,,,Metal Payable Percent (%)
79,Gold,47,0.1999969999999962
79,Gold,16,0.1999969999999962
79,Gold,17,0.1999969999999962
79,Gold,4,0.1999969999999962
196,Copper,18,3.0
196,Copper,10,3.0
196,Copper,24,3.0
196,Copper,38,3.0
196,Copper,8,3.0
196,Copper,47,3.0
196,Copper,16,3.0
196,Copper,17,3.0
196,Copper,4,3.0
196,Copper,19,3.0
196,Copper,41,3.0
196,Copper,9,3.0
196,Copper,42,3.0
196,Copper,48,3.0
196,Copper,32,3.0
196,Copper,43,3.0
196,Copper,2,3.0
196,Copper,26,3.0
196,Copper,12,3.0
196,Copper,35,3.0
196,Copper,0,3.0
196,Copper,13,3.0
196,Copper,15,3.0
196,Copper,14,3.0
196,Copper,37,3.0
116,Nickel,7,0.0
116,Nickel,22,0.0
116,Nickel,36,0.0
116,Nickel,45,0.0
116,Nickel,33,0.0
116,Nickel,28,0.0
116,Nickel,44,0.0
116,Nickel,1,0.0
116,Nickel,39,0.0
116,Nickel,27,0.0
116,Nickel,31,0.0
116,Nickel,5,0.0
116,Nickel,11,0.0
116,Nickel,49,0.0
826,Copper,18,0.0
826,Copper,10,0.0
826,Copper,24,0.0
826,Copper,38,0.0
826,Copper,8,0.0
826,Copper,47,0.0
826,Copper,16,0.0
826,Copper,17,0.0
826,Copper,4,0.0
826,Copper,19,0.0
826,Copper,41,0.0
826,Copper,9,0.0
826,Copper,42,0.0
826,Copper,48,0.0
826,Copper,32,0.0
826,Copper,43,0.0
826,Copper,2,0.0
826,Copper,26,0.0
826,Copper,12,0.0
738,Platinum,36,5.0
738,Platinum,45,5.0
738,Platinum,33,5.0
738,Platinum,28,5.0
738,Platinum,44,5.0
738,Platinum,1,5.0
738,Platinum,39,5.0
738,Platinum,27,5.0
738,Platinum,31,5.0
738,Platinum,5,5.0
738,Platinum,11,5.0
11,Gold,27,0.1999969999999962
11,Gold,31,0.1999969999999962
11,Gold,5,0.1999969999999962
11,Gold,11,0.1999969999999962
11,Gold,49,0.1999969999999962
11,Gold,46,0.1999969999999962
11,Gold,25,0.1999969999999962
11,Gold,18,0.1999969999999962
11,Gold,10,0.1999969999999962
11,Gold,24,0.1999969999999962
11,Gold,38,0.1999969999999962
11,Gold,8,0.1999969999999962
11,Gold,47,0.1999969999999962
11,Gold,16,0.1999969999999962
11,Gold,17,0.1999969999999962
11,Gold,4,0.1999969999999962
11,Gold,19,0.1999969999999962
11,Gold,41,0.1999969999999962
11,Gold,9,0.1999969999999962
11,Gold,42,0.1999969999999962
11,Gold,48,0.1999969999999962
11,Gold,32,0.1999969999999962
11,Gold,43,0.1999969999999962
11,Gold,2,0.1999969999999962
11,Gold,26,0.1999969999999962
11,Gold,12,0.1999969999999962
1070,Gold,28,0.1999969999999962
1070,Gold,44,0.1999969999999962
1070,Gold,1,0.1999969999999962
1070,Gold,39,0.1999969999999962
1070,Gold,27,0.1999969999999962
1070,Gold,31,0.1999969999999962
1070,Gold,5,0.1999969999999962
1070,Gold,11,0.1999969999999962
1070,Gold,49,0.1999969999999962
1070,Gold,46,0.1999969999999962
1070,Gold,25,0.1999969999999962
1070,Gold,18,0.1999969999999962
1070,Gold,10,0.1999969999999962
1070,Gold,24,0.1999969999999962
757,Gold,29,0.1999969999999962
757,Gold,7,0.1999969999999962
757,Gold,22,0.1999969999999962
757,Gold,36,0.1999969999999962
757,Gold,45,0.1999969999999962
757,Gold,33,0.1999969999999962
757,Gold,28,0.1999969999999962
757,Gold,44,0.1999969999999962
757,Gold,1,0.1999969999999962
757,Gold,39,0.1999969999999962
757,Gold,27,0.1999969999999962
757,Gold,31,0.1999969999999962
757,Gold,5,0.1999969999999962
757,Gold,11,0.1999969999999962
757,Gold,49,0.1999969999999962
757,Gold,46,0.1999969999999962
757,Gold,25,0.1999969999999962
757,Gold,18,0.1999969999999962
757,Gold,10,0.1999969999999962
757,Gold,24,0.1999969999999962
757,Gold,38,0.1999969999999962
757,Gold,8,0.1999969999999962
757,Gold,47,0.1999969999999962
757,Gold,16,0.1999969999999962
757,Gold,17,0.1999969999999962
757,Gold,4,0.1999969999999962
757,Gold,19,0.1999969999999962
757,Gold,41,0.1999969999999962
757,Gold,9,0.1999969999999962
757,Gold,42,0.1999969999999962
757,Gold,48,0.1999969999999962
616,Gold,10,0.1999969999999962
616,Gold,24,0.1999969999999962
616,Gold,38,0.1999969999999962
616,Gold,8,0.1999969999999962
616,Gold,47,0.1999969999999962
616,Gold,16,0.1999969999999962
616,Gold,17,0.1999969999999962
616,Gold,4,0.1999969999999962
616,Gold,19,0.1999969999999962
616,Gold,41,0.1999969999999962
616,Gold,9,0.1999969999999962
616,Gold,42,0.1999969999999962
616,Gold,48,0.1999969999999962
616,Gold,32,0.1999969999999962
616,Gold,43,0.1999969999999962
616,Gold,2,0.1999969999999962
616,Gold,26,0.1999969999999962
616,Gold,12,0.1999969999999962
616,Gold,35,0.1999969999999962
616,Gold,0,0.1999969999999962
616,Gold,13,0.1999969999999962
616,Gold,15,0.1999969999999962
616,Gold,14,0.1999969999999962
616,Gold,37,0.1999969999999962
26,Zinc,1,14.0
26,Zinc,39,14.0
26,Zinc,27,14.0
26,Zinc,31,15.0
26,Zinc,5,15.0
26,Zinc,11,15.0
26,Zinc,49,15.0
26,Zinc,46,15.0
26,Zinc,25,15.0
26,Zinc,18,15.0
26,Zinc,10,15.0
26,Zinc,24,15.0
26,Zinc,38,15.0
26,Zinc,8,15.0
26,Zinc,47,15.0
26,Zinc,16,15.0
26,Zinc,17,15.0
26,Zinc,4,15.0
26,Zinc,19,15.0
26,Zinc,41,15.0
26,Zinc,9,15.0
200,Nickel,46,0.0
200,Nickel,25,0.0
200,Nickel,18,0.0
200,Nickel,10,0.0
200,Nickel,24,0.0
200,Nickel,8,0.0
200,Nickel,47,0.0
200,Nickel,16,0.0
200,Nickel,17,0.0
200,Nickel,4,0.0
200,Nickel,19,0.0
200,Nickel,41,0.0
200,Nickel,9,0.0
200,Nickel,42,0.0
200,Nickel,48,0.0
200,Nickel,32,0.0
200,Nickel,43,0.0
200,Nickel,2,0.0
200,Nickel,26,0.0
200,Nickel,12,0.0
200,Nickel,35,0.0
200,Nickel,0,0.0
200,Nickel,13,0.0
200,Nickel,15,0.0
200,Nickel,14,0.0
200,Nickel,37,0.0
943,Zinc,18,16.0
943,Zinc,38,16.0
943,Zinc,8,16.0
943,Zinc,47,16.0
943,Zinc,16,16.0
943,Zinc,17,16.0
943,Zinc,4,16.0
943,Zinc,19,16.0
943,Zinc,41,16.0
943,Zinc,9,16.0
943,Zinc,42,16.0
943,Zinc,48,16.0
943,Zinc,32,16.0
943,Zinc,43,16.0
943,Zinc,2,16.0
943,Zinc,26,16.0
943,Zinc,12,16.0
527,Gold,36,0.0
527,Gold,45,0.0
527,Gold,33,0.0
527,Gold,28,0.0
527,Gold,44,0.0
527,Gold,1,0.0
527,Gold,39,0.0
527,Gold,27,0.0
527,Gold,31,0.0
527,Gold,5,0.0
527,Gold,11,0.0
527,Gold,49,0.0
527,Gold,46,0.0
527,Gold,25,0.0
527,Gold,18,0.0
527,Gold,10,0.0
527,Gold,24,0.0
527,Gold,38,0.0
527,Gold,8,0.0
527,Gold,47,0.0
527,Gold,16,0.0
527,Gold,17,0.0
527,Gold,4,0.0
527,Gold,19,0.0
527,Gold,41,0.0
763,Gold,18,1.0
763,Gold,10,1.0
763,Gold,24,1.0
763,Gold,38,1.0
763,Gold,8,1.0
763,Gold,47,1.0
763,Gold,16,1.0
763,Gold,17,1.0
763,Gold,4,1.0
763,Gold,19,1.0
763,Gold,41,1.0
763,Gold,9,1.0
763,Gold,42,1.0
327,Copper,18,1.1999969999999962
327,Copper,10,4.46669
327,Copper,24,22.591064000000003
327,Copper,38,11.912566999999996
327,Copper,8,4.612846000000005
327,Copper,47,4.754600999999994
327,Copper,16,4.436226000000005
327,Copper,17,4.500977000000006
327,Copper,4,4.681647999999996
327,Copper,19,4.8300550000000015
327,Copper,41,4.778762999999998
327,Copper,9,4.296875
327,Copper,42,4.555312999999998
327,Copper,48,4.834602000000004
327,Copper,32,4.7244110000000035
327,Copper,43,4.481796000000003
907,Copper,5,3.0
907,Copper,11,3.0
907,Copper,49,3.0
907,Copper,46,3.0
907,Copper,25,3.0
907,Copper,18,3.0
907,Copper,10,3.0
907,Copper,24,3.0
907,Copper,38,3.0
907,Copper,8,3.0
907,Copper,47,3.0
907,Copper,16,3.0
907,Copper,17,3.0
907,Copper,4,3.0
907,Copper,19,3.0
907,Copper,41,3.0
907,Copper,9,3.0
907,Copper,42,3.0
907,Copper,48,3.0
907,Copper,32,3.0
907,Copper,43,3.0
907,Copper,2,3.0
907,Copper,26,3.0
907,Copper,12,3.0
907,Copper,35,3.0
907,Copper,0,3.0
907,Copper,13,3.0
907,Copper,15,3.0
907,Copper,14,3.0
907,Copper,37,3.0
770,Platinum,5,0.0
770,Platinum,11,0.0
770,Platinum,49,0.0
770,Platinum,46,0.0
770,Platinum,25,0.0
770,Platinum,18,0.0
770,Platinum,10,0.0
770,Platinum,8,0.0
770,Platinum,47,0.0
770,Platinum,17,0.0
770,Platinum,9,0.0
770,Platinum,42,0.0
770,Platinum,43,0.0
770,Platinum,2,0.0
770,Platinum,26,0.0
770,Platinum,12,0.0
770,Platinum,35,0.0
770,Platinum,13,0.0
770,Platinum,15,0.0
770,Platinum,14,0.0
770,Platinum,37,0.0
476,Gold,39,0.0
476,Gold,27,0.0
476,Gold,31,0.0
476,Gold,5,0.0
476,Gold,11,0.0
476,Gold,49,0.0
476,Gold,46,0.0
476,Gold,25,0.0
476,Gold,18,0.0
476,Gold,10,0.0
476,Gold,24,0.0
476,Gold,38,0.0
476,Gold,8,0.0
476,Gold,47,0.0
476,Gold,16,0.0
476,Gold,17,0.0
476,Gold,4,0.0
476,Gold,19,0.0
476,Gold,41,0.0
476,Gold,9,0.0
476,Gold,42,0.0
292,Gold,39,0.3000030000000038
292,Gold,27,0.3000030000000038
292,Gold,31,0.3000030000000038
292,Gold,5,0.3000030000000038
292,Gold,11,0.3000030000000038
292,Gold,49,0.3000030000000038
292,Gold,46,0.3000030000000038
292,Gold,25,0.3000030000000038
292,Gold,18,0.3000030000000038
292,Gold,10,0.3000030000000038
292,Gold,24,0.3000030000000038
292,Gold,38,0.3000030000000038
292,Gold,8,0.3000030000000038
292,Gold,47,0.3000030000000038
600,Gold,5,8.0
600,Gold,11,8.0
600,Gold,49,8.0
600,Gold,46,8.0
600,Gold,25,8.0
439,Copper,5,3.0
439,Copper,11,3.0
439,Copper,49,3.0
439,Copper,46,3.0
439,Copper,25,3.0
439,Copper,24,3.0
439,Copper,38,3.0
439,Copper,8,3.0
439,Copper,47,3.0
439,Copper,16,3.0
439,Copper,17,3.0
439,Copper,4,3.0
529,Copper,1,3.0
529,Copper,39,3.0
529,Copper,27,3.0
529,Copper,31,3.0
529,Copper,5,3.0
529,Copper,11,3.0
529,Copper,49,3.0
529,Copper,46,3.0
529,Copper,25,3.0
529,Copper,18,3.0
529,Copper,10,3.0
529,Copper,24,3.0
529,Copper,38,3.0
529,Copper,8,3.0
529,Copper,47,3.0
529,Copper,16,3.0
529,Copper,17,3.0
529,Copper,4,3.0
529,Copper,19,3.0
529,Copper,41,3.0
529,Copper,9,3.0
529,Copper,42,3.0
529,Copper,48,3.0
529,Copper,32,3.0
529,Copper,43,3.0
529,Copper,2,3.0
529,Copper,26,3.0
529,Copper,12,3.0
529,Copper,35,3.0
529,Copper,0,3.0
529,Copper,13,3.0
529,Copper,15,3.0
529,Copper,14,3.0
529,Copper,37,3.0
558,Platinum,33,2.0
558,Platinum,28,2.0
558,Platinum,44,2.0
558,Platinum,1,2.0
558,Platinum,39,2.0
558,Platinum,27,2.0
558,Platinum,31,2.0
558,Platinum,5,2.0
558,Platinum,11,2.0
558,Platinum,49,2.0
558,Platinum,46,2.0
558,Platinum,25,2.0
558,Platinum,18,2.0
558,Platinum,10,2.0
558,Platinum,8,2.0
558,Platinum,47,2.0
558,Platinum,17,2.0
558,Platinum,9,2.0
558,Platinum,42,2.0
558,Platinum,43,2.0
427,Gold,16,0.0
427,Gold,17,0.0
427,Gold,4,0.0
427,Gold,19,0.0
427,Gold,41,0.0
427,Gold,9,0.0
427,Gold,42,0.0
427,Gold,48,0.0
858,Copper,39,0.0
858,Copper,27,0.0
858,Copper,31,0.0
858,Copper,5,0.0
858,Copper,11,0.0
858,Copper,49,0.0
858,Copper,46,0.0
858,Copper,25,0.0
858,Copper,18,0.0
858,Copper,10,0.0
858,Copper,24,0.0
858,Copper,38,0.0
858,Copper,8,0.0
858,Copper,47,0.0
858,Copper,16,0.0
858,Copper,17,0.0
858,Copper,4,0.0
858,Copper,19,0.0
858,Copper,41,0.0
340,Gold,31,2.171272000000002
340,Gold,5,8.312331999999998
340,Gold,11,7.451087999999999
340,Gold,49,5.984015999999997
340,Gold,46,8.361275000000006
340,Gold,25,6.916190999999998
340,Gold,18,6.7106780000000015
340,Gold,10,8.345634000000004
340,Gold,24,5.0
340,Gold,38,4.339561000000003
340,Gold,8,4.279999000000004
340,Gold,47,4.225219999999993
340,Gold,16,4.064933999999994
340,Gold,17,3.997681
340,Gold,4,4.130782999999994
340,Gold,19,4.314284999999998
340,Gold,41,4.082352
340,Gold,9,4.180488999999994
340,Gold,42,4.094336999999996
340,Gold,48,3.7775270000000063
423,Gold,5,0.1999969999999962
423,Gold,11,0.1999969999999962
423,Gold,49,0.1999969999999962
423,Gold,46,0.1999969999999962
423,Gold,25,0.1999969999999962
423,Gold,18,0.1999969999999962
423,Gold,10,0.1999969999999962
423,Gold,24,0.1999969999999962
423,Gold,38,0.1999969999999962
423,Gold,8,0.1999969999999962
423,Gold,47,0.1999969999999962
423,Gold,16,0.1999969999999962
733,Silver,1,5.0
733,Silver,39,5.0
733,Silver,27,5.0
733,Silver,31,5.0
733,Silver,5,5.0
733,Silver,11,5.0
733,Silver,49,5.0
733,Silver,46,5.0
733,Silver,25,5.0
733,Silver,18,5.0
733,Silver,10,5.0
733,Silver,24,5.0
733,Silver,38,5.0
733,Silver,8,5.0
733,Silver,47,5.0
501,Gold,11,0.09999799999999937
501,Gold,49,0.09999799999999937
501,Gold,46,0.09999799999999937
501,Gold,25,0.09999799999999937
501,Gold,18,0.09999799999999937
501,Gold,10,0.09999799999999937
501,Gold,24,0.09999799999999937
501,Gold,38,0.09999799999999937
501,Gold,8,0.09999799999999937
501,Gold,47,0.1999969999999962
501,Gold,16,0.1999969999999962
501,Gold,17,0.1999969999999962
501,Gold,4,0.1999969999999962
501,Gold,19,0.1999969999999962
501,Gold,41,0.1999969999999962
501,Gold,9,0.1999969999999962
501,Gold,42,0.1999969999999962
501,Gold,48,0.1999969999999962
501,Gold,32,0.1999969999999962
501,Gold,43,0.1999969999999962
939,Gold,16,18.865234
939,Gold,17,14.449341000000004
939,Gold,4,15.088699000000005
939,Gold,19,1.612907000000007
939,Gold,41,2.270538000000002
939,Gold,9,1.964020000000005
939,Gold,42,1.944496000000001
939,Gold,48,1.9367069999999984
939,Gold,32,1.995697000000007
939,Gold,43,1.9394379999999956
939,Gold,2,1.7780910000000034
939,Gold,26,0.1999969999999962
321,Gold,24,42.0
321,Gold,38,42.0
321,Gold,8,42.0
321,Gold,47,42.0
321,Gold,16,42.0
321,Gold,17,4.0
321,Gold,4,4.0
321,Gold,19,4.0
321,Gold,41,4.0
321,Gold,9,4.0
321,Gold,42,4.0
321,Gold,48,4.0
321,Gold,32,4.0
321,Gold,43,4.0
321,Gold,2,4.0
321,Gold,26,4.0
321,Gold,12,4.0
321,Gold,35,4.0
321,Gold,0,4.0
321,Gold,13,4.0
321,Gold,15,4.0
321,Gold,14,4.0
321,Gold,37,4.0
270,Copper,11,3.0
270,Copper,49,3.0
270,Copper,46,3.0
270,Copper,25,3.0
270,Copper,18,3.0
270,Copper,10,3.0
270,Copper,24,3.0
270,Copper,38,3.0
270,Copper,8,3.0
270,Copper,47,3.0
270,Copper,16,3.0
270,Copper,17,3.0
270,Copper,4,3.0
270,Copper,19,3.0
270,Copper,41,3.0
270,Copper,9,3.0
270,Copper,42,3.0
270,Copper,48,3.0
270,Copper,32,3.0
270,Copper,43,3.0
270,Copper,2,3.0
270,Copper,26,3.0
270,Copper,12,3.0
270,Copper,35,3.0
270,Copper,0,3.0
270,Copper,13,3.0
958,Copper,18,3.0
847,Copper,18,3.0
847,Copper,10,3.0
847,Copper,24,3.0
847,Copper,38,3.0
847,Copper,8,3.0
847,Copper,47,3.0
847,Copper,16,3.0
847,Copper,17,3.0
847,Copper,4,3.0
847,Copper,19,3.0
847,Copper,41,3.0
847,Copper,9,3.0
847,Copper,42,3.0
847,Copper,48,3.0
847,Copper,32,3.0
847,Copper,43,3.0
847,Copper,2,3.0
847,Copper,26,3.0
57,Copper,18,3.0
57,Copper,10,3.0
57,Copper,24,3.0
57,Copper,38,3.0
57,Copper,8,3.0
57,Copper,47,3.0
57,Copper,16,3.0
1002,Copper,18,3.0
1002,Copper,10,3.0
1002,Copper,24,3.0
1002,Copper,38,3.0
1002,Copper,8,3.0
1002,Copper,47,3.0
1002,Copper,16,3.0
1002,Copper,17,3.0
1002,Copper,4,3.0
1002,Copper,19,3.0
1002,Copper,41,3.0
1002,Copper,9,3.0
1002,Copper,42,3.0
1002,Copper,48,3.0
1002,Copper,32,3.0
1002,Copper,43,3.0
1002,Copper,2,3.0
1002,Copper,26,3.0
1002,Copper,12,3.0
104,Copper,18,3.0
104,Copper,10,3.0
104,Copper,24,3.0
104,Copper,38,3.0
104,Copper,8,3.0
104,Copper,47,3.0
104,Copper,16,3.0
104,Copper,17,3.0
168,Copper,24,4.186217999999997
168,Copper,38,4.186217999999997
168,Copper,8,4.214316999999994
168,Copper,47,4.186217999999997
168,Copper,16,4.186217999999997
168,Copper,17,4.158332999999999
168,Copper,4,4.158332999999999
168,Copper,19,4.158332999999999
168,Copper,41,4.214316999999994
168,Copper,9,4.242621999999997
168,Copper,42,3.0
168,Copper,48,3.0
168,Copper,32,3.0
168,Copper,43,3.0
818,Platinum,44,2.0
818,Platinum,1,2.0
818,Platinum,39,2.0
818,Platinum,27,2.0
818,Platinum,31,2.0
818,Platinum,5,2.0
818,Platinum,11,2.0
818,Platinum,49,2.0
818,Platinum,46,2.0
818,Platinum,25,2.0
818,Platinum,18,2.0
818,Platinum,10,2.0
818,Platinum,8,2.0
818,Platinum,47,2.0
818,Platinum,17,2.0
818,Platinum,9,2.0
818,Platinum,42,2.0
818,Platinum,43,2.0
818,Platinum,2,2.0
818,Platinum,26,2.0
818,Platinum,12,2.0
818,Platinum,35,2.0
818,Platinum,13,2.0
818,Platinum,15,2.0
818,Platinum,14,2.0
818,Platinum,37,2.0
203,Zinc,1,28.878258000000002
203,Zinc,39,16.0
203,Zinc,27,15.947249999999997
203,Zinc,31,16.124961999999996
203,Zinc,5,15.989929000000004
203,Zinc,11,15.989929000000004
203,Zinc,49,15.989929000000004
203,Zinc,46,15.989929000000004
203,Zinc,25,15.989929000000004
203,Zinc,18,15.989929000000004
203,Zinc,10,15.989929000000004
203,Zinc,24,15.989929000000004
203,Zinc,38,15.989929000000004
184,Gold,24,0.1999969999999962
184,Gold,38,0.1999969999999962
184,Gold,8,0.1999969999999962
184,Gold,47,0.1999969999999962
184,Gold,16,0.1999969999999962
184,Gold,17,0.1999969999999962
542,Gold,46,0.1999969999999962
542,Gold,25,0.1999969999999962
542,Gold,18,0.1999969999999962
542,Gold,10,0.1999969999999962
542,Gold,24,0.1999969999999962
542,Gold,38,0.1999969999999962
542,Gold,8,0.1999969999999962
542,Gold,47,0.1999969999999962
542,Gold,16,0.1999969999999962
542,Gold,17,0.1999969999999962
372,Zinc,30,15.0
372,Zinc,29,15.0
372,Zinc,7,15.0
372,Zinc,22,15.0
372,Zinc,36,15.0
372,Zinc,45,15.0
372,Zinc,33,15.0
372,Zinc,28,15.0
372,Zinc,44,15.0
372,Zinc,1,15.0
372,Zinc,39,15.0
372,Zinc,27,15.0
372,Zinc,31,15.0
372,Zinc,5,15.0
372,Zinc,11,15.0
372,Zinc,49,15.0
372,Zinc,46,15.0
372,Zinc,25,15.0
372,Zinc,18,15.0
372,Zinc,10,15.0
372,Zinc,24,15.0
372,Zinc,38,15.0
372,Zinc,8,15.0
372,Zinc,47,15.0
372,Zinc,16,15.0
372,Zinc,17,15.0
372,Zinc,4,15.0
372,Zinc,19,15.0
372,Zinc,41,15.0
372,Zinc,9,15.0
372,Zinc,42,15.0
372,Zinc,48,15.0
372,Zinc,32,15.0
372,Zinc,43,15.0
372,Zinc,2,15.0
372,Zinc,26,15.0
372,Zinc,12,15.0
372,Zinc,35,15.0
373,Gold,28,0.0
373,Gold,44,0.0
373,Gold,1,0.0
373,Gold,39,0.0
373,Gold,27,0.0
373,Gold,31,0.0
373,Gold,5,0.0
373,Gold,11,0.0
373,Gold,49,0.0
373,Gold,46,0.0
373,Gold,25,0.0
373,Gold,18,0.0
373,Gold,10,0.0
772,Gold,31,0.0
772,Gold,5,0.0
772,Gold,11,0.0
772,Gold,49,0.0
772,Gold,46,0.0
772,Gold,25,0.0
772,Gold,18,0.0
772,Gold,10,0.0
772,Gold,24,0.0
772,Gold,38,0.0
272,Gold,31,0.1999969999999962
272,Gold,5,0.1999969999999962
272,Gold,11,0.1999969999999962
272,Gold,49,0.1999969999999962
272,Gold,46,0.1999969999999962
272,Gold,25,0.1999969999999962
272,Gold,18,0.1999969999999962
272,Gold,10,0.1999969999999962
272,Gold,24,0.1999969999999962
272,Gold,38,0.1999969999999962
272,Gold,8,0.1999969999999962
811,Gold,31,1.0
811,Gold,5,1.0
811,Gold,11,1.0
811,Gold,49,1.0
811,Gold,46,1.0
811,Gold,25,1.0
811,Gold,18,1.0
811,Gold,10,1.0
811,Gold,24,1.0
811,Gold,38,1.0
811,Gold,8,1.0
811,Gold,47,1.0
811,Gold,16,1.0
811,Gold,17,1.0
811,Gold,4,1.0
811,Gold,19,1.0
811,Gold,41,1.0
1087,Gold,7,0.1999969999999962
1087,Gold,22,0.1999969999999962
1087,Gold,36,0.1999969999999962
1087,Gold,45,0.1999969999999962
1087,Gold,33,0.1999969999999962
1087,Gold,28,0.1999969999999962
1087,Gold,44,0.1999969999999962
1087,Gold,1,0.1999969999999962
1087,Gold,39,0.1999969999999962
1087,Gold,27,0.1999969999999962
1087,Gold,31,0.1999969999999962
1087,Gold,5,0.1999969999999962
1087,Gold,11,0.1999969999999962
1087,Gold,49,0.1999969999999962
1087,Gold,46,0.1999969999999962
1087,Gold,25,0.1999969999999962
1087,Gold,18,0.1999969999999962
1087,Gold,10,0.1999969999999962
1087,Gold,24,0.1999969999999962
1087,Gold,38,0.1999969999999962
1087,Gold,8,0.1999969999999962
1087,Gold,47,0.1999969999999962
1087,Gold,16,0.1999969999999962
1087,Gold,17,0.1999969999999962
1087,Gold,4,0.1999969999999962
1057,Gold,23,0.1999969999999962
1057,Gold,34,0.1999969999999962
1057,Gold,21,0.1999969999999962
1057,Gold,3,0.1999969999999962
1057,Gold,40,0.1999969999999962
1057,Gold,6,0.1999969999999962
1057,Gold,20,0.1999969999999962
1057,Gold,30,0.1999969999999962
1057,Gold,29,0.1999969999999962
1057,Gold,7,0.1999969999999962
1057,Gold,22,0.1999969999999962
1057,Gold,36,0.1999969999999962
1057,Gold,45,0.1999969999999962
1057,Gold,33,0.1999969999999962
1057,Gold,28,0.1999969999999962
1057,Gold,44,0.1999969999999962
1057,Gold,1,0.1999969999999962
1057,Gold,39,0.1999969999999962
1057,Gold,27,0.1999969999999962
1057,Gold,31,0.1999969999999962
1057,Gold,5,0.1999969999999962
1057,Gold,11,0.1999969999999962
1057,Gold,49,0.1999969999999962
1057,Gold,46,0.1999969999999962
1057,Gold,25,0.1999969999999962
1057,Gold,18,0.1999969999999962
1057,Gold,10,0.1999969999999962
1057,Gold,24,0.1999969999999962
1057,Gold,38,0.1999969999999962
1057,Gold,8,0.1999969999999962
1057,Gold,47,0.1999969999999962
1057,Gold,16,0.1999969999999962
1057,Gold,17,0.1999969999999962
1057,Gold,4,0.1999969999999962
1057,Gold,19,0.1999969999999962
1057,Gold,41,0.1999969999999962
1057,Gold,9,0.1999969999999962
1057,Gold,42,0.1999969999999962
1057,Gold,48,0.1999969999999962
1057,Gold,32,0.1999969999999962
1057,Gold,43,0.1999969999999962
1057,Gold,2,0.1999969999999962
1057,Gold,26,0.1999969999999962
1057,Gold,12,0.1999969999999962
1057,Gold,35,0.1999969999999962
1057,Gold,0,0.1999969999999962
1057,Gold,13,0.1999969999999962
1057,Gold,15,0.1999969999999962
1057,Gold,14,0.1999969999999962
1057,Gold,37,0.1999969999999962
236,Gold,44,0.0
236,Gold,1,0.0
236,Gold,39,0.0
236,Gold,27,0.0
236,Gold,31,0.0
236,Gold,5,0.0
236,Gold,11,0.0
236,Gold,49,0.0
236,Gold,46,0.0
236,Gold,25,0.0
236,Gold,18,0.0
236,Gold,10,0.0
236,Gold,24,0.0
236,Gold,38,0.0
236,Gold,8,0.0
236,Gold,47,0.0
236,Gold,16,0.0
236,Gold,17,0.0
236,Gold,4,0.0
236,Gold,19,0.0
236,Gold,41,0.0
236,Gold,9,0.0
236,Gold,42,0.0
236,Gold,48,0.0
838,Lead,18,5.0
838,Lead,10,5.0
838,Lead,24,5.0
838,Lead,38,5.0
838,Lead,8,5.0
838,Lead,47,5.0
838,Lead,16,5.0
284,Gold,28,0.0
284,Gold,44,0.0
284,Gold,1,0.0
284,Gold,39,0.0
284,Gold,27,0.0
284,Gold,31,0.0
284,Gold,5,0.0
284,Gold,11,0.0
284,Gold,49,0.0
284,Gold,46,0.0
284,Gold,25,0.0
284,Gold,8,0.0
284,Gold,47,0.0
284,Gold,16,0.0
284,Gold,17,0.0
284,Gold,4,0.0
784,Platinum,28,5.0
784,Platinum,44,5.0
784,Platinum,1,5.0
784,Platinum,39,5.0
784,Platinum,31,5.0
784,Platinum,5,5.0
784,Platinum,11,5.0
6,Gold,1,0.1999969999999962
6,Gold,39,0.1999969999999962
6,Gold,27,0.1999969999999962
6,Gold,31,0.1999969999999962
6,Gold,5,0.1999969999999962
6,Gold,11,0.1999969999999962
6,Gold,49,0.1999969999999962
6,Gold,46,0.1999969999999962
6,Gold,25,0.1999969999999962
6,Gold,18,0.1999969999999962
6,Gold,10,0.1999969999999962
6,Gold,24,0.1999969999999962
6,Gold,38,0.1999969999999962
6,Gold,8,0.1999969999999962
6,Gold,47,0.1999969999999962
6,Gold,16,0.1999969999999962
6,Gold,17,0.1999969999999962
6,Gold,4,0.1999969999999962
6,Gold,19,0.1999969999999962
6,Gold,41,0.1999969999999962
6,Gold,9,0.1999969999999962
6,Gold,42,0.1999969999999962
99,Gold,18,0.1999969999999962
99,Gold,10,0.1999969999999962
99,Gold,24,0.1999969999999962
99,Gold,38,0.1999969999999962
99,Gold,8,0.1999969999999962
99,Gold,47,0.1999969999999962
99,Gold,16,0.1999969999999962
99,Gold,17,0.1999969999999962
99,Gold,4,0.1999969999999962
99,Gold,19,0.1999969999999962
99,Gold,41,0.1999969999999962
99,Gold,9,0.1999969999999962
99,Gold,42,0.1999969999999962
99,Gold,48,0.1999969999999962
485,Gold,27,0.20792400000000555
485,Gold,31,0.20792400000000555
485,Gold,5,0.20792400000000555
485,Gold,11,0.20792400000000555
485,Gold,49,0.20792400000000555
485,Gold,46,0.20792400000000555
485,Gold,25,0.20792400000000555
485,Gold,18,0.20792400000000555
485,Gold,10,0.20792400000000555
485,Gold,24,0.20792400000000555
485,Gold,38,0.20792400000000555
485,Gold,8,0.20792400000000555
485,Gold,47,0.20792400000000555
485,Gold,16,0.20792400000000555
485,Gold,17,0.20792400000000555
485,Gold,4,0.20792400000000555
