,Year,Commodity,Historical or simulated,Scenario,Mean total minesite cost
1683,2006.0,Au,Simulated,23,22474298.60130494
1684,2007.0,Au,Simulated,23,20856639.98500008
1685,2008.0,Au,Simulated,23,20460119.405009355
1686,2009.0,Au,Simulated,23,22426036.96140702
1687,2010.0,Au,Simulated,23,22704036.00934511
1688,2011.0,Au,Simulated,23,19276415.53030582
1689,2012.0,Au,Simulated,23,18636861.105574574
1690,2013.0,Au,Simulated,23,21004909.06534056
1691,2014.0,Au,Simulated,23,21166951.883954413
1692,2015.0,Au,Simulated,23,20157531.306115016
1693,2016.0,Au,Simulated,23,20179210.58562233
1694,2017.0,Au,Simulated,23,19722920.204810563
1695,2018.0,Au,Simulated,23,20566637.39971641
1696,2019.0,Au,Simulated,23,20412242.92334877
1697,2001.0,Au,Simulated,24,14236709.74482738
1698,2002.0,Au,Simulated,24,14719170.592953518
1699,2003.0,Au,Simulated,24,15265255.399791025
1700,2004.0,Au,Simulated,24,15761367.847371863
1701,2005.0,Au,Simulated,24,16278030.761530807
1702,2006.0,Au,Simulated,24,16808610.622452732
1703,2007.0,Au,Simulated,24,17284004.288246863
1704,2008.0,Au,Simulated,24,17757972.718520503
1705,2009.0,Au,Simulated,24,18333007.677502096
1706,2010.0,Au,Simulated,24,18937593.49356653
1707,2011.0,Au,Simulated,24,19651304.728412904
1708,2012.0,Au,Simulated,24,20494729.942557465
1709,2013.0,Au,Simulated,24,21479916.395202097
1710,2014.0,Au,Simulated,24,22573027.304924328
1711,2015.0,Au,Simulated,24,23706371.81743976
1712,2016.0,Au,Simulated,24,24849237.379361656
1713,2017.0,Au,Simulated,24,26028745.385089524
1714,2018.0,Au,Simulated,24,27112410.85635717
1715,2019.0,Au,Simulated,24,28262089.390887864
1716,2001.0,Au,Simulated,25,14770907.405944658
1717,2002.0,Au,Simulated,25,14020061.851477703
1718,2003.0,Au,Simulated,25,13335879.749052113
1719,2004.0,Au,Simulated,25,12752519.569314456
1720,2005.0,Au,Simulated,25,12204780.36477862
1721,2006.0,Au,Simulated,25,11699238.30286669
1722,2007.0,Au,Simulated,25,11225990.07563614
1723,2008.0,Au,Simulated,25,10784316.738023052
1724,2009.0,Au,Simulated,25,10365377.254983028
1725,2010.0,Au,Simulated,25,9966744.86982971
1726,2011.0,Au,Simulated,25,9577384.852275727
1727,2012.0,Au,Simulated,25,9207132.547574151
1728,2013.0,Au,Simulated,25,8845540.408809867
1729,2014.0,Au,Simulated,25,8495703.004482284
1730,2015.0,Au,Simulated,25,8158137.343960629
1731,2016.0,Au,Simulated,25,7830140.60243579
1732,2017.0,Au,Simulated,25,7513049.297329625
1733,2018.0,Au,Simulated,25,7207234.813003675
1734,2019.0,Au,Simulated,25,6920127.528420169
1735,2001.0,Cu,Simulated,0,2868.5971626889404
1736,2002.0,Cu,Simulated,0,2699.3494098345923
1737,2003.0,Cu,Simulated,0,2410.83056264612
1738,2004.0,Cu,Simulated,0,2179.498223599335
1739,2005.0,Cu,Simulated,0,1942.145655540708
1740,2006.0,Cu,Simulated,0,1867.3258724068185
1741,2007.0,Cu,Simulated,0,1839.642550595515
1742,2008.0,Cu,Simulated,0,1824.540716887576
1743,2009.0,Cu,Simulated,0,1791.4741070757225
1744,2010.0,Cu,Simulated,0,1761.6206446868084
1745,2011.0,Cu,Simulated,0,1754.6194701045388
1746,2012.0,Cu,Simulated,0,1743.8460251283975
1747,2013.0,Cu,Simulated,0,1727.4809168385432
1748,2014.0,Cu,Simulated,0,1713.3962132054044
1749,2015.0,Cu,Simulated,0,1706.7882901820367
1750,2016.0,Cu,Simulated,0,1694.036574129702
1751,2017.0,Cu,Simulated,0,1673.7064486859856
1752,2018.0,Cu,Simulated,0,1664.4734521066162
1753,2019.0,Cu,Simulated,0,1653.489415592325
1754,2001.0,Cu,Simulated,1,2268.910767340193
1755,2002.0,Cu,Simulated,1,2385.8550905862426
1756,2003.0,Cu,Simulated,1,2397.8711924924514
1757,2004.0,Cu,Simulated,1,2243.9889361896294
1758,2005.0,Cu,Simulated,1,2191.6764722090525
1759,2006.0,Cu,Simulated,1,2283.298513914677
1760,2007.0,Cu,Simulated,1,2382.810740623456
1761,2008.0,Cu,Simulated,1,2492.813892752948
1762,2009.0,Cu,Simulated,1,2611.4492068708378
1763,2010.0,Cu,Simulated,1,2743.8977965584204
1764,2011.0,Cu,Simulated,1,2867.458790357196
1765,2012.0,Cu,Simulated,1,3006.1003115108265
1766,2013.0,Cu,Simulated,1,3137.7125862677262
1767,2014.0,Cu,Simulated,1,3271.4716341978265
1768,2015.0,Cu,Simulated,1,3413.736163543563
1769,2016.0,Cu,Simulated,1,3564.800800612597
1770,2017.0,Cu,Simulated,1,3696.071912195269
1771,2018.0,Cu,Simulated,1,3854.1017473773
1772,2019.0,Cu,Simulated,1,3978.168652209904
1773,2001.0,Cu,Simulated,2,2182.488684793639
1774,2002.0,Cu,Simulated,2,2254.129823675736
1775,2003.0,Cu,Simulated,2,2157.8463541285687
1776,2004.0,Cu,Simulated,2,1990.786178538631
1777,2005.0,Cu,Simulated,2,2050.7606854767773
1778,2006.0,Cu,Simulated,2,2109.257160986033
1779,2007.0,Cu,Simulated,2,2175.116849334005
1780,2008.0,Cu,Simulated,2,2253.5838772262405
1781,2009.0,Cu,Simulated,2,2326.841057046494
1782,2010.0,Cu,Simulated,2,2407.8586962359245
1783,2011.0,Cu,Simulated,2,2487.4009458689197
1784,2012.0,Cu,Simulated,2,2560.140699884873
1785,2013.0,Cu,Simulated,2,2641.283782117977
1786,2014.0,Cu,Simulated,2,2732.017929651842
1787,2015.0,Cu,Simulated,2,2818.3343648916707
1788,2016.0,Cu,Simulated,2,2916.6136025626643
1789,2017.0,Cu,Simulated,2,3001.168068368584
1790,2018.0,Cu,Simulated,2,3098.45945928161
1791,2019.0,Cu,Simulated,2,3193.389331420512
1792,2001.0,Cu,Simulated,3,2073.7141447539902
1793,2002.0,Cu,Simulated,3,2129.283637928733
1794,2003.0,Cu,Simulated,3,2022.824896912856
1795,2004.0,Cu,Simulated,3,1951.7377731355436
1796,2005.0,Cu,Simulated,3,1984.3042982041477
1797,2006.0,Cu,Simulated,3,2028.5987436872012
1798,2007.0,Cu,Simulated,3,2079.424715326773
1799,2008.0,Cu,Simulated,3,2137.4996782842377
1800,2009.0,Cu,Simulated,3,2209.51043072361
1801,2010.0,Cu,Simulated,3,2286.6087043581547
1802,2011.0,Cu,Simulated,3,2358.557405093136
1803,2012.0,Cu,Simulated,3,2429.3965731751305
1804,2013.0,Cu,Simulated,3,2494.9322195754958
1805,2014.0,Cu,Simulated,3,2561.0624758257904
1806,2015.0,Cu,Simulated,3,2628.7819030967084
1807,2016.0,Cu,Simulated,3,2698.1626862826506
1808,2017.0,Cu,Simulated,3,2769.1767738514623
1809,2018.0,Cu,Simulated,3,2841.9724017472927
1810,2019.0,Cu,Simulated,3,2916.65581793793
1811,2001.0,Cu,Simulated,4,2911.934808812421
1812,2002.0,Cu,Simulated,4,2602.147005861622
1813,2003.0,Cu,Simulated,4,2278.0536171737235
1814,2004.0,Cu,Simulated,4,2091.0602880815163
1815,2005.0,Cu,Simulated,4,1907.989743939393
1816,2006.0,Cu,Simulated,4,1789.1394725817502
1817,2007.0,Cu,Simulated,4,1715.615326571135
1818,2008.0,Cu,Simulated,4,1638.8085585652284
1819,2009.0,Cu,Simulated,4,1547.0292081906114
1820,2010.0,Cu,Simulated,4,1492.4555876719685
1821,2011.0,Cu,Simulated,4,1424.4456935340454
1822,2012.0,Cu,Simulated,4,1371.1681708797016
1823,2013.0,Cu,Simulated,4,1322.9503067806393
1824,2014.0,Cu,Simulated,4,1254.110792870732
1825,2015.0,Cu,Simulated,4,1216.001809224906
1826,2016.0,Cu,Simulated,4,1168.6352039025746
1827,2017.0,Cu,Simulated,4,1122.509375152389
1828,2018.0,Cu,Simulated,4,1079.5377589681596
1829,2019.0,Cu,Simulated,4,1040.18333089817
1830,2001.0,Cu,Simulated,5,2222.068713321297
1831,2002.0,Cu,Simulated,5,2351.4390171781406
1832,2003.0,Cu,Simulated,5,2279.9677949964157
1833,2004.0,Cu,Simulated,5,2125.3176928254115
1834,2005.0,Cu,Simulated,5,2136.322160385316
1835,2006.0,Cu,Simulated,5,2187.3640534131337
1836,2007.0,Cu,Simulated,5,2303.979013412636
1837,2008.0,Cu,Simulated,5,2402.8001024405985
1838,2009.0,Cu,Simulated,5,2489.642777849523
1839,2010.0,Cu,Simulated,5,2598.528963699029
1840,2011.0,Cu,Simulated,5,2705.4102103517675
1841,2012.0,Cu,Simulated,5,2809.9993383438336
1842,2013.0,Cu,Simulated,5,2921.739995243612
1843,2014.0,Cu,Simulated,5,3052.6702236111914
1844,2015.0,Cu,Simulated,5,3143.2711176750963
1845,2016.0,Cu,Simulated,5,3251.032731952492
1846,2017.0,Cu,Simulated,5,3331.844593162286
1847,2018.0,Cu,Simulated,5,3401.4080511976235
1848,2019.0,Cu,Simulated,5,3538.862414025066
1849,2001.0,Cu,Simulated,6,2374.6782228869224
1850,2002.0,Cu,Simulated,6,2442.693127236213
1851,2003.0,Cu,Simulated,6,2449.9197499921806
1852,2004.0,Cu,Simulated,6,2277.574069964426
1853,2005.0,Cu,Simulated,6,2209.755539176193
1854,2006.0,Cu,Simulated,6,2270.327638348019
1855,2007.0,Cu,Simulated,6,2329.8691639423223
1856,2008.0,Cu,Simulated,6,2394.9702896044814
1857,2009.0,Cu,Simulated,6,2465.1261896013807
1858,2010.0,Cu,Simulated,6,2538.3156500829223
1859,2011.0,Cu,Simulated,6,2601.5905897136536
1860,2012.0,Cu,Simulated,6,2684.8017597943617
1861,2013.0,Cu,Simulated,6,2770.539780294051
1862,2014.0,Cu,Simulated,6,2858.468473078597
1863,2015.0,Cu,Simulated,6,2957.5594044833865
1864,2016.0,Cu,Simulated,6,3064.8733911684885
1865,2017.0,Cu,Simulated,6,3164.01632993926
1866,2018.0,Cu,Simulated,6,3270.395770316458
1867,2019.0,Cu,Simulated,6,3369.333466085984
1868,2001.0,Cu,Simulated,7,2371.068842879269
1869,2002.0,Cu,Simulated,7,2444.923196404854
1870,2003.0,Cu,Simulated,7,2488.9062848390954
1871,2004.0,Cu,Simulated,7,2476.56419563309
1872,2005.0,Cu,Simulated,7,2511.9136986037192
1873,2006.0,Cu,Simulated,7,2603.669577259286
1874,2007.0,Cu,Simulated,7,2796.9512036825017
1875,2008.0,Cu,Simulated,7,2920.921859579194
1876,2009.0,Cu,Simulated,7,3160.2701845651573
1877,2010.0,Cu,Simulated,7,3317.730810172929
1878,2011.0,Cu,Simulated,7,3473.8998269717968
1879,2012.0,Cu,Simulated,7,3682.166538054038
1880,2013.0,Cu,Simulated,7,3792.405187307063
1881,2014.0,Cu,Simulated,7,3888.058080276784
1882,2015.0,Cu,Simulated,7,4012.751222749323
1883,2016.0,Cu,Simulated,7,4107.875440441593
1884,2017.0,Cu,Simulated,7,4241.127595628742
1885,2018.0,Cu,Simulated,7,4388.66114143465
1886,2019.0,Cu,Simulated,7,4561.519200341008
1887,2001.0,Cu,Simulated,8,2082.525742732922
1888,2002.0,Cu,Simulated,8,2148.6064385963377
1889,2003.0,Cu,Simulated,8,1921.0921453112492
1890,2004.0,Cu,Simulated,8,1703.4618672325732
1891,2005.0,Cu,Simulated,8,1596.2795572029313
1892,2006.0,Cu,Simulated,8,1558.0299914701843
1893,2007.0,Cu,Simulated,8,1521.3569057450102
1894,2008.0,Cu,Simulated,8,1488.7439955460388
1895,2009.0,Cu,Simulated,8,1453.2251031974083
1896,2010.0,Cu,Simulated,8,1423.0895003825422
1897,2011.0,Cu,Simulated,8,1389.0851553335426
1898,2012.0,Cu,Simulated,8,1352.3980826323527
1899,2013.0,Cu,Simulated,8,1316.570194288877
1900,2014.0,Cu,Simulated,8,1296.993852225126
1901,2015.0,Cu,Simulated,8,1261.3025439096
1902,2016.0,Cu,Simulated,8,1232.2594991669123
1903,2017.0,Cu,Simulated,8,1196.8355940595857
1904,2018.0,Cu,Simulated,8,1169.6320176654638
1905,2019.0,Cu,Simulated,8,1138.5360654480296
1906,2001.0,Cu,Simulated,9,2602.875985581535
1907,2002.0,Cu,Simulated,9,2683.179441275689
1908,2003.0,Cu,Simulated,9,2549.381935354899
1909,2004.0,Cu,Simulated,9,2345.538591241016
1910,2005.0,Cu,Simulated,9,2320.4647582862026
1911,2006.0,Cu,Simulated,9,2327.653126382686
1912,2007.0,Cu,Simulated,9,2402.6271271934934
1913,2008.0,Cu,Simulated,9,2486.9490645575534
1914,2009.0,Cu,Simulated,9,2549.1934926174577
1915,2010.0,Cu,Simulated,9,2639.1126404248216
1916,2011.0,Cu,Simulated,9,2716.8373548689283
1917,2012.0,Cu,Simulated,9,2800.151480637278
1918,2013.0,Cu,Simulated,9,2871.6699586323275
1919,2014.0,Cu,Simulated,9,2914.043337213505
1920,2015.0,Cu,Simulated,9,3021.998460737784
1921,2016.0,Cu,Simulated,9,3105.987290563653
1922,2017.0,Cu,Simulated,9,3170.3619918209365
1923,2018.0,Cu,Simulated,9,3252.155814551331
1924,2019.0,Cu,Simulated,9,3339.571877204321
1925,2001.0,Cu,Simulated,10,2027.1498665456784
1926,2002.0,Cu,Simulated,10,2023.4059439642144
1927,2003.0,Cu,Simulated,10,1914.425344092721
1928,2004.0,Cu,Simulated,10,1869.228690563138
1929,2005.0,Cu,Simulated,10,1840.679499771025
1930,2006.0,Cu,Simulated,10,1780.2109057080188
1931,2007.0,Cu,Simulated,10,1745.7587922429182
1932,2008.0,Cu,Simulated,10,1742.550304245079
1933,2009.0,Cu,Simulated,10,1759.541150462657
1934,2010.0,Cu,Simulated,10,1767.5725782227184
1935,2011.0,Cu,Simulated,10,1666.2736880483974
1936,2012.0,Cu,Simulated,10,1703.5663274727185
1937,2013.0,Cu,Simulated,10,1660.7113979052924
1938,2014.0,Cu,Simulated,10,1664.9597619523715
1939,2015.0,Cu,Simulated,10,1651.5680610662216
1940,2016.0,Cu,Simulated,10,1626.593179566874
1941,2017.0,Cu,Simulated,10,1564.3701018030963
1942,2018.0,Cu,Simulated,10,1570.925764668041
1943,2019.0,Cu,Simulated,10,1494.1172781262555
1944,2001.0,Cu,Simulated,11,2272.7025442462623
1945,2002.0,Cu,Simulated,11,2310.3947206693715
1946,2003.0,Cu,Simulated,11,2351.450018763034
1947,2004.0,Cu,Simulated,11,2435.183035167856
1948,2005.0,Cu,Simulated,11,2849.891630574712
1949,2006.0,Cu,Simulated,11,2773.906128741477
1950,2007.0,Cu,Simulated,11,2894.9767144350462
1951,2008.0,Cu,Simulated,11,2815.218955912272
1952,2009.0,Cu,Simulated,11,2948.443923148183
1953,2010.0,Cu,Simulated,11,3520.883991240282
1954,2011.0,Cu,Simulated,11,4112.818786593096
1955,2012.0,Cu,Simulated,11,3944.869715353382
1956,2013.0,Cu,Simulated,11,4353.174829840633
1957,2014.0,Cu,Simulated,11,4674.919851555469
1958,2015.0,Cu,Simulated,11,4123.964649604746
1959,2016.0,Cu,Simulated,11,3896.416116466044
1960,2017.0,Cu,Simulated,11,4345.824207344012
1961,2018.0,Cu,Simulated,11,5288.342267851327
1962,2019.0,Cu,Simulated,11,5659.695565202006
1963,2001.0,Cu,Simulated,12,2294.101659409639
1964,2002.0,Cu,Simulated,12,2443.68750905264
1965,2003.0,Cu,Simulated,12,2401.5833075869914
1966,2004.0,Cu,Simulated,12,2290.452543505873
1967,2005.0,Cu,Simulated,12,2377.903289500015
1968,2006.0,Cu,Simulated,12,2472.615905142246
1969,2007.0,Cu,Simulated,12,2577.998008963226
1970,2008.0,Cu,Simulated,12,2704.0813939033555
1971,2009.0,Cu,Simulated,12,2797.238622950675
1972,2010.0,Cu,Simulated,12,2971.3831834355856
1973,2011.0,Cu,Simulated,12,3125.486561905763
1974,2012.0,Cu,Simulated,12,3273.969734230641
1975,2013.0,Cu,Simulated,12,3447.0486945937696
1976,2014.0,Cu,Simulated,12,3640.682250470796
1977,2015.0,Cu,Simulated,12,3821.16015656081
1978,2016.0,Cu,Simulated,12,4011.4033960838224
1979,2017.0,Cu,Simulated,12,4160.159536598096
1980,2018.0,Cu,Simulated,12,4324.32923697179
1981,2019.0,Cu,Simulated,12,4511.510619182831
1982,2001.0,Cu,Simulated,13,2972.055378950848
1983,2002.0,Cu,Simulated,13,2786.5734997390323
1984,2003.0,Cu,Simulated,13,2607.852652234384
1985,2004.0,Cu,Simulated,13,2389.76069430316
1986,2005.0,Cu,Simulated,13,2302.118318022764
1987,2006.0,Cu,Simulated,13,2378.029079576221
1988,2007.0,Cu,Simulated,13,2497.5323806932106
1989,2008.0,Cu,Simulated,13,2619.6245947517564
1990,2009.0,Cu,Simulated,13,2717.1987052711224
1991,2010.0,Cu,Simulated,13,2823.58633866148
1992,2011.0,Cu,Simulated,13,2926.2648532811118
1993,2012.0,Cu,Simulated,13,3025.7145031012487
1994,2013.0,Cu,Simulated,13,3132.171635251881
1995,2014.0,Cu,Simulated,13,3147.7601663019377
1996,2015.0,Cu,Simulated,13,3260.59056014568
1997,2016.0,Cu,Simulated,13,3374.4561029015363
1998,2017.0,Cu,Simulated,13,3466.0748325786403
1999,2018.0,Cu,Simulated,13,3613.367329974952
2000,2019.0,Cu,Simulated,13,3765.4254000469136
2001,2001.0,Cu,Simulated,14,2937.368780124014
2002,2002.0,Cu,Simulated,14,2744.5393176751304
2003,2003.0,Cu,Simulated,14,2543.664507711546
2004,2004.0,Cu,Simulated,14,2247.8260842105446
2005,2005.0,Cu,Simulated,14,2068.714974914957
2006,2006.0,Cu,Simulated,14,2093.8965268696684
2007,2007.0,Cu,Simulated,14,2108.65046286943
2008,2008.0,Cu,Simulated,14,2159.535739990162
2009,2009.0,Cu,Simulated,14,2171.945343670821
2010,2010.0,Cu,Simulated,14,2214.531862875584
2011,2011.0,Cu,Simulated,14,2234.9544522335764
2012,2012.0,Cu,Simulated,14,2270.1609018934737
2013,2013.0,Cu,Simulated,14,2348.7249694408447
2014,2014.0,Cu,Simulated,14,2364.7663288935905
2015,2015.0,Cu,Simulated,14,2420.599615152773
2016,2016.0,Cu,Simulated,14,2474.9747002194194
2017,2017.0,Cu,Simulated,14,2505.422577615202
2018,2018.0,Cu,Simulated,14,2543.745368268582
2019,2019.0,Cu,Simulated,14,2578.833478672444
2020,2001.0,Cu,Simulated,15,2015.7137697492085
2021,2002.0,Cu,Simulated,15,1796.672950269171
2022,2003.0,Cu,Simulated,15,1763.6990643960116
2023,2004.0,Cu,Simulated,15,1737.8345690667486
2024,2005.0,Cu,Simulated,15,1711.166659013457
2025,2006.0,Cu,Simulated,15,1708.3246173612863
2026,2007.0,Cu,Simulated,15,1686.2938704560918
2027,2008.0,Cu,Simulated,15,1695.7005790264884
2028,2009.0,Cu,Simulated,15,1680.702910399391
2029,2010.0,Cu,Simulated,15,1669.354713095576
2030,2011.0,Cu,Simulated,15,1646.4329701191216
2031,2012.0,Cu,Simulated,15,1625.7764530834202
2032,2013.0,Cu,Simulated,15,1591.9050509384629
2033,2014.0,Cu,Simulated,15,1558.6657879286713
2034,2015.0,Cu,Simulated,15,1532.151867265847
2035,2016.0,Cu,Simulated,15,1524.88022405191
2036,2017.0,Cu,Simulated,15,1536.5673728030647
2037,2018.0,Cu,Simulated,15,1553.9815994920746
2038,2019.0,Cu,Simulated,15,1557.776334367915
2039,2001.0,Cu,Simulated,16,2275.049698050687
2040,2002.0,Cu,Simulated,16,2518.0725933366093
2041,2003.0,Cu,Simulated,16,2505.592648337246
2042,2004.0,Cu,Simulated,16,2290.7844768581517
2043,2005.0,Cu,Simulated,16,2179.7703225099763
2044,2006.0,Cu,Simulated,16,2262.949317376702
2045,2007.0,Cu,Simulated,16,2369.6926957789
2046,2008.0,Cu,Simulated,16,2487.124803046954
2047,2009.0,Cu,Simulated,16,2611.663261075533
2048,2010.0,Cu,Simulated,16,2742.4125723379384
2049,2011.0,Cu,Simulated,16,2879.5103830289504
2050,2012.0,Cu,Simulated,16,3026.471745356556
2051,2013.0,Cu,Simulated,16,3181.276154401407
2052,2014.0,Cu,Simulated,16,3343.6977105749456
2053,2015.0,Cu,Simulated,16,3514.1553303563205
2054,2016.0,Cu,Simulated,16,3691.320433479199
2055,2017.0,Cu,Simulated,16,3873.549104656148
2056,2018.0,Cu,Simulated,16,4063.61362422734
2057,2019.0,Cu,Simulated,16,4262.356293343081
2058,2001.0,Cu,Simulated,17,2514.538841276312
2059,2002.0,Cu,Simulated,17,2630.8069142504737
2060,2003.0,Cu,Simulated,17,2470.8623275018126
2061,2004.0,Cu,Simulated,17,2227.22263849341
2062,2005.0,Cu,Simulated,17,2080.669587417512
2063,2006.0,Cu,Simulated,17,2119.097100971863
2064,2007.0,Cu,Simulated,17,2134.603205537475
2065,2008.0,Cu,Simulated,17,2188.0223193379875
2066,2009.0,Cu,Simulated,17,2236.343645572476
2067,2010.0,Cu,Simulated,17,2287.695057982466
2068,2011.0,Cu,Simulated,17,2321.7055278265334
2069,2012.0,Cu,Simulated,17,2421.5571762896816
2070,2013.0,Cu,Simulated,17,2474.8053482447017
2071,2014.0,Cu,Simulated,17,2530.798146310396
2072,2015.0,Cu,Simulated,17,2591.279563639847
2073,2016.0,Cu,Simulated,17,2661.798686063637
2074,2017.0,Cu,Simulated,17,2717.471743056892
2075,2018.0,Cu,Simulated,17,2767.133424830638
2076,2019.0,Cu,Simulated,17,2823.043638340231
2077,2001.0,Cu,Simulated,18,2090.480987929429
2078,2002.0,Cu,Simulated,18,2095.9699989789106
2079,2003.0,Cu,Simulated,18,2035.785323370401
2080,2004.0,Cu,Simulated,18,2033.738037478608
2081,2005.0,Cu,Simulated,18,2035.0542646716683
2082,2006.0,Cu,Simulated,18,1967.8545884997727
2083,2007.0,Cu,Simulated,18,2033.118109645644
2084,2008.0,Cu,Simulated,18,1954.9643248128589
2085,2009.0,Cu,Simulated,18,1939.3833733279675
2086,2010.0,Cu,Simulated,18,1967.842625328266
2087,2011.0,Cu,Simulated,18,1989.6129834051465
2088,2012.0,Cu,Simulated,18,1984.0912733458545
2089,2013.0,Cu,Simulated,18,1976.0278192266076
2090,2014.0,Cu,Simulated,18,1970.340024538052
2091,2015.0,Cu,Simulated,18,1938.837134959101
2092,2016.0,Cu,Simulated,18,1906.060762365588
2093,2017.0,Cu,Simulated,18,1889.5804170129936
2094,2018.0,Cu,Simulated,18,1869.0040955885224
2095,2019.0,Cu,Simulated,18,1830.2522479772367
2096,2001.0,Cu,Simulated,19,2315.354197137708
2097,2002.0,Cu,Simulated,19,2351.4082604286864
2098,2003.0,Cu,Simulated,19,2205.886474977988
2099,2004.0,Cu,Simulated,19,1986.0276889041395
2100,2005.0,Cu,Simulated,19,1943.4825578485268
2101,2006.0,Cu,Simulated,19,1957.4468565618856
2102,2007.0,Cu,Simulated,19,2004.9207566080188
2103,2008.0,Cu,Simulated,19,2017.264212163856
2104,2009.0,Cu,Simulated,19,2040.512180809189
2105,2010.0,Cu,Simulated,19,2051.722657578946
2106,2011.0,Cu,Simulated,19,2064.6115751854886
2107,2012.0,Cu,Simulated,19,2043.0462092779733
2108,2013.0,Cu,Simulated,19,2081.03607420435
2109,2014.0,Cu,Simulated,19,2094.248085391242
2110,2015.0,Cu,Simulated,19,2133.379494266279
2111,2016.0,Cu,Simulated,19,2169.510767198349
2112,2017.0,Cu,Simulated,19,2241.24324907945
2113,2018.0,Cu,Simulated,19,2267.4222309930365
2114,2019.0,Cu,Simulated,19,2310.509143419023
2115,2001.0,Cu,Simulated,20,2187.3576245047398
2116,2002.0,Cu,Simulated,20,2167.037041384144
2117,2003.0,Cu,Simulated,20,2064.458770821355
2118,2004.0,Cu,Simulated,20,2035.59775325519
2119,2005.0,Cu,Simulated,20,2071.409568785815
2120,2006.0,Cu,Simulated,20,2158.1721058463936
2121,2007.0,Cu,Simulated,20,2267.5267359232203
2122,2008.0,Cu,Simulated,20,2379.8175740648003
