,,,Head Grade (%)
108,Zinc,30,7.468972
108,Zinc,20,6.25
108,Zinc,26,8.776596
108,Zinc,27,9.751773
108,Zinc,47,9.830319
859,Cobalt,47,0.12
859,Cobalt,11,0.11
859,Cobalt,8,0.12
859,Cobalt,36,0.13
859,Cobalt,49,0.13
859,Cobalt,9,0.11
859,Cobalt,0,0.11
859,Cobalt,34,0.09
859,Cobalt,43,0.12
859,Cobalt,32,0.13
859,Cobalt,12,0.12
859,Cobalt,31,0.12
859,Cobalt,23,0.12
859,Cobalt,2,0.11
859,Cobalt,41,0.11
859,Cobalt,15,0.09
859,Cobalt,22,0.1
859,Cobalt,24,0.09
859,Cobalt,18,0.11
859,Cobalt,7,0.16
617,Copper,13,1.441446
617,Copper,3,1.636969
617,Copper,14,1.741736
617,Copper,42,1.72
617,Copper,33,1.62
617,Copper,30,1.3
617,Copper,20,1.01
617,Copper,26,0.7
617,Copper,27,0.7
612,Gold,28,0.000254
612,Gold,13,0.000262
612,Gold,3,0.00026000000000000003
612,Gold,14,0.00022000000000000003
612,Gold,42,0.00022999999999999998
612,Gold,33,0.00022799999999999999
612,Gold,30,0.000226
612,Gold,20,0.00022400000000000002
612,Gold,26,0.00020400000000000003
612,Gold,27,0.00018400000000000003
612,Gold,47,0.000164
612,Gold,11,0.00015000000000000001
612,Gold,8,0.00015000000000000001
612,Gold,36,0.00015000000000000001
612,Gold,49,0.00015000000000000001
612,Gold,9,0.00015000000000000001
612,Gold,0,0.00015000000000000001
612,Gold,34,0.00015000000000000001
950,Gold,47,0.00015600000000000002
950,Gold,11,0.000146
950,Gold,8,0.00014
950,Gold,36,0.000138
950,Gold,49,0.000126
950,Gold,9,0.000126
950,Gold,0,0.00012
950,Gold,34,0.00011200000000000001
950,Gold,43,0.000132
950,Gold,32,0.000125
950,Gold,12,0.000122
950,Gold,31,8.7e-05
950,Gold,23,5.1000000000000006e-05
950,Gold,2,4.7e-05
950,Gold,41,4.7e-05
950,Gold,15,4.7e-05
950,Gold,22,4.9e-05
792,Gold,3,0.00015600000000000002
792,Gold,14,0.000166
792,Gold,42,0.00017800000000000002
792,Gold,33,0.000154
792,Gold,30,0.00013500000000000003
792,Gold,20,0.000154
792,Gold,26,0.00015603450000000003
792,Gold,27,0.0001541985
792,Gold,47,0.0001460784
792,Gold,11,0.00014
676,Gold,14,0.0017458864
676,Gold,42,0.0014895961
676,Gold,33,0.0015500467
676,Gold,30,0.0017452694000000002
676,Gold,20,0.00137159
676,Gold,26,0.0020789428999999997
269,Gold,11,0.000163
269,Gold,8,0.000191
269,Gold,36,0.00018700000000000002
269,Gold,49,0.000195
269,Gold,9,0.00018
269,Gold,0,0.000145
269,Gold,34,0.00017600000000000002
269,Gold,43,0.000144
269,Gold,32,0.00017700000000000002
269,Gold,12,0.000171
269,Gold,31,8.3e-05
269,Gold,23,7.3e-05
339,Gold,21,9e-05
339,Gold,35,9e-05
339,Gold,1,9e-05
339,Gold,19,9e-05
339,Gold,40,8.2e-05
339,Gold,5,7.67143e-05
339,Gold,45,7.14286e-05
339,Gold,48,6.614290000000001e-05
339,Gold,4,6.08571e-05
339,Gold,29,5.557140000000001e-05
339,Gold,6,5.0285700000000005e-05
339,Gold,28,4.5e-05
339,Gold,13,4.5e-05
339,Gold,3,4e-05
339,Gold,14,4e-05
339,Gold,42,3.5e-05
339,Gold,33,3e-05
339,Gold,30,1.64765e-05
339,Gold,20,1.40093e-05
339,Gold,26,1.40093e-05
339,Gold,27,1.40093e-05
339,Gold,47,1.40093e-05
339,Gold,11,1.40093e-05
339,Gold,8,1.40093e-05
339,Gold,36,1.40093e-05
339,Gold,49,1.40093e-05
339,Gold,9,1.40093e-05
339,Gold,0,1.40093e-05
339,Gold,34,1.40093e-05
339,Gold,43,1.40093e-05
339,Gold,32,1.40093e-05
339,Gold,12,1.40093e-05
339,Gold,31,1.40093e-05
339,Gold,23,1.40093e-05
339,Gold,2,1.40093e-05
339,Gold,41,1.40093e-05
339,Gold,15,1.40093e-05
339,Gold,22,1.40093e-05
339,Gold,24,1.40093e-05
339,Gold,18,1.40093e-05
339,Gold,7,1.40093e-05
441,Copper,33,0.894035
441,Copper,30,0.6734
441,Copper,20,0.62037
441,Copper,26,0.65
441,Copper,27,0.65
441,Copper,47,0.65
441,Copper,11,0.65
441,Copper,8,0.65
441,Copper,36,0.65
441,Copper,49,0.65
441,Copper,9,0.65
441,Copper,0,0.65
441,Copper,34,0.65
441,Copper,43,0.65
441,Copper,32,0.65
441,Copper,12,0.65
441,Copper,31,0.65
441,Copper,23,0.65
441,Copper,2,0.65
514,Copper,29,0.3
514,Copper,6,0.3
514,Copper,28,0.3
514,Copper,13,0.3
514,Copper,3,0.3
514,Copper,14,0.3
514,Copper,42,0.3
514,Copper,33,0.3
514,Copper,30,0.3
514,Copper,20,0.29
514,Copper,26,0.3
514,Copper,27,0.3
514,Copper,47,0.3
514,Copper,11,0.3
514,Copper,8,0.3
514,Copper,36,0.3
514,Copper,49,0.3
514,Copper,9,0.3
514,Copper,0,0.3
514,Copper,34,0.3
514,Copper,43,0.3
514,Copper,32,0.3
514,Copper,12,0.3
514,Copper,31,0.3
514,Copper,23,0.3
514,Copper,2,0.3
514,Copper,41,0.3
514,Copper,15,0.3
514,Copper,22,0.3
514,Copper,24,0.3
514,Copper,18,0.3
514,Copper,7,0.3
372,Copper,6,0.8
372,Copper,28,0.8
372,Copper,13,0.8
372,Copper,3,0.8
372,Copper,14,0.8
372,Copper,42,0.8
372,Copper,33,0.8
372,Copper,30,0.8
372,Copper,20,0.8
372,Copper,26,0.8
372,Copper,27,0.8
372,Copper,47,0.8
372,Copper,11,0.8
372,Copper,8,0.8
372,Copper,36,0.8
372,Copper,49,0.8
372,Copper,9,0.8
372,Copper,0,0.8
372,Copper,34,0.8
372,Copper,43,0.8
372,Copper,32,0.8
372,Copper,12,0.8
372,Copper,31,0.8
372,Copper,23,0.8
372,Copper,2,0.8
372,Copper,41,0.8
372,Copper,15,0.8
372,Copper,22,0.8
372,Copper,24,0.8
372,Copper,18,0.8
372,Copper,7,0.8
478,Copper,33,0.448817
478,Copper,30,0.449
478,Copper,20,0.5
478,Copper,26,0.557692
478,Copper,27,0.557692
478,Copper,47,0.557692
478,Copper,11,0.557692
478,Copper,8,0.557692
478,Copper,36,0.557692
478,Copper,49,0.557692
478,Copper,9,0.557692
478,Copper,0,0.557692
478,Copper,34,0.557692
478,Copper,43,0.557692
478,Copper,32,0.557692
478,Copper,12,0.557692
478,Copper,31,0.557692
478,Copper,23,0.557692
478,Copper,2,0.557692
478,Copper,41,0.557692
478,Copper,15,0.557692
478,Copper,22,0.557692
478,Copper,24,0.557692
478,Copper,18,0.557692
478,Copper,7,0.557692
289,Zinc,28,3.5675
289,Zinc,13,3.653333
289,Zinc,3,4.0
289,Zinc,14,4.0
289,Zinc,42,4.0
289,Zinc,33,4.0
289,Zinc,30,3.489864
289,Zinc,20,3.475843
289,Zinc,26,3.5
289,Zinc,27,3.5
289,Zinc,47,3.5
289,Zinc,11,3.5
289,Zinc,8,3.5
289,Zinc,36,3.5
289,Zinc,49,3.5
289,Zinc,9,3.5
289,Zinc,0,3.5
289,Zinc,34,3.5
289,Zinc,43,3.5
289,Zinc,32,3.5
289,Zinc,12,3.5
289,Zinc,31,3.5
289,Zinc,23,3.5
119,Copper,33,0.5
119,Copper,30,0.5
119,Copper,20,0.468595
119,Copper,26,0.468595
119,Copper,27,0.468595
119,Copper,47,0.468595
119,Copper,11,0.468595
119,Copper,8,0.468595
119,Copper,36,0.468595
119,Copper,49,0.468595
119,Copper,9,0.468595
119,Copper,0,0.468595
119,Copper,34,0.468595
119,Copper,43,0.468595
119,Copper,32,0.468595
119,Copper,12,0.468595
119,Copper,31,0.468595
119,Copper,23,0.468595
119,Copper,2,0.468595
119,Copper,41,0.468595
913,Gold,21,0.0012000000000000001
913,Gold,35,0.00115
913,Gold,1,0.00131
913,Gold,19,0.0015400000000000001
913,Gold,40,0.00103
913,Gold,5,0.0010400000000000001
913,Gold,45,0.00111
913,Gold,48,0.00095
913,Gold,4,0.0005913315
913,Gold,29,0.0005283516
913,Gold,6,0.0005685482000000001
913,Gold,28,0.0005814922
913,Gold,13,0.00047832939999999997
913,Gold,3,0.00040919530000000005
913,Gold,14,0.0005854113
913,Gold,42,0.0005472965
913,Gold,33,0.0006000000000000001
913,Gold,30,0.00059
913,Gold,20,0.00058
913,Gold,26,0.00055
333,Silver,29,0.020900000000000002
333,Silver,6,0.019100000000000002
333,Silver,28,0.018500000000000003
333,Silver,13,0.017
333,Silver,3,0.015000000000000001
333,Silver,14,0.015700000000000002
333,Silver,42,0.0158
333,Silver,33,0.0143
333,Silver,30,0.0134
333,Silver,20,0.0135
333,Silver,26,0.0157264893
333,Silver,27,0.025
333,Silver,47,0.025
1029,Copper,48,1.119849
1029,Copper,4,1.698105
1029,Copper,29,2.010933
1029,Copper,6,1.966475
1029,Copper,28,1.992619
1029,Copper,13,1.638909
1029,Copper,3,1.599265
1029,Copper,14,1.809059
1029,Copper,42,1.823436
1029,Copper,33,1.694681
1029,Copper,30,1.389115
1029,Copper,20,1.409975
1029,Copper,26,1.2
1029,Copper,27,1.2
1029,Copper,47,0.9
1029,Copper,11,0.977216
1029,Copper,8,0.977216
1003,Copper,26,1.486
1003,Copper,27,1.486
1003,Copper,47,1.486
1003,Copper,11,1.486
1003,Copper,8,1.486
1003,Copper,36,1.486
1003,Copper,49,1.486
1003,Copper,9,1.486
1003,Copper,0,1.486
1003,Copper,34,1.486
1003,Copper,43,1.486
1003,Copper,32,1.486
1003,Copper,12,1.486
1003,Copper,31,1.486
1003,Copper,23,1.486
910,Copper,6,2.793863
910,Copper,28,3.199729
910,Copper,13,2.9
910,Copper,3,3.4
910,Copper,14,3.7
910,Copper,42,3.691264
910,Copper,33,3.506023
910,Copper,30,3.2
910,Copper,20,2.642277
910,Copper,26,2.642277
910,Copper,27,2.642277
910,Copper,47,2.54065
910,Copper,11,2.439024
910,Copper,8,2.439024
910,Copper,36,2.44
668,Zinc,35,4.05
668,Zinc,1,4.78
668,Zinc,19,4.12
668,Zinc,40,3.2
668,Zinc,5,3.24
668,Zinc,45,3.23
668,Zinc,48,3.03
668,Zinc,4,2.5
668,Zinc,29,2.5
668,Zinc,6,2.3
668,Zinc,28,2.8
668,Zinc,13,2.9
668,Zinc,3,2.8
668,Zinc,14,2.8
668,Zinc,42,2.823773
668,Zinc,33,2.888711
668,Zinc,30,2.993732
668,Zinc,20,2.659055
668,Zinc,26,1.945648
668,Zinc,27,1.945648
668,Zinc,47,1.945648
668,Zinc,11,1.945648
668,Zinc,8,1.945648
668,Zinc,36,1.945648
668,Zinc,49,1.945648
668,Zinc,9,1.945648
668,Zinc,0,1.945648
668,Zinc,34,1.945648
668,Zinc,43,1.945648
668,Zinc,32,1.945648
668,Zinc,12,1.945648
668,Zinc,31,1.945648
238,Gold,20,0.00010960829999999999
238,Gold,26,0.00017
238,Gold,27,0.000175
238,Gold,47,0.00018
238,Gold,11,0.00018
238,Gold,8,0.00018
238,Gold,36,0.00018
238,Gold,49,0.00018
238,Gold,9,0.00018
238,Gold,0,0.00018
238,Gold,34,0.00018
238,Gold,43,0.00018
238,Gold,32,0.00018
238,Gold,12,0.00018
238,Gold,31,0.00018
238,Gold,23,0.00018
238,Gold,2,0.00018
238,Gold,41,0.00018
238,Gold,15,0.00018
238,Gold,22,0.00018
238,Gold,24,0.00018
238,Gold,18,0.00018
238,Gold,7,0.00018
360,Gold,13,0.0009260000000000001
360,Gold,3,0.000887
360,Gold,14,0.0008
360,Gold,42,0.000782
360,Gold,33,0.0007400000000000001
360,Gold,30,0.000701
360,Gold,20,0.0006769328
360,Gold,26,0.0006769328
360,Gold,27,0.0006769328
360,Gold,47,0.0006769328
360,Gold,11,0.0006769328
360,Gold,8,0.0006769328
360,Gold,36,0.0006769328
360,Gold,49,0.0006769328
360,Gold,9,0.0006769328
360,Gold,0,0.0006769328
360,Gold,34,0.0006769328
360,Gold,43,0.0006769328
1037,Lead,5,6.5
1037,Lead,45,7.9
1037,Lead,48,7.3
1037,Lead,6,6.8
1037,Lead,28,6.8
1037,Lead,3,7.1
1037,Lead,14,7.0
1037,Lead,42,7.4
1037,Lead,27,2.49981
1037,Lead,47,4.004105
1037,Lead,11,4.37632
1037,Lead,8,4.387132
1037,Lead,36,4.288133
1037,Lead,49,4.230017
1037,Lead,9,4.081408
1037,Lead,0,4.1
1037,Lead,34,4.188644
1037,Lead,43,3.97966
1037,Lead,32,3.742355
1037,Lead,12,3.542483
1037,Lead,31,3.963055
1037,Lead,23,3.332734
1037,Lead,2,2.867626
1037,Lead,41,2.553495
1037,Lead,15,2.166381
819,Copper,44,0.7
819,Copper,25,0.7
819,Copper,38,0.7
819,Copper,17,0.7
819,Copper,37,0.7
819,Copper,39,0.7
819,Copper,16,0.7
819,Copper,46,0.7
819,Copper,10,0.7
819,Copper,21,0.7
819,Copper,35,0.7
819,Copper,1,0.7
819,Copper,19,0.7
819,Copper,40,0.7
819,Copper,5,0.7
819,Copper,45,0.7
819,Copper,48,0.7
819,Copper,4,0.65
819,Copper,29,0.65
819,Copper,6,0.65
819,Copper,28,0.72
819,Copper,13,0.74
819,Copper,3,0.87
819,Copper,14,0.87
819,Copper,42,0.782584
819,Copper,33,0.893372
819,Copper,30,0.838629
819,Copper,20,0.838629
819,Copper,26,0.838629
819,Copper,27,0.838629
819,Copper,47,0.838629
819,Copper,11,0.838629
819,Copper,8,0.838629
819,Copper,36,0.838629
819,Copper,49,0.838629
819,Copper,9,0.838629
819,Copper,0,0.838629
819,Copper,34,0.838629
819,Copper,43,0.838629
819,Copper,32,0.838629
819,Copper,12,0.838629
819,Copper,31,0.838629
819,Copper,23,0.838629
819,Copper,2,0.838629
819,Copper,41,0.838629
819,Copper,15,0.838629
819,Copper,22,0.838629
819,Copper,24,0.838629
819,Copper,18,0.838629
819,Copper,7,0.838629
11,Silver,1,0.0504881012
11,Silver,19,0.068061438
11,Silver,40,0.0579040222
11,Silver,5,0.055246887200000004
11,Silver,45,0.050293106100000005
11,Silver,48,0.0471208221
11,Silver,4,0.044903476000000005
11,Silver,29,0.0475937164
11,Silver,6,0.0376582764
11,Silver,28,0.0388189362
11,Silver,13,0.0402879242
11,Silver,3,0.0419063171
11,Silver,14,0.040164187600000005
11,Silver,42,0.0446220154
11,Silver,33,0.038372955300000004
11,Silver,30,0.0326784363
11,Silver,20,0.0302770721
11,Silver,26,0.0266853607
11,Silver,27,0.0261153625
11,Silver,47,0.026135934400000005
11,Silver,11,0.0261891174
11,Silver,8,0.0261891174
11,Silver,36,0.0262136017
11,Silver,49,0.026225622600000005
11,Silver,9,0.026225622600000005
579,Gold,40,0.000672211
579,Gold,5,0.0006095973
579,Gold,45,0.0006391598000000001
579,Gold,48,0.0005122528
579,Gold,4,0.0005088247
579,Gold,29,0.0003978901
579,Gold,6,0.0003770557
579,Gold,28,0.0003433655
579,Gold,13,0.0003425801
579,Gold,3,0.0003601164
579,Gold,14,0.00036319110000000005
579,Gold,42,0.0003182268
579,Gold,33,0.0003313392
579,Gold,30,0.00038
579,Gold,20,0.00041
579,Gold,26,0.00041
579,Gold,27,0.00041
579,Gold,47,0.00039
579,Gold,11,0.00037000000000000005
579,Gold,8,0.00035
579,Gold,36,0.00033
579,Gold,49,0.00031
579,Gold,9,0.00029
579,Gold,0,0.00027000000000000006
579,Gold,34,0.00024440110000000003
579,Gold,43,0.00024440110000000003
579,Gold,32,0.00024440110000000003
579,Gold,12,0.00024440110000000003
579,Gold,31,0.00024440110000000003
579,Gold,23,0.00024440110000000003
579,Gold,2,0.00024440110000000003
579,Gold,41,0.00024440110000000003
579,Gold,15,0.00024440110000000003
579,Gold,22,0.00024440110000000003
579,Gold,24,0.00024440110000000003
579,Gold,18,0.00024440110000000003
579,Gold,7,0.00024440110000000003
1033,Zinc,44,1.929809
1033,Zinc,25,1.934621
1033,Zinc,38,1.929809
1033,Zinc,17,1.936725
1033,Zinc,37,1.907559
1033,Zinc,39,1.924678
1033,Zinc,16,1.917477
1033,Zinc,46,1.953524
1033,Zinc,10,1.991216
1033,Zinc,21,2.713217
1033,Zinc,35,3.313095
1033,Zinc,1,3.306423
1033,Zinc,19,3.285271
1033,Zinc,40,3.161339
1033,Zinc,5,3.117436
1033,Zinc,45,4.149308
1033,Zinc,48,3.897989
1033,Zinc,4,4.307302
1033,Zinc,29,3.584385
1033,Zinc,6,2.686036
1033,Zinc,28,1.892882
1033,Zinc,13,1.638266
1033,Zinc,3,1.967706
1033,Zinc,14,1.933894
1033,Zinc,42,1.528872
1033,Zinc,33,1.473379
1033,Zinc,30,1.541588
1033,Zinc,20,1.475395
1033,Zinc,26,1.580172
1033,Zinc,27,1.668984
1033,Zinc,47,1.668149
1033,Zinc,11,1.668881
1033,Zinc,8,1.661514
1033,Zinc,36,1.576079
1033,Zinc,49,1.576079
1033,Zinc,9,1.576079
1033,Zinc,0,1.576079
1033,Zinc,34,1.576079
1033,Zinc,43,1.576079
1033,Zinc,32,1.264448
1033,Zinc,12,2.164617
1033,Zinc,31,3.410795
1033,Zinc,23,1.553487
1033,Zinc,2,1.553487
1033,Zinc,41,1.553487
1033,Zinc,15,1.553487
1033,Zinc,22,1.553487
1033,Zinc,24,1.553487
1033,Zinc,18,1.553487
1033,Zinc,7,2.101191
22,Gold,44,0.000333
22,Gold,25,0.000349
22,Gold,38,0.000332
22,Gold,17,0.000295
22,Gold,37,0.000306
22,Gold,39,0.00033
22,Gold,16,0.000332
22,Gold,46,0.000306
22,Gold,10,0.000305
22,Gold,21,0.00031200000000000005
22,Gold,35,0.000336
22,Gold,1,0.00038
22,Gold,19,0.0005200000000000001
22,Gold,40,0.0006900000000000001
22,Gold,5,0.0007400000000000001
22,Gold,45,0.000776
22,Gold,48,0.0006370000000000001
22,Gold,4,0.000429
22,Gold,29,0.000536
22,Gold,6,0.000446
22,Gold,28,0.000386
22,Gold,13,0.000389
22,Gold,3,0.000467
22,Gold,14,0.00046300000000000003
22,Gold,42,0.0004900000000000001
22,Gold,33,0.00039400000000000004
22,Gold,30,0.000436
22,Gold,20,0.00045560720000000003
22,Gold,26,0.00042481900000000005
22,Gold,27,0.0003468329
22,Gold,47,0.0003468329
22,Gold,11,0.0003468329
22,Gold,8,0.0003468329
22,Gold,36,0.0003468329
22,Gold,49,0.0003468329
22,Gold,9,0.0003468329
36,Gold,11,0.000113
36,Gold,8,9.6e-05
36,Gold,36,0.00010200000000000001
36,Gold,49,9e-05
36,Gold,9,8.3e-05
36,Gold,0,6.7e-05
36,Gold,34,6.2e-05
36,Gold,43,7e-05
36,Gold,32,6.800000000000001e-05
36,Gold,12,7.3e-05
36,Gold,31,7.1e-05
36,Gold,23,6.7e-05
36,Gold,2,6.2e-05
36,Gold,41,7.1e-05
36,Gold,15,7.2e-05
36,Gold,22,6.6e-05
36,Gold,24,6.400000000000001e-05
36,Gold,18,6.400000000000001e-05
36,Gold,7,6.1e-05
293,Copper,47,0.65
293,Copper,11,0.65
293,Copper,8,0.65
293,Copper,36,0.65
293,Copper,49,0.65
293,Copper,9,0.65
293,Copper,0,0.65
293,Copper,34,0.65
293,Copper,43,0.65
293,Copper,32,0.65
293,Copper,12,0.65
293,Copper,31,0.65
293,Copper,23,0.5
293,Copper,2,0.5
293,Copper,41,0.5
293,Copper,15,0.5
293,Copper,22,0.5
293,Copper,24,0.4
293,Copper,18,0.4
293,Copper,7,0.4
584,Gold,30,0.00027200000000000005
584,Gold,20,0.00025800000000000004
584,Gold,26,0.000244
584,Gold,27,0.000268
584,Gold,47,0.00026000000000000003
584,Gold,11,0.00025
584,Gold,8,0.00022999999999999998
584,Gold,36,0.00021200000000000003
584,Gold,49,0.00018
584,Gold,9,0.00018
584,Gold,0,0.00015000000000000001
327,Nickel,4,1.5
327,Nickel,29,1.5
327,Nickel,28,1.3
327,Nickel,13,1.5
327,Nickel,3,1.55
327,Nickel,14,1.45
327,Nickel,42,1.35
327,Nickel,33,1.3
327,Nickel,30,1.1
873,Silver,44,0.026943960600000004
873,Silver,25,0.028282809400000004
873,Silver,38,0.027629483
873,Silver,17,0.03801557010000001
873,Silver,37,0.0448989014
873,Silver,39,0.0455909424
873,Silver,16,0.03936768190000001
873,Silver,46,0.032026986699999996
873,Silver,10,0.029884219400000002
873,Silver,21,0.030862854
873,Silver,35,0.0324510193
873,Silver,1,0.0332217285
873,Silver,19,0.028949346900000002
873,Silver,40,0.032188858
873,Silver,5,0.0266870392
873,Silver,45,0.026772229
873,Silver,48,0.0171
873,Silver,4,0.014100000000000001
873,Silver,29,0.015700000000000002
873,Silver,6,0.016800000000000002
873,Silver,28,0.014700000000000001
873,Silver,13,0.013600000000000001
873,Silver,3,0.015300000000000001
873,Silver,14,0.0213
873,Silver,42,0.026000000000000002
873,Silver,33,0.0241
873,Silver,30,0.0239
873,Silver,20,0.0218
873,Silver,26,0.022446492000000002
873,Silver,27,0.0248929703
680,Gold,48,0.00055
680,Gold,4,0.00047000000000000004
680,Gold,29,0.00042639100000000003
680,Gold,6,0.0004243224
680,Gold,28,0.000406
680,Gold,13,0.000265
680,Gold,3,0.000324
680,Gold,14,0.00039900000000000005
680,Gold,42,0.000413
680,Gold,33,0.000336743
680,Gold,30,0.00038
680,Gold,20,0.00038
680,Gold,26,0.00038
680,Gold,27,0.00038
680,Gold,47,0.00038
680,Gold,11,0.00038
680,Gold,8,0.00038
680,Gold,36,0.00038
680,Gold,49,0.000375
680,Gold,9,0.000375
680,Gold,0,0.000375
680,Gold,34,0.00034296880000000003
680,Gold,43,0.00034296880000000003
868,Gold,3,7.7e-05
868,Gold,14,6.2e-05
868,Gold,42,5.2272500000000005e-05
868,Gold,33,0.0001268707
868,Gold,30,3.27611e-05
868,Gold,20,0.00014226
75,Gold,17,0.0006000000000000001
75,Gold,37,0.0006000000000000001
75,Gold,39,0.0005924472
75,Gold,16,0.0005183913000000001
75,Gold,46,0.0005
75,Gold,10,0.0004
75,Gold,21,0.00030000000000000003
75,Gold,35,0.0002
75,Gold,29,4.7e-05
75,Gold,6,4.7e-05
75,Gold,28,4.7e-05
75,Gold,13,3.6e-05
75,Gold,3,3.4000000000000007e-05
75,Gold,14,4e-05
75,Gold,42,4.42948e-05
75,Gold,33,5.2921700000000005e-05
75,Gold,30,5.42746e-05
75,Gold,20,0.0001309192
75,Gold,26,0.0001309192
75,Gold,27,0.0001309192
75,Gold,47,0.0001309192
75,Gold,11,0.0001309192
902,Nickel,42,2.58
902,Nickel,33,2.3
902,Nickel,30,2.25
902,Nickel,20,2.22
902,Nickel,26,2.22
902,Nickel,27,2.22
902,Nickel,47,2.22
902,Nickel,11,2.22
902,Nickel,8,2.22
902,Nickel,36,2.22
902,Nickel,49,2.22
902,Nickel,9,2.22
902,Nickel,0,2.22
902,Nickel,34,2.22
902,Nickel,43,2.22
902,Nickel,32,2.22
902,Nickel,12,2.22
902,Nickel,31,2.22
902,Nickel,23,2.22
902,Nickel,2,2.22
902,Nickel,41,2.22
895,Gold,48,8.241260000000001e-05
895,Gold,4,8.749e-05
895,Gold,29,7.131180000000001e-05
895,Gold,6,7.11139e-05
895,Gold,28,6e-05
895,Gold,13,5e-05
895,Gold,3,5.6999999999999996e-05
895,Gold,14,5e-05
895,Gold,42,5.8e-05
895,Gold,33,6e-05
895,Gold,30,5e-05
895,Gold,20,5.500000000000001e-05
895,Gold,26,5.500000000000001e-05
895,Gold,27,6e-05
432,Gold,29,0.000119
432,Gold,6,8.2e-05
432,Gold,28,9.7e-05
432,Gold,13,8e-05
432,Gold,3,8.800000000000001e-05
432,Gold,14,0.000143
432,Gold,42,0.000122
432,Gold,33,0.00010700000000000001
432,Gold,30,0.00010400000000000001
432,Gold,20,0.0001507091
432,Gold,26,0.0001858132
432,Gold,27,0.0001858132
767,Platinum,10,0.000288125
767,Platinum,21,0.00029569000000000004
767,Platinum,35,0.0002801219
767,Platinum,1,0.00026981410000000004
767,Platinum,19,0.000288864
767,Platinum,40,0.000288762
767,Platinum,5,0.00027262
767,Platinum,45,0.000278426
767,Platinum,48,0.000280364
767,Platinum,4,0.000283594
767,Platinum,29,0.000292638
767,Platinum,6,0.0002777014
767,Platinum,28,0.000278504
767,Platinum,13,0.0002592216
767,Platinum,3,0.00027893490000000003
767,Platinum,14,0.00027217310000000005
767,Platinum,42,0.00026066310000000004
767,Platinum,33,0.0002565569
767,Platinum,30,0.00025136930000000003
767,Platinum,20,0.0002533157
767,Platinum,26,0.00025387770000000003
767,Platinum,27,0.0002439659
767,Platinum,47,0.0002439659
767,Platinum,11,0.0002439659
767,Platinum,8,0.0002439659
767,Platinum,36,0.0002439659
767,Platinum,49,0.0002439659
767,Platinum,9,0.0002439659
767,Platinum,0,0.0002439659
767,Platinum,34,0.0002439659
767,Platinum,43,0.0002439659
767,Platinum,32,0.0002439659
767,Platinum,12,0.0002439659
767,Platinum,31,0.0002439659
767,Platinum,23,0.0002439659
767,Platinum,2,0.0002439659
767,Platinum,41,0.0002439659
767,Platinum,15,0.0002439659
767,Platinum,22,0.0002439659
767,Platinum,24,0.0002439659
767,Platinum,18,0.0002439659
767,Platinum,7,0.0002439659
936,Silver,29,0.0105
936,Silver,6,0.009776000200000001
936,Silver,28,0.010100000000000001
936,Silver,13,0.009000000000000001
936,Silver,3,0.007
936,Silver,14,0.0082
936,Silver,42,0.0086
936,Silver,33,0.0078000000000000005
936,Silver,30,0.004472991900000001
936,Silver,20,0.0047
936,Silver,26,0.0112720001
936,Silver,27,0.011992020400000001
936,Silver,47,0.011992020400000001
936,Silver,11,0.011992020400000001
936,Silver,8,0.011992020400000001
833,Copper,1,2.63
833,Copper,19,3.18
833,Copper,40,3.2
833,Copper,5,2.83
833,Copper,45,2.85
833,Copper,48,2.82
833,Copper,4,2.82
833,Copper,29,2.89
833,Copper,6,2.48
833,Copper,28,2.44
833,Copper,13,2.33
833,Copper,3,2.41
833,Copper,14,2.483513
833,Copper,42,2.42
833,Copper,33,2.27
833,Copper,30,2.21
833,Copper,20,2.06
833,Copper,26,1.98
833,Copper,27,2.1
833,Copper,47,2.13
833,Copper,11,2.13
833,Copper,8,2.18
833,Copper,36,2.18
833,Copper,49,2.25
833,Copper,9,2.35
833,Copper,0,2.45
833,Copper,34,2.5
833,Copper,43,2.6
833,Copper,32,2.7
833,Copper,12,2.8
833,Copper,31,2.8
833,Copper,23,2.8
308,Gold,6,0.0001539176
308,Gold,28,0.0001544224
308,Gold,13,0.00016919900000000003
308,Gold,3,0.0002005267
308,Gold,14,0.0002012486
308,Gold,42,0.00025543680000000005
308,Gold,33,0.0002054996
308,Gold,30,0.000224918
308,Gold,20,0.00026538960000000003
308,Gold,26,0.0002311251
308,Gold,27,0.0002103446
589,Gold,6,0.00027000000000000006
589,Gold,28,0.00029
589,Gold,13,0.00025
589,Gold,3,0.00024
589,Gold,14,0.00022999999999999998
589,Gold,42,0.00022999999999999998
589,Gold,33,0.00025
589,Gold,30,0.00025
589,Gold,20,0.00024
589,Gold,26,0.0002210012
589,Gold,27,0.0002550901
589,Gold,47,0.0002210012
13,Gold,5,0.00059
13,Gold,45,0.00042
13,Gold,48,0.00037000000000000005
13,Gold,4,0.000344
13,Gold,29,0.000273
13,Gold,6,0.00019
13,Gold,28,0.00019
13,Gold,13,0.00015000000000000001
13,Gold,3,0.00013500000000000003
13,Gold,14,0.000118
13,Gold,42,0.0001361071
13,Gold,33,6e-05
13,Gold,30,6e-05
13,Gold,20,6e-05
13,Gold,26,6.500000000000001e-05
13,Gold,27,6.800000000000001e-05
729,Gold,13,0.000165
