,Parameter,General source,Source,Commodity,Value,"Commodity, source"
2133,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 5,Zn,-0.7226738288644494,"Zn, this study"
2134,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 6,Zn,-0.2706897662321176,"Zn, this study"
2135,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 7,Zn,-0.2330754588020558,"Zn, this study"
2136,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 8,Zn,-0.7756499173538012,"Zn, this study"
2137,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 9,Zn,-0.9826119874670972,"Zn, this study"
2138,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 10,Zn,-0.0621988401719938,"Zn, this study"
2139,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 11,Zn,-0.4231167272523744,"Zn, this study"
2140,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 12,Zn,-0.3016952329275159,"Zn, this study"
2141,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 13,Zn,-0.9608313257889296,"Zn, this study"
2142,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 14,Zn,-0.5278378857123154,"Zn, this study"
2143,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 15,Zn,-0.98966474238822,"Zn, this study"
2144,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 16,Zn,-0.0777153153165755,"Zn, this study"
2145,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 17,Zn,-0.1516746014145782,"Zn, this study"
2146,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 18,Zn,-0.4902357509417052,"Zn, this study"
2147,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 19,Zn,-0.0524501257013655,"Zn, this study"
2148,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 20,Zn,-0.1650381984375526,"Zn, this study"
2149,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 21,Zn,-0.0012153594758598,"Zn, this study"
2150,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 22,Zn,-0.5804340240381365,"Zn, this study"
2151,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 23,Zn,-0.5712508265289156,"Zn, this study"
2152,"Mine cost elasticity
to ore grade ( ), n=2",This study,This study 24,Zn,-0.084475013170006,"Zn, this study"
2153,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 0,Zn,0.0772733246223728,"Zn, this study"
2154,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 1,Zn,0.1472990524050838,"Zn, this study"
2155,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 2,Zn,0.061824565593071,"Zn, this study"
2156,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 3,Zn,0.0233077869327798,"Zn, this study"
2157,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 4,Zn,0.1189722100675028,"Zn, this study"
2158,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 5,Zn,0.0488528153637082,"Zn, this study"
2159,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 6,Zn,0.1732182652580958,"Zn, this study"
2160,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 7,Zn,0.102693389986528,"Zn, this study"
2161,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 8,Zn,0.0336206058246714,"Zn, this study"
2162,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 9,Zn,0.1124856621016884,"Zn, this study"
2163,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 10,Zn,0.1029928190634072,"Zn, this study"
2164,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 11,Zn,0.1725918505335668,"Zn, this study"
2165,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 12,Zn,0.2047480987277766,"Zn, this study"
2166,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 13,Zn,1.569011189644836,"Zn, this study"
2167,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 14,Zn,0.059080598120126,"Zn, this study"
2168,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 15,Zn,1.3288963609159061,"Zn, this study"
2169,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 16,Zn,0.1734629369055638,"Zn, this study"
2170,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 17,Zn,0.1239732517655762,"Zn, this study"
2171,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 18,Zn,0.1235952983148726,"Zn, this study"
2172,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 19,Zn,0.2331422105027218,"Zn, this study"
2173,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 20,Zn,1.5012931857834655,"Zn, this study"
2174,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 21,Zn,0.0928651486207812,"Zn, this study"
2175,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 22,Zn,0.1208741188829734,"Zn, this study"
2176,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 23,Zn,0.0865210118315966,"Zn, this study"
2177,"2 x Ore grade elasticity to COT
distribution mean (*), n=3",This study,This study 24,Zn,1.9524448135559829,"Zn, this study"
2178,"Scrap spread elasticity
to price ( ), n=1",This study,This study 0,Zn,0.0539243484918064,"Zn, this study"
2179,"Scrap spread elasticity
to price ( ), n=1",This study,This study 1,Zn,0.8039607533051619,"Zn, this study"
2180,"Scrap spread elasticity
to price ( ), n=1",This study,This study 2,Zn,0.3142355982356359,"Zn, this study"
2181,"Scrap spread elasticity
to price ( ), n=1",This study,This study 3,Zn,0.6538571423561143,"Zn, this study"
2182,"Scrap spread elasticity
to price ( ), n=1",This study,This study 4,Zn,0.976000146718414,"Zn, this study"
2183,"Scrap spread elasticity
to price ( ), n=1",This study,This study 5,Zn,0.3279566326193835,"Zn, this study"
2184,"Scrap spread elasticity
to price ( ), n=1",This study,This study 6,Zn,0.6230950886187131,"Zn, this study"
2185,"Scrap spread elasticity
to price ( ), n=1",This study,This study 7,Zn,0.4422619958609977,"Zn, this study"
2186,"Scrap spread elasticity
to price ( ), n=1",This study,This study 8,Zn,0.7023884127375376,"Zn, this study"
2187,"Scrap spread elasticity
to price ( ), n=1",This study,This study 9,Zn,0.541168310362851,"Zn, this study"
2188,"Scrap spread elasticity
to price ( ), n=1",This study,This study 10,Zn,0.0998596946948201,"Zn, this study"
2189,"Scrap spread elasticity
to price ( ), n=1",This study,This study 11,Zn,0.4173620428437093,"Zn, this study"
2190,"Scrap spread elasticity
to price ( ), n=1",This study,This study 12,Zn,0.3703691480566859,"Zn, this study"
2191,"Scrap spread elasticity
to price ( ), n=1",This study,This study 13,Zn,0.733461621998336,"Zn, this study"
2192,"Scrap spread elasticity
to price ( ), n=1",This study,This study 14,Zn,0.5904049393378636,"Zn, this study"
2193,"Scrap spread elasticity
to price ( ), n=1",This study,This study 15,Zn,0.5530796916396985,"Zn, this study"
2194,"Scrap spread elasticity
to price ( ), n=1",This study,This study 16,Zn,0.9862225795712902,"Zn, this study"
2195,"Scrap spread elasticity
to price ( ), n=1",This study,This study 17,Zn,0.2434743557341298,"Zn, this study"
2196,"Scrap spread elasticity
to price ( ), n=1",This study,This study 18,Zn,0.1106166311911145,"Zn, this study"
2197,"Scrap spread elasticity
to price ( ), n=1",This study,This study 19,Zn,0.3184470445583915,"Zn, this study"
2198,"Scrap spread elasticity
to price ( ), n=1",This study,This study 20,Zn,0.7698101083330108,"Zn, this study"
2199,"Scrap spread elasticity
to price ( ), n=1",This study,This study 21,Zn,0.8016293710952014,"Zn, this study"
2200,"Scrap spread elasticity
to price ( ), n=1",This study,This study 22,Zn,0.2363648109438324,"Zn, this study"
2201,"Scrap spread elasticity
to price ( ), n=1",This study,This study 23,Zn,0.4733237904859537,"Zn, this study"
2202,"Scrap spread elasticity
to price ( ), n=1",This study,This study 24,Zn,0.921392267246312,"Zn, this study"
2203,"Collection elasticity to
scrap price ( ), n=1",Literature,Gupta (1982),Zn,0.65,"Zn, literature"
2204,"Intensity elasticity to
price (***), n=87",Literature,Evans and Lewis (2005) - from demand,Zn,-0.1021,"Zn, literature"
2205,"Intensity elasticity to
price (***), n=87",Literature,Fernandez (2018) - from demand,Zn,0.827,"Zn, literature"
2206,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), a - from demand",Zn,-0.355,"Zn, literature"
2207,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), a - from demand",Zn,-0.014,"Zn, literature"
2208,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), a - from demand",Zn,-0.355,"Zn, literature"
2209,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), b - from demand",Zn,-0.143,"Zn, literature"
2210,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), b - from demand",Zn,-0.003,"Zn, literature"
2211,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), b - from demand",Zn,-0.143,"Zn, literature"
2212,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), c - from demand",Zn,-0.003,"Zn, literature"
2213,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), d - from demand",Zn,-0.014,"Zn, literature"
2214,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), e - from demand",Zn,-0.062,"Zn, literature"
2215,"Intensity elasticity to
price (***), n=87",Literature,"Fernandez (2018), f - from demand",Zn,-0.068,"Zn, literature"
2216,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.428395,"Zn, literature"
2217,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,0.0803,"Zn, literature"
2218,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.140465,"Zn, literature"
2219,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-2.062,"Zn, literature"
2220,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.7,"Zn, literature"
2221,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.221,"Zn, literature"
2222,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-1.62991,"Zn, literature"
2223,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-1.2662,"Zn, literature"
2224,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.5959,"Zn, literature"
2225,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.78317,"Zn, literature"
2226,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.06807,"Zn, literature"
2227,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.03445,"Zn, literature"
2228,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.028093,"Zn, literature"
2229,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.2857,"Zn, literature"
2230,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.139999999999999,"Zn, literature"
2231,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.1104,"Zn, literature"
2232,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-1.241,"Zn, literature"
2233,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.2172,"Zn, literature"
2234,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.2265,"Zn, literature"
2235,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.09777,"Zn, literature"
2236,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1979) - from demand,Zn,-0.1038,"Zn, literature"
2237,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1982) - from demand,Zn,0.444675988431931,"Zn, literature"
2238,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1982) - from demand,Zn,0.316446917845097,"Zn, literature"
2239,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1982) - from demand,Zn,0.283802470918597,"Zn, literature"
2240,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1982) - from demand,Zn,0.616656427428556,"Zn, literature"
2241,"Intensity elasticity to
price (***), n=87",Literature,Gupta (1982) - from demand,Zn,-0.00515,"Zn, literature"
