,,Demand response,Demand response,Demand response,Demand response,Mining production,Mining production,Mining production,Mining production,Price formation,Price formation,Price formation,Price formation,Price formation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Reserve development,Reserve development,Reserve development,Reserve development,Secondary supply
,,Direct melt fraction elasticity to scrap spread,Intensity elasticity to GDPPC,Intensity elasticity to price,Intensity elasticity to time,Mine CU elasticity to TCM,Mine cost change per year,Mine cost elasticity to ore grade,Ore grade elasticity to COT distribution mean,Refined price elasticity to SD,Scrap spread elasticity to SD,Scrap spread elasticity to price,TCRC elasticity to SD,TCRC elasticity to price,Primary refinery CU elasticity to TCRC,Primary refinery CU elasticity to price,Ref. cap. growth frac. from mine prod. growth,Refinery SR elasticity to TCRC,Refinery SR elasticity to scrap spread,Secondary refinery CU elasticity to TCRC,Secondary refinery CU elasticity to price,Fraction of viable mines that open,Incentive mine cost change per year,Incentive ore grade elasticity to COT,Incentive tonnage elasticity to price,Collection elasticity to scrap price
28,Sn,,0.009301895608689876,0.2566761240162667,8.579188058020388e-08,0.048423698810155257,0.1,0.1,0.0016898401358025191,0.0011459154784435879,0.6818008534663886,0.2022179216146469,0.09043861295900789,0.031758890707644996,0.32704307217919204,0.09215212326618007,0.008948805914653558,0.035627432259726984,0.22886793747467085,0.1,0.00841567616373513,0.17925899472358364,0.1,0.07842621952295303,0.10437892668571717,0.09220877100758794
28,Steel,,0.023815112189146483,0.07393405445192551,0.0009999999999998899,0.006783930415121617,0.282714600010475,0.12130194871591217,0.01,0.008210050560267017,0.1760902261799796,0.1668502576284961,0.0019591386229867052,0.009465186793625143,0.0009999999999998899,0.15,0.7053705425340953,0.0008673516062642386,0.031619940374808884,0.1874699640208533,0.05879165604710579,0.004552628046451186,0.282714600010475,9.296890018342813e-05,0.2008441203439163,0.08788883270680495
28,Zn,0.2924100567248008,0.04081659783184933,0.0033707183270389627,0.0009999999999998899,0.10833135172360346,0.002188297184181357,0.15,0.0009999999999998899,0.41492026005035876,0.1,0.3593848103400798,0.0039023443549878224,0.48555573132709706,0.10702329722995783,0.009650276973843575,0.08185200966120168,0.20864701074723968,0.019867138502873145,0.08918269618014861,0.009024818489761745,0.30497273802757263,0.002188297184181357,0.27016926539481173,0.5402028433806175,0.05164080302266432
29,Ag,0.11719379701253668,0.09187764123340032,0.34475435350415307,0.00011762494478206451,0.09996253456296081,0.15966436518758959,0.03258207200389006,0.01,0.0005696274108532832,0.020158669068838436,0.06154947727374305,0.006926260826075267,0.4676567614078522,0.18437890442533372,0.21652184641144764,0.1392086569473973,0.375079465048446,0.19774818247571208,0.22600549362850386,0.05,2.3202249805589772e-40,0.15966436518758959,0.249892023193856,0.0033445235748515495,0.3246270457198299
29,Al,0.22513294706312822,0.16762652110716444,0.00020846621103259627,0.0009999999999998899,0.019068071328563353,0.05438671633601189,0.01,0.01,0.32475576872985545,0.3936309536392745,0.017650418354469826,0.21576031956685687,0.025,0.00024266403859708844,0.02297097315749084,0.1,,,,,7.590299199884055e-15,0.05438671633601189,0.0028650286207573556,0.0028202638960783018,0.10477743195343638
29,Au,0.06470323623727221,0.1912370406963959,0.01855675272261803,9.092128080133251e-10,0.0011350764193394896,0.20865903354578177,0.003875183504931736,0.01,0.01,0.007077552516534397,0.07192833473387102,0.18108738370490252,0.000838117690593385,0.4136341652695788,0.28448408165584504,0.06829130940226442,0.09668582156599473,0.33995070605402844,0.007718158623060642,0.041927075010821435,2.577443811029269e-16,0.20865903354578177,0.16722947834816287,0.11320354044437408,0.17273628839505598
29,Cu,0.5081683397293091,0.05471496827006301,0.04809321045850722,0.0009999999999998899,0.024508522270762976,0.0016584982680731592,0.00786030111444014,0.01,0.0003870170899703893,0.18224295224421497,0.15,0.0009999999999998899,0.337076651049831,0.038704204205642447,0.10445482392612052,0.08749396353960037,0.0670447867022697,0.15,0.2082394687646658,0.4378850954930438,2.1629270101067897e-09,0.0016584982680731592,0.2637782692909241,0.14476475377132203,0.05495486660793925
29,Ni,,0.05,0.0982589161854536,0.0009999999999998899,0.05,0.24726043294026084,0.06820207089185715,0.005262367748611126,0.037341886446253,0.01551224958631256,0.37496459751812916,0.004987268701414154,0.1838984158493026,0.5750971768518642,0.1485367715121178,0.28030500455760937,0.5493577289788252,0.11627522014624023,0.4587381401075834,0.13074076175689697,8.815516340601152e-22,0.24726043294026084,0.025,0.025,0.36921963561551496
29,Pb,,0.24452795088291168,0.1,0.0009999999999998899,0.5305904746055603,0.0009999999999998899,0.3513583149667575,0.01,0.0002452437867328565,0.09306465882635173,0.6655234284418353,0.05200822629364253,0.7220005255023583,0.01,0.47332425031225384,0.45312317671184743,0.2463163237851131,0.21003331243991852,0.09991245600955559,0.01120681976995206,5.73552020375705e-07,0.0009999999999998899,0.844231367111206,0.27279668676349944,0.09061453445034329
29,Sn,,0.013087225738046711,0.22393307664285053,3.80458844993718e-08,0.14137823821333276,0.1,0.15,0.0012382625942038306,0.0009999999999998899,0.7040551469981104,0.21216775476932526,0.04546792032589214,0.017328900486787494,0.3654054060718619,0.0804401636072162,0.01,0.025836590519840594,0.2534570504263228,0.1,0.0023802439064952445,0.21408148417212625,0.1,0.050457872450351715,0.09482316229128857,0.05
29,Steel,,0.01837069331117338,0.04079056257018661,0.0009999999999998899,0.004023674756440754,0.3567247543496972,0.11024483825390874,0.01,0.0078092957645580505,0.10996873689334438,0.1742399894012772,0.001415292987176629,0.005683843071447824,0.0009999999999998899,0.10808667863541038,0.7773115517140233,0.0005122019783625117,0.018555027337871583,0.19072234712287936,0.07389158010482788,0.003654100431382185,0.3567247543496972,0.0005506384911488087,0.13475037447343488,0.0695496259629335
29,Zn,0.35206745082596846,0.11920878679786068,0.002028721742496661,0.0009999999999998899,0.13327784911380716,0.0045158895663917065,0.15,0.0009999999999998899,0.4178381751687965,0.15,0.2947674860604379,0.0023673243024148454,0.5124190532423554,0.13148058742274765,0.010499267838895321,0.04785767011278288,0.18149254817274646,0.031274417376417035,0.0872948033946564,0.01,0.5200498118598901,0.0045158895663917065,0.29308456598973165,0.5311437040680229,0.09870080448759576
30,Ag,0.11147895704992428,0.07209790830176221,0.38801782231199156,0.0009843341883377633,0.11620424702314203,0.21665833422063463,0.03488137192794215,0.01,0.00041841218503387186,0.03141088184709489,0.04651777922391672,0.0057450156288922,0.5308818817138672,0.34187304973602295,0.2694431941337862,0.10285713296200583,0.3011215925216675,0.2186012044361384,0.2709479664448655,0.05,6.595361575426478e-42,0.21665833422063463,0.23811146753581333,0.001785994965314857,0.3749397230360353
30,Al,0.2085000675799823,0.16123120793265666,0.00012345198185601702,0.0009999999999998899,0.02490802805995335,0.04006628319621086,0.01,0.01,0.26814107647700447,0.37184786701554484,0.013059082921654221,0.3194562668450444,0.04058892329878521,0.0001161909617912567,0.012433788564222514,0.1,,,,,1.973517461648507e-15,0.04006628319621086,0.0019201539305007675,0.0035824993136059848,0.08834062717334328
30,Au,0.04385319996050479,0.1759634646223835,0.0073717838269862414,3.0930155010497887e-10,0.0017797321338809387,0.1922617305209087,0.002583380450960241,0.01,0.01,0.005105746045451573,0.05682086800608305,0.14741909733792102,0.0030944599349106107,0.4039555387889306,0.33437890759079625,0.05,0.10428163364774067,0.3577962521936715,0.007417390761250978,0.07979407039019835,1.2601912956602573e-16,0.1922617305209087,0.15642620050665793,0.1524477837247362,0.25644503815232644
30,Cu,0.45158851146698,0.0322877061013374,0.03303641824819538,0.0009999999999998899,0.030151935075443462,0.0011616813560001726,0.008199656532668272,0.01,0.0002517250177089067,0.20494027644134727,0.1,0.0009999999999998899,0.290681777779213,0.03277629418927907,0.048615203880090094,0.042300086468458176,0.046178014630079874,0.15,0.2033409667466757,0.30650518628343315,1.2484264609168939e-09,0.0011616813560001726,0.20889656245708466,0.11436222103679322,0.038770242506155767
30,Ni,,0.1,0.059774691260297545,0.0009999999999998899,0.07888437855016371,0.28330501813120257,0.07451765984296799,0.005530408354126509,0.0826201498512105,0.02969322185386234,0.6095165774135806,0.0025256502630954234,0.3762532855873249,0.42542423686074854,0.257495102865521,0.2630155851665288,0.5998783619152249,0.08344340659340208,0.3573916835427675,0.11280757933855057,1.0699367321174743e-22,0.28330501813120257,0.025,0.05,0.3327193791683284
30,Pb,,0.15,0.0694655648666233,0.0009999999999998899,0.4670011103153229,0.0012835725782688785,0.3723065832094462,0.01,0.00011425317417055299,0.11462290918883662,0.5373745281557145,0.03450323107800471,0.4728668826393041,0.01,0.48463895891121345,0.38821657727268183,0.39453986329993396,0.1608939915895462,0.23044535797460847,0.006472670903156715,2.572260228415192e-07,0.0012835725782688785,0.631553590297699,0.4041782786810285,0.07657515407397125
30,Sn,,0.00914798241689328,0.1858087586143673,1.9764619138386376e-08,0.1152875967151008,0.15,0.2712213397026062,0.0016635926502114313,0.0009999999999998899,0.6752845504477454,0.22542504966259003,0.05,0.03830586142168002,0.24796889733207345,0.06308323607096016,0.01,0.027340058613965216,0.34479226071602176,0.1,0.002885537264283433,0.16296369245033973,0.15,0.05876234173774719,0.05490889082800209,0.05
30,Steel,,0.009730126220897832,0.023012505555127752,0.0009999999999998899,0.03855794807152742,0.43971099570052236,0.06729690055669733,0.01,0.004910196431661972,0.0766951558843732,0.15,0.0012359993475750178,0.0053884493893550526,0.0009999999999998899,0.06927894768789304,0.8263586163520813,0.0007209798371229001,0.03416995198025176,0.23423921444389623,0.062393587082624435,0.0015108406075239162,0.43971099570052236,0.00038976919035840904,0.1175005738797381,0.10567614605661275
30,Zn,0.4736487581301464,0.09570837063182033,0.0011927821818155835,0.0009999999999998899,0.15447266068306661,0.002988381776958704,0.2419939935207367,0.0009999999999998899,0.3802135157004811,0.3990136938779435,0.32398554013262054,0.0021795790196314363,0.5115938507574692,0.09381244146174127,0.004529198631644249,0.032487124007622104,0.16500749899238817,0.022226846704178245,0.08992433650342457,0.01,0.46522307492908077,0.002988381776958704,0.25676717787691206,0.5255793923090851,0.09187298129037284
31,Ag,0.17177277668719493,0.05817465679728028,0.5166248776755935,0.0007681076919795645,0.11847405497014213,0.3825222849845886,0.041877692632192084,0.01,0.0003079377660797164,0.025085882422049698,0.04380824818198244,0.00581636799790554,0.5926655530929565,0.3217983841896057,0.2726542444254134,0.27673608393369203,0.2747543693408635,0.15,0.20045674165904676,0.1,2.7033504782715694e-42,0.3825222849845886,0.321043464896237,0.0017561853411855097,0.43478355822108217
31,Al,0.3710377244309382,0.1786752407748167,7.582419744728522e-05,0.0009230621349118569,0.0164411400208611,0.03251606971025467,0.01,0.01,0.21945360777449013,0.3300309368702702,0.019813799621433197,0.4509452415226567,0.033693833660537936,5.366561098036968e-05,0.012230811927557528,0.15,,,,,1.5411798667913126e-14,0.03251606971025467,0.0009999999999998899,0.002635517194248173,0.11716228847672172
31,Au,0.021518022066449986,0.18554352734914778,0.007805834199087139,2.2513264493604503e-10,0.0018623281275790473,0.10536122619397673,0.005009727307125657,0.01,0.025,0.0033828930288070007,0.054838672190177254,0.10387002604688336,0.005262557565092947,0.3758004756585678,0.275060835573547,0.045237303237914896,0.10232206062491796,0.5153353735190116,0.004411498033189447,0.11547073329718344,2.8689777131743854e-17,0.10536122619397673,0.14440486158573113,0.13823773643545686,0.21791377934304468
31,Cu,0.3976893424987793,0.035255004393956305,0.023267631320122058,0.0009999999999998899,0.025535630847176163,0.0037025784896262837,0.011765907922360413,0.01,0.0007009310048193941,0.14120618030706933,0.25056496262550354,0.0009999999999998899,0.24437943024909511,0.05242853339472448,0.04321159955033733,0.0717533677816391,0.029553376124177272,0.15,0.19916540333688512,0.38143523181377587,4.003636376211305e-10,0.0037025784896262837,0.20597241818904877,0.14809379492456115,0.026893781910819366
31,Ni,,0.15,0.0908976110039033,0.0009999999999998899,0.07124363980305778,0.24466164379609395,0.09306755661964417,0.009852213919863833,0.06760885169935661,0.020454293569476013,0.5911471713464144,0.001119148047643281,0.3419270665744047,0.44321745482971475,0.4042803433371901,0.3390790162959363,0.5068444883658049,0.056418039221890065,0.21192057613669663,0.07897444814443588,3.422452341844724e-23,0.24466164379609395,0.05,0.05,0.31333480590087104
31,Pb,,0.15,0.0754366061356753,0.0009999999999998899,0.45800527930259705,0.00133781171121954,0.32142846004940373,0.01,5.391490128831937e-05,0.375559111939476,0.49933800712552356,0.06226114235092115,0.5208494730953618,0.01,0.3489858014200359,0.29578037155083875,0.28586735344291314,0.12403997033834457,0.2709754860107402,0.010883066398678639,1.097568900619914e-06,0.00133781171121954,0.6217558275900861,0.4744550776311077,0.05066447666296365
31,Sn,,0.019279831294758694,0.13236171316322543,8.7429094189531e-09,0.11284763766406844,0.37798449454630956,0.2505868673324585,0.002272187027194415,0.0009999999999998899,0.5689318306261906,0.2772592008113861,0.049318070160995875,0.017845599576406503,0.1855026748911905,0.042867605366485005,0.01,0.01989242487309809,0.28481474928049927,0.05,0.0046520371968689815,0.17375677205749884,0.37798449454630956,0.05646699666976929,0.05834699487761123,0.05
31,Steel,,0.005337251123896031,0.013632617001751704,0.0009999999999998899,0.03276039704320602,0.6064472984515936,0.04176403386269868,0.01,0.009517807378688932,0.15,0.09186335073308224,0.0009859286072465502,0.003457009647782738,0.0009999999999998899,0.12894329866172274,0.8211905834961308,0.00047383255102788585,0.03659103040517006,0.28713740335365967,0.07076623290777206,0.0022169468080988717,0.6064472984515936,0.0007854437618727248,0.14137822044426482,0.05684286167920892
31,Zn,0.5827530660767529,0.1291456737249736,0.0009999999999998899,0.0009999999999998899,0.13974044622347237,0.006148981861770153,0.3386685252189636,0.0009999999999998899,0.48566728015424665,0.5079224705696106,0.493591938797472,0.0010988375593762028,0.4201083249967677,0.06782076156367547,0.003721013432368636,0.029598150600108498,0.15,0.03814311443836245,0.12876342413887318,0.01,0.6016112227957439,0.006148981861770153,0.2842732182870656,0.5887620473712574,0.05176620125394194
32,Ag,0.1778668420992658,0.12450844578107338,0.39707823988477353,0.00041898774850947516,0.1567348042382668,0.40576913952827454,0.02552057050415537,0.01,0.00021642949344850127,0.01831615828279942,0.03006125521669909,0.006678396102486193,0.20803946780191926,0.33782919977401216,0.31957271594308057,0.19008205529116678,0.21085564010748217,0.22596141531100372,0.24309920188484507,0.07331874720832716,1.3672187690170708e-43,0.40576913952827454,0.47820029937184194,0.001145765962266216,0.4654746942006245
32,Al,0.2676073083743624,0.16428468162009904,0.0006481974644878127,0.0009999999999998899,0.025554936223165306,0.023368682712316513,0.025,0.01,0.15,0.39653141047868046,0.01,0.5161132216453552,0.02922093933498966,3.25915102549883e-05,0.012375196537296726,0.15,,,,,4.007770221827826e-15,0.023368682712316513,0.0009999999999998899,0.003549970009827265,0.1006057213450439
32,Au,0.024757079943652633,0.15203890178197432,0.003275562573320872,7.991692519186256e-11,0.0036815903170905363,0.0971233157182301,0.007929995366883583,0.01,0.025,0.002703223553958988,0.040957085915161784,0.19940043754806994,0.004382595696563701,0.4867300588818098,0.3152631642736933,0.025,0.06399978273567153,0.6924387473956901,0.005172002719153255,0.09150787002158717,7.849554295049171e-18,0.0971233157182301,0.16279514330225334,0.1094137623053372,0.19224672866832054
32,Cu,0.5525797009468079,0.04449002666170879,0.047305184883700384,0.0009999999999998899,0.018972092048112222,0.0025881252923819075,0.013682053816419092,0.01,0.0006248365038882535,0.14483484963026663,0.3477492928504944,0.0009999999999998899,0.22878913408076307,0.05254476111089684,0.06679594399594643,0.2517451345920563,0.016882319422567307,0.05993467892511527,0.1682926102254724,0.306491773192086,2.849924009692355e-10,0.0025881252923819075,0.19989612698554993,0.2161417799348198,0.029018997353751803
32,Ni,,0.15,0.06703311455398019,0.0009999999999998899,0.04902006354546432,0.19239338119187727,0.06665241718292236,0.01,0.13757169554995297,0.0379993694033761,0.5107152517323414,0.0019286756541679476,0.4467085761097437,0.4811799747855634,0.25417258302216483,0.30940083245828653,0.3837907967926888,0.11467310828253846,0.1783106115627465,0.09072577208280563,4.310804886840936e-24,0.19239338119187727,0.05,0.1,0.27893306301602905
32,Pb,,0.11615359279086454,0.08250340643381832,0.0009999999999998899,0.46258100867271423,0.0015845021083862943,0.3973194431941354,0.01,3.538605124681753e-05,0.46198433742707357,0.3873967142578498,0.05731163171887291,0.5612966664238411,0.01,0.3488520665178244,0.2189003623437745,0.4132978933023814,0.06355319917201996,0.260724916204388,0.013689499185730682,8.045877466568339e-07,0.0015845021083862943,0.4660908580850164,0.3883520518129523,0.04375127169592911
32,Sn,,0.02906689997876598,0.30298090373908987,9.268324346084284e-07,0.11404806658112522,0.573295973468137,0.21405836939811707,0.0009999999999998899,0.0009999999999998899,0.7209263848573333,0.2889784276485443,0.025,0.014111880523398228,0.15737077512423903,0.03174460539324175,0.01,0.025435542650587777,0.23247760585483787,0.1,0.005362566718515821,0.1365298479795456,0.573295973468137,0.04127443954348564,0.031229349570169103,0.05
32,Steel,,0.002723511860839976,0.025,0.0009999999999998899,0.025753772576525395,0.5717901637793643,0.028061844518133813,0.01,0.0049089842708934465,0.22440918065506357,0.040016873145028956,0.0014774050920655928,0.0025488122030186723,0.0009999999999998899,0.19347653814741983,0.7293274361314159,0.0004237592987700085,0.0452487423517345,0.2314870846963867,0.08229030668735504,0.0023254118070323796,0.5717901637793643,0.0006832839480787515,0.13881933068269856,0.07133431344047242
32,Zn,0.6107691616069061,0.07404054068081868,0.0009999999999998899,0.0009999999999998899,0.07619352356195351,0.00969911552965641,0.41987291302945384,0.0009999999999998899,0.34437848302822127,0.1,0.40559693604577973,0.0005676848614458695,0.5297145843505859,0.053707895347966515,0.0029667264316231012,0.046214828560186855,0.1,0.03163523466558433,0.14861815027535208,0.01,0.5219930146372542,0.00969911552965641,0.3864484841813205,0.3932002657958935,0.07356667149963433
33,Ag,0.2273089025173446,0.09728643354576597,0.3606086474139346,0.00024370314645068264,0.25351016778343516,0.38505423069000244,0.05851819215531569,0.01,0.0001227025078756683,0.02297759227492263,0.023918487509212216,0.004320191734302154,0.34032616650663716,0.3370791971683502,0.45616412449827565,0.1667383641562581,0.17012825178373583,0.22637279345478042,0.2589805019623608,0.07860718214071885,4.437056124742449e-45,0.38505423069000244,0.40575328412980205,0.0006882575509241345,0.4453260600566864
33,Al,0.19962207119196215,0.1,0.000948434024515083,0.0009999999999998899,0.04706283411706034,0.016575470566749573,0.025,0.009533846565971366,0.15,0.4922761144817097,0.0199380053873307,0.5301142930984497,0.02681214146674713,3.609141652138153e-05,0.01288219453700598,0.15,,,,,9.756901110273502e-16,0.016575470566749573,0.0009999999999998899,0.004745316400884656,0.09741757463826492
33,Au,0.046464939427194256,0.2033813884248294,0.004465562702102331,3.9005507402311563e-11,0.0030992637289705568,0.0769920413139657,0.007630190739934901,0.01,0.01,0.0017312270331112324,0.027317438747298875,0.1445300413891592,0.0030907621419439704,0.5611028161822669,0.28718143731645124,0.020724369503204783,0.04822494782532003,0.6400082306430713,0.005158249189002454,0.06854399838241157,1.5062887409322135e-18,0.0769920413139657,0.24933250467674684,0.11008453186250913,0.08005321436502297
33,Cu,0.49082328368607875,0.038291984026003895,0.03540424897071552,0.0009999999999998899,0.04724211160804774,0.006094148249356903,0.034681487535771535,0.01,0.0014433163423413296,0.09854381692766803,0.3368582267823961,0.0009999999999998899,0.198375601213109,0.05424564568277138,0.08723892973981517,0.2480558849702027,0.03694900340043458,0.07243370817096961,0.21214758834590525,0.24306023538296737,1.063048551327707e-10,0.006094148249356903,0.15273436903953552,0.3476078789887316,0.016922469340592536
33,Ni,,0.2594123275560994,0.07564667210465119,0.0009999999999998899,0.07759107627691728,0.21152025976663213,0.058764465153217316,0.01,0.10154381506193999,0.022557448153204984,0.022586296306810336,0.0025756678973154323,0.45002269472424006,0.47676855696001874,0.28560108506053905,0.2841066381221107,0.30431503700580576,0.06817432446819759,0.11434225974566782,0.1064983457326889,6.010502998362894e-25,0.21152025976663213,0.05,0.1,0.30926982781509393
33,Pb,,0.12679787263692693,0.03943992003622877,0.0009999999999998899,0.47243574261665344,0.001776976879332432,0.46488739704124626,0.01,1.660022443420866e-05,0.3474128641786002,0.37939903851182,0.038342430063861115,0.4311371159610377,0.01,0.3167975097637455,0.1650897881290777,0.32509982494024553,0.043543629348278046,0.1838597156883046,0.01337354973526081,3.7307388747386793e-07,0.001776976879332432,0.5629337659010348,0.46158411987464776,0.029862803285233268
33,Sn,,0.024966091647015166,0.3654789293601952,4.762922905208377e-07,0.1244256194547776,0.49458730591676897,0.15,0.0009999999999998899,0.0009999999999998899,0.5673541372013848,0.2480611503124237,0.04625564840788072,0.01890135811986051,0.2310708095439147,0.042813122190478774,0.01,0.017775061001222957,0.13951169863543622,0.1,0.008109235812511625,0.1688278615474701,0.49458730591676897,0.04441715031862259,0.028822845162500763,0.025
33,Steel,,0.0020036314735800043,0.04563185009015786,0.0009999999999998899,0.02684091031551361,0.509699880081222,0.018463406159860928,0.01,0.0038380150312552898,0.16030478585434066,0.058875469397572794,0.0017496331752380283,0.0016847853067157952,0.0009999999999998899,0.12871884385889285,0.7857080527669358,0.00021524105463079714,0.03204928906455817,0.15727676030740184,0.10330476611852646,0.002908469579341271,0.509699880081222,0.0003634800081875354,0.1684450017968929,0.11131573279141684
33,Zn,0.6692909202465861,0.06149257514766822,0.0009999999999998899,0.0009999999999998899,0.12101109283778891,0.045114115350871696,0.35471567279057525,0.0009999999999998899,0.26688184810973625,0.15,0.4503196863227132,0.00035575269727854906,0.49161040782928467,0.06953237796464519,0.011077257804572582,0.03345957689135066,0.09576359627684816,0.03306408534404269,0.15968315629313315,0.01,0.5462640357697974,0.045114115350871696,0.32199726283471286,0.5302614919702762,0.061163744326186244
34,Ag,0.3325773165949901,0.0639481820635555,0.33685963759220416,0.00017615724218455223,0.21908766657791254,0.3900979459285736,0.08078994058530292,0.01,6.055332606301532e-05,0.021561632120622027,0.018490404134942896,0.006586298169051444,0.29183336370334884,0.30647778511047363,0.44612599263727165,0.14376630330694132,0.21631101231462213,0.2402488474137231,0.25937419238831766,0.04590888061884066,1.3064878635380321e-46,0.3900979459285736,0.42348199780935714,0.0008571017734426556,0.4464838206768036
34,Al,0.11433177857548338,0.07630863040685654,0.0009357652056269527,0.0009999999999998899,0.0323674069720544,0.05,0.025,0.008304115846055402,0.15,0.4084959907680944,0.021420603334967134,0.564591030112106,0.025847277716559123,3.902431334247692e-05,0.008562880798491886,0.1,,,,,2.716318259302883e-16,0.05,0.0012109396360272051,0.004026368348004849,0.06374309798511589
34,Au,0.07320026949411776,0.13897529157659064,0.0073079184913938,1.2673116762401539e-11,0.0026963038137146106,0.04928499708766298,0.007658470519961396,0.01,0.01,0.001137537527992921,0.03020142509767887,0.08055191501881886,0.0033546342946162585,0.4861539326097283,0.21262980072927495,0.024677574059259768,0.06332770726709243,0.5707804352369559,0.00670384388031886,0.0650315291852346,2.7721072957491027e-19,0.04928499708766298,0.19729440165839213,0.12852135920395993,0.06468997069979684
34,Cu,0.4230943561302779,0.03103148865862335,0.02314432476708595,0.0009999999999998899,0.07280847057730211,0.004675617654619938,0.08266856381733119,0.01,0.0007215280380409571,0.1650972221807627,0.277491949030451,0.0009999999999998899,0.18992605027000967,0.02991023565551257,0.1,0.3321502208709717,0.08236011689452069,0.12171799333099334,0.4270350364916906,0.16712787995703285,1.565893394250104e-10,0.004675617654619938,0.3423124382719212,0.3786516092118997,0.025620999538140777
34,Ni,,0.21880455662181242,0.046151197507160215,0.0009999999999998899,0.06933269893791418,0.16651697572874188,0.0524534210562706,0.01,0.20274630797918872,0.013871791454689131,0.01936684374699597,0.001035222509759202,0.569522103001731,0.3858883061478785,0.23655167962120643,0.1,0.22842636281001824,0.05343322032111278,0.06837151235010802,0.101407942692735,9.301347573493544e-26,0.16651697572874188,0.1,0.1,0.37337669292846254
34,Pb,,0.09048294663251974,0.03900508603605877,0.0009999999999998899,0.44950756430625916,0.007777071050390943,0.362769535820719,0.01,1.4947968286871503e-05,0.3923248996562068,0.3138597952470483,0.028532421197580236,0.2587369031016571,0.01,0.37654922160263216,0.10991305926925121,0.35242231142580926,0.0221109576523304,0.17043202682084146,0.00811257901576127,4.787427596645887e-07,0.007777071050390943,0.5700197388923767,0.506925423813914,0.02875867047087536
34,Sn,,0.018706132663056877,0.40458556114276045,8.692823902325891e-07,0.13162421547611738,0.4980470295919996,0.19203408062458038,0.0009999999999998899,0.0010823961797280567,0.48146441742661567,0.4312458955403075,0.03751692073101984,0.014454517183237994,0.2713695280124759,0.030651548282286785,0.008058634170729176,0.038624333235877474,0.07164256595570206,0.1,0.01,0.16920211296177728,0.4980470295919996,0.05469156801700592,0.024123680341085665,0.05
34,Steel,,0.0014358194812436654,0.08032403943910801,0.0009999999999998899,0.02158132902840892,0.6362124206488453,0.014742656295630166,0.01,0.001968158082891702,0.1,0.053760322117799235,0.0008789946552581689,0.0008705563303582143,0.0009999999999998899,0.0777800674524605,0.6730531454086304,0.00022463723040118768,0.027026856254188637,0.11804268910758942,0.17512066380084249,0.00454072858793206,0.6362124206488453,0.00033522562622452046,0.19752336777248844,0.07947963333920784
34,Zn,0.4466047996947937,0.040720988329671325,0.0009999999999998899,0.0009999999999998899,0.2073231393399486,0.044971637359616616,0.2836221941074652,0.0009999999999998899,0.34418300534335866,0.15,0.5155525028164429,0.0002707759090620503,0.6278563141822815,0.08004853309745258,0.007508641108870506,0.04065965365981876,0.05,0.060753137556651654,0.21147818102433116,0.01,0.4851889523898522,0.044971637359616616,0.3130668208908559,0.4550214498562195,0.11249335599099235
35,Ag,0.2683622073864158,0.06491191456303076,0.3239626016407363,0.00010050048310033456,0.29288924993304305,0.37849074602127075,0.055143283335921583,0.01,0.00015102573262262194,0.04672995129001224,0.021774818882660796,0.011987993801655952,0.23402265150913176,0.3003653287887573,0.4955510151807917,0.09812110279497033,0.18953205842894763,0.3476955170881172,0.15,0.03499607985927478,5.752544856003645e-47,0.37849074602127075,0.37921642871903166,0.0004936556195053022,0.4299636781215668
35,Al,0.06566683948546924,0.05,0.000735885676587649,0.0007850769236262105,0.02373088456297587,0.03908092495825553,0.025,0.007708648743771826,0.1,0.4401673474458354,0.01,0.5514705710973302,0.020401442663822093,2.0257581830212166e-05,0.010883137878870077,0.1,,,,,6.132789593400261e-17,0.03908092495825553,0.001395753057665059,0.004227934305261591,0.0490283888262998
35,Au,0.11643501503698458,0.14746142240429172,0.004072312825175049,3.9068557025290346e-12,0.002813103888842396,0.03937178857899792,0.012373659620711472,0.01,0.01,0.0006939366772247,0.021381450941681816,0.0478754754458092,0.003963843099431036,0.5024851867451756,0.1637886003186505,0.025,0.08156729886105414,0.5357226380371135,0.003860628623533033,0.07454612449183269,1.6323751617214922e-19,0.03937178857899792,0.31505869206929876,0.08702688664197922,0.0439462271725325
35,Cu,0.43585958528593627,0.022250945726591625,0.0125209932514018,0.0009999999999998899,0.1694098398271144,0.003592239254216142,0.12668625205557055,0.01,0.006975177592155265,0.17332124859994563,0.2931002384385437,0.0009999999999998899,0.15,0.01637290634558285,0.15,0.2701062262058258,0.08814072846461614,0.13638066243859148,0.46225579267634054,0.1236874685388479,6.067994234144174e-11,0.003592239254216142,0.27527564652003444,0.45538269213499155,0.017936463090709936
35,Ni,,0.2373042511089582,0.05946597831356509,0.0009999999999998899,0.04030681243388549,0.19978234574531364,0.05084811523556709,0.01,0.19831968326125402,0.008401268044687582,0.030734408999252148,0.0011321963886455498,0.4443976514619722,0.24309293052579892,0.19641258716008192,0.05,0.27159998378555283,0.10064911642280328,0.11699368191110629,0.10468687862157822,1.1166903654705313e-26,0.19978234574531364,0.1,0.1,0.3767213939137709
