,Year,Commodity,Historical or simulated,Scenario,TCRC
3968,2006.0,Steel,Simulated,15,43.24111973419317
3969,2007.0,Steel,Simulated,15,37.174052274796594
3970,2008.0,Steel,Simulated,15,40.82670763706444
3971,2009.0,Steel,Simulated,15,37.25327954376623
3972,2010.0,Steel,Simulated,15,44.02211075218412
3973,2011.0,Steel,Simulated,15,47.8540255300268
3974,2012.0,Steel,Simulated,15,44.0403804636615
3975,2013.0,Steel,Simulated,15,51.15544251650039
3976,2014.0,Steel,Simulated,15,48.518567052610855
3977,2015.0,Steel,Simulated,15,54.21020330539369
3978,2016.0,Steel,Simulated,15,51.98290061002019
3979,2017.0,Steel,Simulated,15,57.34728185979794
3980,2018.0,Steel,Simulated,15,57.22926072568201
3981,2019.0,Steel,Simulated,15,57.01922417605493
3982,2001.0,Steel,Simulated,16,44.59123585446543
3983,2002.0,Steel,Simulated,16,44.81414864245389
3984,2003.0,Steel,Simulated,16,46.76709656233275
3985,2004.0,Steel,Simulated,16,45.56621764251753
3986,2005.0,Steel,Simulated,16,44.27734339545816
3987,2006.0,Steel,Simulated,16,46.72734903681843
3988,2007.0,Steel,Simulated,16,45.35469783898973
3989,2008.0,Steel,Simulated,16,44.63854945404864
3990,2009.0,Steel,Simulated,16,44.35614567893196
3991,2010.0,Steel,Simulated,16,45.37317893338782
3992,2011.0,Steel,Simulated,16,44.609524380310695
3993,2012.0,Steel,Simulated,16,45.29027398082957
3994,2013.0,Steel,Simulated,16,43.23115950733662
3995,2014.0,Steel,Simulated,16,45.8209628021271
3996,2015.0,Steel,Simulated,16,42.74850027717251
3997,2016.0,Steel,Simulated,16,44.68273388049986
3998,2017.0,Steel,Simulated,16,43.69047833859403
3999,2018.0,Steel,Simulated,16,45.79225676559538
4000,2019.0,Steel,Simulated,16,41.5180986883532
4001,2001.0,Steel,Simulated,17,44.60151910162686
4002,2002.0,Steel,Simulated,17,44.51055891359214
4003,2003.0,Steel,Simulated,17,43.89485456099959
4004,2004.0,Steel,Simulated,17,44.14866271415216
4005,2005.0,Steel,Simulated,17,43.63027596731881
4006,2006.0,Steel,Simulated,17,42.9802017414027
4007,2007.0,Steel,Simulated,17,42.69173465991299
4008,2008.0,Steel,Simulated,17,42.5776432579472
4009,2009.0,Steel,Simulated,17,42.48250677852008
4010,2010.0,Steel,Simulated,17,42.3816171155838
4011,2011.0,Steel,Simulated,17,41.8746495352186
4012,2012.0,Steel,Simulated,17,41.4907721549828
4013,2013.0,Steel,Simulated,17,41.14547066722172
4014,2014.0,Steel,Simulated,17,40.99829438344219
4015,2015.0,Steel,Simulated,17,40.97036705426469
4016,2016.0,Steel,Simulated,17,40.84940130258888
4017,2017.0,Steel,Simulated,17,40.90989177510823
4018,2018.0,Steel,Simulated,17,40.94200322192539
4019,2019.0,Steel,Simulated,17,41.0163758069015
4020,2001.0,Steel,Simulated,18,44.60076795245842
4021,2002.0,Steel,Simulated,18,44.27041975797895
4022,2003.0,Steel,Simulated,18,47.64818521949195
4023,2004.0,Steel,Simulated,18,44.515878241956685
4024,2005.0,Steel,Simulated,18,50.95654665961856
4025,2006.0,Steel,Simulated,18,39.793370013432366
4026,2007.0,Steel,Simulated,18,57.77363613386777
4027,2008.0,Steel,Simulated,18,33.31629095739108
4028,2009.0,Steel,Simulated,18,84.0528893373997
4029,2010.0,Steel,Simulated,18,45.60340185009851
4030,2011.0,Steel,Simulated,18,139.27960283225266
4031,2012.0,Steel,Simulated,18,76.5565622628746
4032,2013.0,Steel,Simulated,18,209.717335334696
4033,2014.0,Steel,Simulated,18,118.39861224539024
4034,2015.0,Steel,Simulated,18,284.3727139642139
4035,2016.0,Steel,Simulated,18,173.3789571544463
4036,2017.0,Steel,Simulated,18,340.97407626531765
4037,2018.0,Steel,Simulated,18,199.4286685651339
4038,2019.0,Steel,Simulated,18,384.6387675629345
4039,2001.0,Steel,Simulated,19,44.60151910162686
4040,2002.0,Steel,Simulated,19,44.1980254865749
4041,2003.0,Steel,Simulated,19,44.588964336628976
4042,2004.0,Steel,Simulated,19,44.166253315121565
4043,2005.0,Steel,Simulated,19,44.48535888701849
4044,2006.0,Steel,Simulated,19,44.29912413737403
4045,2007.0,Steel,Simulated,19,44.33129753014248
4046,2008.0,Steel,Simulated,19,44.67672256648788
4047,2009.0,Steel,Simulated,19,44.49694692512112
4048,2010.0,Steel,Simulated,19,45.209655388685576
4049,2011.0,Steel,Simulated,19,46.23352996204846
4050,2012.0,Steel,Simulated,19,46.9652807153853
4051,2013.0,Steel,Simulated,19,47.47320365819038
4052,2014.0,Steel,Simulated,19,47.81651938050503
4053,2015.0,Steel,Simulated,19,48.202373118755375
4054,2016.0,Steel,Simulated,19,48.26225921465604
4055,2017.0,Steel,Simulated,19,48.28496432505444
4056,2018.0,Steel,Simulated,19,47.762323665574186
4057,2019.0,Steel,Simulated,19,47.65872992708195
4058,2001.0,Steel,Simulated,20,44.60151910162686
4059,2002.0,Steel,Simulated,20,42.75025641451513
4060,2003.0,Steel,Simulated,20,40.025006302619
4061,2004.0,Steel,Simulated,20,43.14187890542232
4062,2005.0,Steel,Simulated,20,40.22641076528391
4063,2006.0,Steel,Simulated,20,40.02916521147818
4064,2007.0,Steel,Simulated,20,44.72904222901758
4065,2008.0,Steel,Simulated,20,39.68361160903931
4066,2009.0,Steel,Simulated,20,40.96214465175751
4067,2010.0,Steel,Simulated,20,37.10913572817673
4068,2011.0,Steel,Simulated,20,39.73778189781815
4069,2012.0,Steel,Simulated,20,37.8692606370702
4070,2013.0,Steel,Simulated,20,36.39098967920544
4071,2014.0,Steel,Simulated,20,38.905320030695
4072,2015.0,Steel,Simulated,20,35.3867668951129
4073,2016.0,Steel,Simulated,20,33.59977054328914
4074,2017.0,Steel,Simulated,20,34.64245189891823
4075,2018.0,Steel,Simulated,20,32.88054234841198
4076,2019.0,Steel,Simulated,20,32.18945763028966
4077,2001.0,Steel,Simulated,21,44.60151910162686
4078,2002.0,Steel,Simulated,21,44.643615484638254
4079,2003.0,Steel,Simulated,21,41.79719237120247
4080,2004.0,Steel,Simulated,21,44.613314196590046
4081,2005.0,Steel,Simulated,21,39.05082466421238
4082,2006.0,Steel,Simulated,21,39.20164093222817
4083,2007.0,Steel,Simulated,21,38.01834820686216
4084,2008.0,Steel,Simulated,21,40.18751204272204
4085,2009.0,Steel,Simulated,21,38.56578596920876
4086,2010.0,Steel,Simulated,21,40.12493186510925
4087,2011.0,Steel,Simulated,21,43.05945014906403
4088,2012.0,Steel,Simulated,21,44.29427401604935
4089,2013.0,Steel,Simulated,21,46.19629712156467
4090,2014.0,Steel,Simulated,21,48.72564417452818
4091,2015.0,Steel,Simulated,21,45.77094744474815
4092,2016.0,Steel,Simulated,21,46.3237338454505
4093,2017.0,Steel,Simulated,21,43.40556827695766
4094,2018.0,Steel,Simulated,21,41.15107645136778
4095,2019.0,Steel,Simulated,21,38.03319570786056
4096,2001.0,Steel,Simulated,22,44.60151910162686
4097,2002.0,Steel,Simulated,22,43.59237448694995
4098,2003.0,Steel,Simulated,22,42.11238530093995
4099,2004.0,Steel,Simulated,22,48.56878129163423
4100,2005.0,Steel,Simulated,22,45.88206712185638
4101,2006.0,Steel,Simulated,22,48.71405935984679
4102,2007.0,Steel,Simulated,22,44.13220780147125
4103,2008.0,Steel,Simulated,22,41.84124765060114
4104,2009.0,Steel,Simulated,22,36.809390665409445
4105,2010.0,Steel,Simulated,22,37.17112566951333
4106,2011.0,Steel,Simulated,22,36.777328525516936
4107,2012.0,Steel,Simulated,22,41.99956061713973
4108,2013.0,Steel,Simulated,22,32.36547884162001
4109,2014.0,Steel,Simulated,22,43.14726238870183
4110,2015.0,Steel,Simulated,22,35.497377023541354
4111,2016.0,Steel,Simulated,22,39.78396809791728
4112,2017.0,Steel,Simulated,22,38.59533956273087
4113,2018.0,Steel,Simulated,22,37.47385991560591
4114,2019.0,Steel,Simulated,22,41.34414331810509
4115,2001.0,Steel,Simulated,23,44.59855074567157
4116,2002.0,Steel,Simulated,23,41.62212674083261
4117,2003.0,Steel,Simulated,23,49.88097612607224
4118,2004.0,Steel,Simulated,23,53.73253783378232
4119,2005.0,Steel,Simulated,23,64.28951015300095
4120,2006.0,Steel,Simulated,23,74.15963721141452
4121,2007.0,Steel,Simulated,23,83.12093699043069
4122,2008.0,Steel,Simulated,23,87.84384546358878
4123,2009.0,Steel,Simulated,23,94.9124876579956
4124,2010.0,Steel,Simulated,23,100.3788776205253
4125,2011.0,Steel,Simulated,23,110.031694088341
4126,2012.0,Steel,Simulated,23,114.12319581690714
4127,2013.0,Steel,Simulated,23,113.36643872269644
4128,2014.0,Steel,Simulated,23,117.3671767676954
4129,2015.0,Steel,Simulated,23,111.22822150827106
4130,2016.0,Steel,Simulated,23,104.21172825124142
4131,2017.0,Steel,Simulated,23,95.06566268907892
4132,2018.0,Steel,Simulated,23,80.39417039408951
4133,2019.0,Steel,Simulated,23,66.84683382544377
4134,2001.0,Steel,Simulated,24,44.60076670883397
4135,2002.0,Steel,Simulated,24,44.26373923431257
4136,2003.0,Steel,Simulated,24,44.45546127509852
4137,2004.0,Steel,Simulated,24,43.08866237227411
4138,2005.0,Steel,Simulated,24,42.92647798305022
4139,2006.0,Steel,Simulated,24,39.77411879826315
4140,2007.0,Steel,Simulated,24,41.53432192456111
4141,2008.0,Steel,Simulated,24,38.01985921545848
4142,2009.0,Steel,Simulated,24,37.63038359199072
4143,2010.0,Steel,Simulated,24,37.826323469508736
4144,2011.0,Steel,Simulated,24,38.55180947472093
4145,2012.0,Steel,Simulated,24,35.43523139696092
4146,2013.0,Steel,Simulated,24,37.66869065219476
4147,2014.0,Steel,Simulated,24,32.98965590210265
4148,2015.0,Steel,Simulated,24,39.618190981888574
4149,2016.0,Steel,Simulated,24,28.7573384835376
4150,2017.0,Steel,Simulated,24,48.5707966275084
4151,2018.0,Steel,Simulated,24,27.425934218393312
4152,2019.0,Steel,Simulated,24,69.4446817528852
4153,2001.0,Steel,Simulated,25,44.60151910162687
4154,2002.0,Steel,Simulated,25,44.41246888567631
4155,2003.0,Steel,Simulated,25,44.67920550132092
4156,2004.0,Steel,Simulated,25,44.68390189101019
4157,2005.0,Steel,Simulated,25,45.31655416159558
4158,2006.0,Steel,Simulated,25,44.42186557090016
4159,2007.0,Steel,Simulated,25,44.88122250842476
4160,2008.0,Steel,Simulated,25,44.73742270037806
4161,2009.0,Steel,Simulated,25,44.55211803807951
4162,2010.0,Steel,Simulated,25,43.86303278194278
4163,2011.0,Steel,Simulated,25,44.17830873492444
4164,2012.0,Steel,Simulated,25,43.75643488857676
4165,2013.0,Steel,Simulated,25,43.20254022724841
4166,2014.0,Steel,Simulated,25,42.99698713483104
4167,2015.0,Steel,Simulated,25,42.3916343406628
4168,2016.0,Steel,Simulated,25,41.73947085072731
4169,2017.0,Steel,Simulated,25,41.23017000091832
4170,2018.0,Steel,Simulated,25,40.33948945985399
4171,2019.0,Steel,Simulated,25,39.72401815512061
4172,2001.0,Zn,Simulated,0,166.45451937984043
4173,2002.0,Zn,Simulated,0,158.89280014660594
4174,2003.0,Zn,Simulated,0,166.7098607697706
4175,2004.0,Zn,Simulated,0,149.78832803097146
4176,2005.0,Zn,Simulated,0,165.89060394428898
4177,2006.0,Zn,Simulated,0,146.28663350172923
4178,2007.0,Zn,Simulated,0,167.90090605185287
4179,2008.0,Zn,Simulated,0,157.31167191537642
4180,2009.0,Zn,Simulated,0,164.3125018495126
4181,2010.0,Zn,Simulated,0,176.38169265591367
4182,2011.0,Zn,Simulated,0,167.73555791615686
4183,2012.0,Zn,Simulated,0,182.78042014371397
4184,2013.0,Zn,Simulated,0,176.6262120798039
4185,2014.0,Zn,Simulated,0,180.86243320755645
4186,2015.0,Zn,Simulated,0,190.72875118118392
4187,2016.0,Zn,Simulated,0,176.2493002821719
4188,2017.0,Zn,Simulated,0,188.2534935860985
4189,2018.0,Zn,Simulated,0,184.70547945967851
4190,2019.0,Zn,Simulated,0,187.111959019338
4191,2001.0,Zn,Simulated,1,166.40590631446426
4192,2002.0,Zn,Simulated,1,160.88646490951274
4193,2003.0,Zn,Simulated,1,166.54527062393765
4194,2004.0,Zn,Simulated,1,161.88804491147317
4195,2005.0,Zn,Simulated,1,158.79907356054173
4196,2006.0,Zn,Simulated,1,160.7045463242774
4197,2007.0,Zn,Simulated,1,156.49844651171284
4198,2008.0,Zn,Simulated,1,157.26842523579418
4199,2009.0,Zn,Simulated,1,153.43800546218807
4200,2010.0,Zn,Simulated,1,152.99679472451203
4201,2011.0,Zn,Simulated,1,158.2514673296196
4202,2012.0,Zn,Simulated,1,151.6896375758991
4203,2013.0,Zn,Simulated,1,152.50700121142387
4204,2014.0,Zn,Simulated,1,157.0910980381536
4205,2015.0,Zn,Simulated,1,150.05769920113406
4206,2016.0,Zn,Simulated,1,154.20691129095215
4207,2017.0,Zn,Simulated,1,150.16859583112532
4208,2018.0,Zn,Simulated,1,153.77359576254725
4209,2019.0,Zn,Simulated,1,151.97942069381364
4210,2001.0,Zn,Simulated,2,166.21055490334467
4211,2002.0,Zn,Simulated,2,165.75412208933315
4212,2003.0,Zn,Simulated,2,159.3118218868211
4213,2004.0,Zn,Simulated,2,168.8905911324616
4214,2005.0,Zn,Simulated,2,152.05567542433135
4215,2006.0,Zn,Simulated,2,159.8600100116376
4216,2007.0,Zn,Simulated,2,144.79847842891408
4217,2008.0,Zn,Simulated,2,148.53685795594075
4218,2009.0,Zn,Simulated,2,126.36858598709053
4219,2010.0,Zn,Simulated,2,129.9276570570524
4220,2011.0,Zn,Simulated,2,114.47981484267308
4221,2012.0,Zn,Simulated,2,115.58617606718836
4222,2013.0,Zn,Simulated,2,103.97542082128444
4223,2014.0,Zn,Simulated,2,108.5387522324915
4224,2015.0,Zn,Simulated,2,99.87979398651176
4225,2016.0,Zn,Simulated,2,99.25990266523728
4226,2017.0,Zn,Simulated,2,104.40199753498358
4227,2018.0,Zn,Simulated,2,110.34020284502064
4228,2019.0,Zn,Simulated,2,111.31278024495636
4229,2001.0,Zn,Simulated,3,166.43594696578168
4230,2002.0,Zn,Simulated,3,172.12502482949992
4231,2003.0,Zn,Simulated,3,183.2348887061892
4232,2004.0,Zn,Simulated,3,177.1307936522937
4233,2005.0,Zn,Simulated,3,183.19359073326063
4234,2006.0,Zn,Simulated,3,179.92205463885378
4235,2007.0,Zn,Simulated,3,182.3734112082906
4236,2008.0,Zn,Simulated,3,183.7586969377156
4237,2009.0,Zn,Simulated,3,174.07769754646543
4238,2010.0,Zn,Simulated,3,177.3972207413703
4239,2011.0,Zn,Simulated,3,175.82997712726794
4240,2012.0,Zn,Simulated,3,172.99997405865415
4241,2013.0,Zn,Simulated,3,170.41948488954588
4242,2014.0,Zn,Simulated,3,171.1876029980218
4243,2015.0,Zn,Simulated,3,166.9111280655644
4244,2016.0,Zn,Simulated,3,169.47258745821185
4245,2017.0,Zn,Simulated,3,172.29107697734472
4246,2018.0,Zn,Simulated,3,166.34950448202994
4247,2019.0,Zn,Simulated,3,170.10426554019082
4248,2001.0,Zn,Simulated,4,166.51367056037333
4249,2002.0,Zn,Simulated,4,167.0290047345088
4250,2003.0,Zn,Simulated,4,167.2782458666749
4251,2004.0,Zn,Simulated,4,169.51349526504092
4252,2005.0,Zn,Simulated,4,171.34462523706176
4253,2006.0,Zn,Simulated,4,173.79982766165517
4254,2007.0,Zn,Simulated,4,174.84882808799202
4255,2008.0,Zn,Simulated,4,176.3111661378766
4256,2009.0,Zn,Simulated,4,174.01840188448188
4257,2010.0,Zn,Simulated,4,172.13076992255347
4258,2011.0,Zn,Simulated,4,173.17763229864372
4259,2012.0,Zn,Simulated,4,169.95684360291213
4260,2013.0,Zn,Simulated,4,169.28793669150744
4261,2014.0,Zn,Simulated,4,168.41631279552846
4262,2015.0,Zn,Simulated,4,167.4181110675357
4263,2016.0,Zn,Simulated,4,164.70604912169696
4264,2017.0,Zn,Simulated,4,164.89980202447177
4265,2018.0,Zn,Simulated,4,163.81122472441112
4266,2019.0,Zn,Simulated,4,163.48632999918365
4267,2001.0,Zn,Simulated,5,166.429496187024
4268,2002.0,Zn,Simulated,5,164.77911691624098
4269,2003.0,Zn,Simulated,5,170.9441760788182
4270,2004.0,Zn,Simulated,5,170.9962487705981
4271,2005.0,Zn,Simulated,5,177.26891732351632
4272,2006.0,Zn,Simulated,5,177.07339544488178
4273,2007.0,Zn,Simulated,5,176.67011379812877
4274,2008.0,Zn,Simulated,5,179.22961402742288
4275,2009.0,Zn,Simulated,5,167.32759173047626
4276,2010.0,Zn,Simulated,5,167.55487870191718
4277,2011.0,Zn,Simulated,5,162.06188875849656
4278,2012.0,Zn,Simulated,5,159.49833487182897
4279,2013.0,Zn,Simulated,5,149.95356264234644
4280,2014.0,Zn,Simulated,5,149.2864195612268
4281,2015.0,Zn,Simulated,5,148.6672249718016
4282,2016.0,Zn,Simulated,5,145.2264926284177
4283,2017.0,Zn,Simulated,5,147.6078808917966
4284,2018.0,Zn,Simulated,5,146.65296687820754
4285,2019.0,Zn,Simulated,5,148.64720380269762
4286,2001.0,Zn,Simulated,6,166.37094830321658
4287,2002.0,Zn,Simulated,6,168.23180858355482
4288,2003.0,Zn,Simulated,6,166.42555825398344
4289,2004.0,Zn,Simulated,6,172.20804494389876
4290,2005.0,Zn,Simulated,6,174.52225328098837
4291,2006.0,Zn,Simulated,6,177.15718198328335
4292,2007.0,Zn,Simulated,6,176.7526175436427
4293,2008.0,Zn,Simulated,6,188.25987141835884
4294,2009.0,Zn,Simulated,6,179.27215534744855
4295,2010.0,Zn,Simulated,6,194.9637587964052
4296,2011.0,Zn,Simulated,6,187.84275671757584
4297,2012.0,Zn,Simulated,6,191.48101978078745
4298,2013.0,Zn,Simulated,6,187.9250973113713
4299,2014.0,Zn,Simulated,6,182.53831117838772
4300,2015.0,Zn,Simulated,6,172.36939481976458
4301,2016.0,Zn,Simulated,6,166.25749131957352
4302,2017.0,Zn,Simulated,6,163.7307692611907
4303,2018.0,Zn,Simulated,6,159.46128949781303
4304,2019.0,Zn,Simulated,6,160.78049779518554
4305,2001.0,Zn,Simulated,7,166.44347287918248
4306,2002.0,Zn,Simulated,7,165.8343751561761
4307,2003.0,Zn,Simulated,7,162.36201552970522
4308,2004.0,Zn,Simulated,7,165.1424796496246
4309,2005.0,Zn,Simulated,7,156.61733432564407
4310,2006.0,Zn,Simulated,7,156.24474660511848
4311,2007.0,Zn,Simulated,7,151.350753674858
4312,2008.0,Zn,Simulated,7,148.85683209123886
4313,2009.0,Zn,Simulated,7,146.05529200553946
4314,2010.0,Zn,Simulated,7,144.8320877372565
4315,2011.0,Zn,Simulated,7,142.4185604651562
4316,2012.0,Zn,Simulated,7,142.7824124025535
4317,2013.0,Zn,Simulated,7,142.15043315536633
4318,2014.0,Zn,Simulated,7,142.0264657440031
4319,2015.0,Zn,Simulated,7,141.79977198948805
4320,2016.0,Zn,Simulated,7,143.39316562651376
4321,2017.0,Zn,Simulated,7,141.72517373376186
4322,2018.0,Zn,Simulated,7,142.63045869431403
4323,2019.0,Zn,Simulated,7,143.41059904159644
4324,2001.0,Zn,Simulated,8,166.40472889208078
4325,2002.0,Zn,Simulated,8,164.1756140510201
4326,2003.0,Zn,Simulated,8,182.68642438628316
4327,2004.0,Zn,Simulated,8,182.17972868506703
4328,2005.0,Zn,Simulated,8,183.404151687239
4329,2006.0,Zn,Simulated,8,182.8026971414238
4330,2007.0,Zn,Simulated,8,176.47315389035495
4331,2008.0,Zn,Simulated,8,175.918319718987
4332,2009.0,Zn,Simulated,8,169.74475061514846
4333,2010.0,Zn,Simulated,8,169.48320028426292
4334,2011.0,Zn,Simulated,8,175.73716429829304
4335,2012.0,Zn,Simulated,8,173.8791002716726
4336,2013.0,Zn,Simulated,8,171.8824791763083
4337,2014.0,Zn,Simulated,8,176.79963575521964
4338,2015.0,Zn,Simulated,8,168.6160709545972
4339,2016.0,Zn,Simulated,8,162.77121848046428
4340,2017.0,Zn,Simulated,8,162.48373783642324
4341,2018.0,Zn,Simulated,8,161.74146343447447
4342,2019.0,Zn,Simulated,8,164.9364164429859
4343,2001.0,Zn,Simulated,9,166.45769935569
4344,2002.0,Zn,Simulated,9,166.75537267977364
4345,2003.0,Zn,Simulated,9,169.4498480639401
4346,2004.0,Zn,Simulated,9,176.16020392718042
4347,2005.0,Zn,Simulated,9,159.1877810286532
4348,2006.0,Zn,Simulated,9,167.4231660284898
4349,2007.0,Zn,Simulated,9,155.9565442996945
4350,2008.0,Zn,Simulated,9,174.19976117238386
4351,2009.0,Zn,Simulated,9,142.9759908510641
4352,2010.0,Zn,Simulated,9,170.60607466964117
4353,2011.0,Zn,Simulated,9,154.0114560026381
4354,2012.0,Zn,Simulated,9,165.1352030955388
4355,2013.0,Zn,Simulated,9,149.22181533408346
4356,2014.0,Zn,Simulated,9,158.86262832315717
4357,2015.0,Zn,Simulated,9,146.8373090097321
4358,2016.0,Zn,Simulated,9,161.04443451827703
4359,2017.0,Zn,Simulated,9,148.87532147562078
4360,2018.0,Zn,Simulated,9,167.4069313608447
4361,2019.0,Zn,Simulated,9,152.77637487570746
4362,2001.0,Zn,Simulated,10,166.4152337159599
4363,2002.0,Zn,Simulated,10,163.11075814134412
4364,2003.0,Zn,Simulated,10,143.08616164934315
4365,2004.0,Zn,Simulated,10,131.05689389219984
4366,2005.0,Zn,Simulated,10,116.86823325429728
4367,2006.0,Zn,Simulated,10,116.66346569201444
4368,2007.0,Zn,Simulated,10,103.09016131403888
4369,2008.0,Zn,Simulated,10,100.97298360614096
4370,2009.0,Zn,Simulated,10,97.1691397806601
4371,2010.0,Zn,Simulated,10,91.81261066608306
4372,2011.0,Zn,Simulated,10,100.25509954415456
4373,2012.0,Zn,Simulated,10,98.36550114852828
4374,2013.0,Zn,Simulated,10,129.85913677216348
4375,2014.0,Zn,Simulated,10,139.90882702237468
4376,2015.0,Zn,Simulated,10,168.07097129650404
4377,2016.0,Zn,Simulated,10,189.5291497336912
4378,2017.0,Zn,Simulated,10,220.58794228777307
4379,2018.0,Zn,Simulated,10,253.00977748951064
4380,2019.0,Zn,Simulated,10,291.8769277057177
4381,2001.0,Zn,Simulated,11,166.40272615423697
4382,2002.0,Zn,Simulated,11,160.34966320166416
4383,2003.0,Zn,Simulated,11,138.84115151899724
4384,2004.0,Zn,Simulated,11,162.03063797623278
4385,2005.0,Zn,Simulated,11,135.22069228909697
4386,2006.0,Zn,Simulated,11,146.4917324711608
4387,2007.0,Zn,Simulated,11,135.48421208181884
4388,2008.0,Zn,Simulated,11,134.51108304156222
4389,2009.0,Zn,Simulated,11,121.98949836610338
4390,2010.0,Zn,Simulated,11,123.18605764682708
4391,2011.0,Zn,Simulated,11,117.07917088165568
4392,2012.0,Zn,Simulated,11,129.81406561010388
4393,2013.0,Zn,Simulated,11,125.25709639524612
4394,2014.0,Zn,Simulated,11,133.788823534971
4395,2015.0,Zn,Simulated,11,130.78941983062123
4396,2016.0,Zn,Simulated,11,137.5529227540846
4397,2017.0,Zn,Simulated,11,132.27165130090742
4398,2018.0,Zn,Simulated,11,136.42169862581554
4399,2019.0,Zn,Simulated,11,137.21813624299227
4400,2001.0,Zn,Simulated,12,166.332287454133
4401,2002.0,Zn,Simulated,12,167.77308963877857
4402,2003.0,Zn,Simulated,12,162.76108217505106
4403,2004.0,Zn,Simulated,12,174.2497181723007
