,Variable,Commodity,Year,Historical or simulated,Scenario,Value
481,Total demand,Cu,2019,Simulated,266,28.095748884796564
482,Total demand,Cu,2019,Simulated,58,31.169924333122587
483,Total demand,Cu,2019,Simulated,262,34.14814841880556
484,Total demand,Cu,2019,Simulated,336,31.94594924768333
485,Total demand,Cu,2019,Simulated,171,31.418492667130266
486,Total demand,Cu,2019,Simulated,220,29.10206180313617
487,Total demand,Cu,2019,Simulated,277,26.17527708565997
488,Total demand,Cu,2019,Simulated,193,23.465620243298577
489,Total demand,Cu,2019,Simulated,157,24.548414997902217
490,Total demand,Cu,2019,Simulated,216,24.443508762093696
491,Total demand,Cu,2019,Simulated,68,26.157629834767878
492,Total demand,Cu,2019,Simulated,345,40.12079108952198
493,Total demand,Cu,2019,Simulated,244,27.571954556395866
494,Primary commodity price,Cu,1990,"Historical, actual","Historical, actual",6506.748099862238
495,Primary commodity price,Cu,1990,"Historical, rolling mean","Historical, rolling mean",6985.9221062700935
496,Primary commodity price,Cu,1991,"Historical, actual","Historical, actual",7271.786157280719
497,Primary commodity price,Cu,1991,"Historical, rolling mean","Historical, rolling mean",6844.262411909401
498,Primary commodity price,Cu,1992,"Historical, actual","Historical, actual",7179.232061667323
499,Primary commodity price,Cu,1992,"Historical, rolling mean","Historical, rolling mean",7046.13413854354
500,Primary commodity price,Cu,1993,"Historical, actual","Historical, actual",6419.283328827324
501,Primary commodity price,Cu,1993,"Historical, rolling mean","Historical, rolling mean",7601.628659536412
502,Primary commodity price,Cu,1994,"Historical, actual","Historical, actual",7853.6210450801
503,Primary commodity price,Cu,1994,"Historical, rolling mean","Historical, rolling mean",7434.653400168334
504,Primary commodity price,Cu,1995,"Historical, actual","Historical, actual",9284.22070482659
505,Primary commodity price,Cu,1995,"Historical, rolling mean","Historical, rolling mean",7297.890317549446
506,Primary commodity price,Cu,1996,"Historical, actual","Historical, actual",6436.9098604403325
507,Primary commodity price,Cu,1996,"Historical, rolling mean","Historical, rolling mean",7204.197748044151
508,Primary commodity price,Cu,1997,"Historical, actual","Historical, actual",6495.416648572882
509,Primary commodity price,Cu,1997,"Historical, rolling mean","Historical, rolling mean",6576.533181241621
510,Primary commodity price,Cu,1998,"Historical, actual","Historical, actual",5950.820481300845
511,Primary commodity price,Cu,1998,"Historical, rolling mean","Historical, rolling mean",5495.630240333031
512,Primary commodity price,Cu,1999,"Historical, actual","Historical, actual",4715.298211067456
513,Primary commodity price,Cu,1999,"Historical, rolling mean","Historical, rolling mean",4949.551247347358
514,Primary commodity price,Cu,2000,"Historical, actual","Historical, actual",3879.706000283642
515,Primary commodity price,Cu,2000,"Historical, rolling mean","Historical, rolling mean",4376.252997898986
516,Primary commodity price,Cu,2001,Simulated,214,3904.050860771793
517,Primary commodity price,Cu,2001,Simulated,204,3904.050860771793
518,Primary commodity price,Cu,2001,Simulated,226,3904.050860771792
519,Primary commodity price,Cu,2001,Simulated,207,3904.05086077179
520,Primary commodity price,Cu,2001,Simulated,173,3904.050860771791
521,Primary commodity price,Cu,2001,Simulated,329,3904.050860771791
522,Primary commodity price,Cu,2001,Simulated,187,3904.050860771793
523,Primary commodity price,Cu,2001,Simulated,379,3904.050860771791
524,Primary commodity price,Cu,2001,Simulated,97,3904.050860771793
525,Primary commodity price,Cu,2001,Simulated,512,3904.050860771792
526,Primary commodity price,Cu,2001,Simulated,527,3904.050860771793
527,Primary commodity price,Cu,2001,Simulated,560,3904.050860771793
528,Primary commodity price,Cu,2001,Simulated,266,3904.050860771792
529,Primary commodity price,Cu,2001,Simulated,58,3904.050860771792
530,Primary commodity price,Cu,2001,Simulated,262,3904.050860771793
531,Primary commodity price,Cu,2001,Simulated,336,3904.050860771792
532,Primary commodity price,Cu,2001,Simulated,171,3904.050860771791
533,Primary commodity price,Cu,2001,Simulated,220,3904.050860771793
534,Primary commodity price,Cu,2001,Simulated,277,3904.050860771791
535,Primary commodity price,Cu,2001,Simulated,193,3904.050860771792
536,Primary commodity price,Cu,2001,Simulated,157,3904.050860771791
537,Primary commodity price,Cu,2001,Simulated,216,3904.050860771791
538,Primary commodity price,Cu,2001,Simulated,68,3904.050860771792
539,Primary commodity price,Cu,2001,Simulated,345,3904.050860771793
540,Primary commodity price,Cu,2001,Simulated,244,3904.050860771791
541,Primary commodity price,Cu,2001,"Historical, actual","Historical, actual",3706.5148955119657
542,Primary commodity price,Cu,2001,"Historical, rolling mean","Historical, rolling mean",3904.050860771791
543,Primary commodity price,Cu,2002,Simulated,214,4250.882034517747
544,Primary commodity price,Cu,2002,Simulated,204,4045.7805180244713
545,Primary commodity price,Cu,2002,Simulated,226,4279.444019977497
546,Primary commodity price,Cu,2002,Simulated,207,4126.874155972251
547,Primary commodity price,Cu,2002,Simulated,173,4038.532606733135
548,Primary commodity price,Cu,2002,Simulated,329,4185.54414247305
549,Primary commodity price,Cu,2002,Simulated,187,4016.986321084727
550,Primary commodity price,Cu,2002,Simulated,379,4124.80344882808
551,Primary commodity price,Cu,2002,Simulated,97,4089.916998691855
552,Primary commodity price,Cu,2002,Simulated,512,4327.879432168405
553,Primary commodity price,Cu,2002,Simulated,527,4208.343830600963
554,Primary commodity price,Cu,2002,Simulated,560,4370.883562096049
555,Primary commodity price,Cu,2002,Simulated,266,4275.686114609014
556,Primary commodity price,Cu,2002,Simulated,58,3975.197965892832
557,Primary commodity price,Cu,2002,Simulated,262,4032.0883408153486
558,Primary commodity price,Cu,2002,Simulated,336,4316.160014286045
559,Primary commodity price,Cu,2002,Simulated,171,4074.912200073428
560,Primary commodity price,Cu,2002,Simulated,220,4110.513831180583
561,Primary commodity price,Cu,2002,Simulated,277,4235.686619521708
562,Primary commodity price,Cu,2002,Simulated,193,4108.70857360932
563,Primary commodity price,Cu,2002,Simulated,157,4068.781107144257
564,Primary commodity price,Cu,2002,Simulated,216,4277.804036924855
565,Primary commodity price,Cu,2002,Simulated,68,4141.2460408242205
566,Primary commodity price,Cu,2002,Simulated,345,4199.852963477792
567,Primary commodity price,Cu,2002,Simulated,244,4163.623633278662
568,Primary commodity price,Cu,2002,"Historical, actual","Historical, actual",3628.925401331017
569,Primary commodity price,Cu,2002,"Historical, rolling mean","Historical, rolling mean",3874.195294840471
570,Primary commodity price,Cu,2003,Simulated,214,4511.270724992297
571,Primary commodity price,Cu,2003,Simulated,204,4388.003453324855
572,Primary commodity price,Cu,2003,Simulated,226,4963.0321328770015
573,Primary commodity price,Cu,2003,Simulated,207,4399.659498943509
574,Primary commodity price,Cu,2003,Simulated,173,4439.79443382259
575,Primary commodity price,Cu,2003,Simulated,329,5149.93319348246
576,Primary commodity price,Cu,2003,Simulated,187,4404.768327382607
577,Primary commodity price,Cu,2003,Simulated,379,4680.235177009039
578,Primary commodity price,Cu,2003,Simulated,97,4053.9264579525543
579,Primary commodity price,Cu,2003,Simulated,512,5082.913997100908
580,Primary commodity price,Cu,2003,Simulated,527,3922.855986311669
581,Primary commodity price,Cu,2003,Simulated,560,4546.322911780813
582,Primary commodity price,Cu,2003,Simulated,266,4363.576289361479
583,Primary commodity price,Cu,2003,Simulated,58,4110.309970179863
584,Primary commodity price,Cu,2003,Simulated,262,4164.272861446993
585,Primary commodity price,Cu,2003,Simulated,336,4580.747453808727
586,Primary commodity price,Cu,2003,Simulated,171,4196.102279601591
587,Primary commodity price,Cu,2003,Simulated,220,3966.2802137267454
588,Primary commodity price,Cu,2003,Simulated,277,3878.552549523125
589,Primary commodity price,Cu,2003,Simulated,193,4498.748843354662
590,Primary commodity price,Cu,2003,Simulated,157,4517.089956132063
591,Primary commodity price,Cu,2003,Simulated,216,4339.694299969844
592,Primary commodity price,Cu,2003,Simulated,68,4243.120426930288
593,Primary commodity price,Cu,2003,Simulated,345,5431.180981421257
594,Primary commodity price,Cu,2003,Simulated,244,4283.22042600922
595,Primary commodity price,Cu,2003,"Historical, actual","Historical, actual",3589.809795664874
596,Primary commodity price,Cu,2003,"Historical, rolling mean","Historical, rolling mean",4018.9531421993233
597,Primary commodity price,Cu,2004,Simulated,214,4582.761648400342
598,Primary commodity price,Cu,2004,Simulated,204,4724.527563153533
599,Primary commodity price,Cu,2004,Simulated,226,4904.131997339802
600,Primary commodity price,Cu,2004,Simulated,207,4559.473022345962
601,Primary commodity price,Cu,2004,Simulated,173,4692.377921987709
602,Primary commodity price,Cu,2004,Simulated,329,5432.7787120021885
603,Primary commodity price,Cu,2004,Simulated,187,4400.113985823962
604,Primary commodity price,Cu,2004,Simulated,379,4746.699717142996
605,Primary commodity price,Cu,2004,Simulated,97,4218.29945831946
606,Primary commodity price,Cu,2004,Simulated,512,5050.143927794341
607,Primary commodity price,Cu,2004,Simulated,527,4290.335469203497
608,Primary commodity price,Cu,2004,Simulated,560,3981.7379677616136
609,Primary commodity price,Cu,2004,Simulated,266,4543.4697892469485
610,Primary commodity price,Cu,2004,Simulated,58,4144.420663363526
611,Primary commodity price,Cu,2004,Simulated,262,4289.359831285414
612,Primary commodity price,Cu,2004,Simulated,336,4563.654767175079
613,Primary commodity price,Cu,2004,Simulated,171,4286.38060090693
614,Primary commodity price,Cu,2004,Simulated,220,4276.314192266199
615,Primary commodity price,Cu,2004,Simulated,277,4340.998138806112
616,Primary commodity price,Cu,2004,Simulated,193,4517.861419324118
617,Primary commodity price,Cu,2004,Simulated,157,5049.011742082079
618,Primary commodity price,Cu,2004,Simulated,216,4247.336356579785
619,Primary commodity price,Cu,2004,Simulated,68,4733.116614572595
620,Primary commodity price,Cu,2004,Simulated,345,5860.167829894423
621,Primary commodity price,Cu,2004,Simulated,244,4293.126818003397
622,Primary commodity price,Cu,2004,"Historical, actual","Historical, actual",4566.020381410855
623,Primary commodity price,Cu,2004,"Historical, rolling mean","Historical, rolling mean",4708.248480621862
624,Primary commodity price,Cu,2005,Simulated,214,4974.192333897524
625,Primary commodity price,Cu,2005,Simulated,204,5110.766505992715
626,Primary commodity price,Cu,2005,Simulated,226,5109.603864735016
627,Primary commodity price,Cu,2005,Simulated,207,4834.671173463255
628,Primary commodity price,Cu,2005,Simulated,173,5018.213484855165
629,Primary commodity price,Cu,2005,Simulated,329,6111.68371241614
630,Primary commodity price,Cu,2005,Simulated,187,4304.978844986634
631,Primary commodity price,Cu,2005,Simulated,379,5170.212146842672
632,Primary commodity price,Cu,2005,Simulated,97,4545.449654655055
633,Primary commodity price,Cu,2005,Simulated,512,5450.488820036849
634,Primary commodity price,Cu,2005,Simulated,527,4148.232135184819
635,Primary commodity price,Cu,2005,Simulated,560,3769.244359460512
636,Primary commodity price,Cu,2005,Simulated,266,4811.853598239928
637,Primary commodity price,Cu,2005,Simulated,58,4285.515609154279
638,Primary commodity price,Cu,2005,Simulated,262,4463.555827267574
639,Primary commodity price,Cu,2005,Simulated,336,4799.404294048375
640,Primary commodity price,Cu,2005,Simulated,171,4522.87797046762
641,Primary commodity price,Cu,2005,Simulated,220,4702.257383861705
642,Primary commodity price,Cu,2005,Simulated,277,3978.044302794474
643,Primary commodity price,Cu,2005,Simulated,193,4242.4430229957225
644,Primary commodity price,Cu,2005,Simulated,157,5676.404119831279
645,Primary commodity price,Cu,2005,Simulated,216,4284.220433608652
646,Primary commodity price,Cu,2005,Simulated,68,5219.272972763073
647,Primary commodity price,Cu,2005,Simulated,345,6853.8313905443865
648,Primary commodity price,Cu,2005,Simulated,244,4339.792699534612
649,Primary commodity price,Cu,2005,"Historical, actual","Historical, actual",4603.495237077906
650,Primary commodity price,Cu,2005,"Historical, rolling mean","Historical, rolling mean",5395.775013502805
651,Primary commodity price,Cu,2006,Simulated,214,5362.821459396777
652,Primary commodity price,Cu,2006,Simulated,204,5677.09090716693
653,Primary commodity price,Cu,2006,Simulated,226,5648.731517294909
654,Primary commodity price,Cu,2006,Simulated,207,5208.757926781269
655,Primary commodity price,Cu,2006,Simulated,173,5453.308145180738
656,Primary commodity price,Cu,2006,Simulated,329,6805.137799316987
657,Primary commodity price,Cu,2006,Simulated,187,4478.959090268625
658,Primary commodity price,Cu,2006,Simulated,379,5883.814743327679
659,Primary commodity price,Cu,2006,Simulated,97,5228.959251346671
660,Primary commodity price,Cu,2006,Simulated,512,6334.257334796818
661,Primary commodity price,Cu,2006,Simulated,527,4705.981247951984
662,Primary commodity price,Cu,2006,Simulated,560,3793.586682092079
663,Primary commodity price,Cu,2006,Simulated,266,5191.755711479208
664,Primary commodity price,Cu,2006,Simulated,58,4553.825376794317
665,Primary commodity price,Cu,2006,Simulated,262,4513.563046694724
666,Primary commodity price,Cu,2006,Simulated,336,4887.376626822711
667,Primary commodity price,Cu,2006,Simulated,171,5023.112614790837
668,Primary commodity price,Cu,2006,Simulated,220,5623.479336876879
669,Primary commodity price,Cu,2006,Simulated,277,4383.239704554296
670,Primary commodity price,Cu,2006,Simulated,193,4203.942488411668
671,Primary commodity price,Cu,2006,Simulated,157,6194.875974278983
672,Primary commodity price,Cu,2006,Simulated,216,4320.872006739497
673,Primary commodity price,Cu,2006,Simulated,68,5759.807631794536
674,Primary commodity price,Cu,2006,Simulated,345,7924.654000566174
675,Primary commodity price,Cu,2006,Simulated,244,4559.223608986157
676,Primary commodity price,Cu,2006,"Historical, actual","Historical, actual",7152.991587624657
677,Primary commodity price,Cu,2006,"Historical, rolling mean","Historical, rolling mean",5764.095361780045
678,Primary commodity price,Cu,2007,Simulated,214,5822.156952344699
679,Primary commodity price,Cu,2007,Simulated,204,6340.269237503098
680,Primary commodity price,Cu,2007,Simulated,226,6048.130503562142
681,Primary commodity price,Cu,2007,Simulated,207,5685.18787466958
682,Primary commodity price,Cu,2007,Simulated,173,6060.829062401461
683,Primary commodity price,Cu,2007,Simulated,329,7206.1230405912975
684,Primary commodity price,Cu,2007,Simulated,187,4756.748736101405
685,Primary commodity price,Cu,2007,Simulated,379,6123.226020836496
686,Primary commodity price,Cu,2007,Simulated,97,6127.223254563906
687,Primary commodity price,Cu,2007,Simulated,512,6336.33473101237
688,Primary commodity price,Cu,2007,Simulated,527,5246.486770685613
689,Primary commodity price,Cu,2007,Simulated,560,4855.591454451421
690,Primary commodity price,Cu,2007,Simulated,266,5609.313887000003
691,Primary commodity price,Cu,2007,Simulated,58,4644.316143523476
692,Primary commodity price,Cu,2007,Simulated,262,4666.071467477274
693,Primary commodity price,Cu,2007,Simulated,336,4937.226478721933
694,Primary commodity price,Cu,2007,Simulated,171,5527.094259551817
695,Primary commodity price,Cu,2007,Simulated,220,7007.145890853364
696,Primary commodity price,Cu,2007,Simulated,277,5012.440881148014
697,Primary commodity price,Cu,2007,Simulated,193,4233.563488540206
698,Primary commodity price,Cu,2007,Simulated,157,6412.302507647684
699,Primary commodity price,Cu,2007,Simulated,216,4272.573385034591
700,Primary commodity price,Cu,2007,Simulated,68,6245.854737430374
701,Primary commodity price,Cu,2007,Simulated,345,8366.251059442448
702,Primary commodity price,Cu,2007,Simulated,244,4869.3863687131
703,Primary commodity price,Cu,2007,"Historical, actual","Historical, actual",7066.558065735732
704,Primary commodity price,Cu,2007,"Historical, rolling mean","Historical, rolling mean",5976.950680176382
705,Primary commodity price,Cu,2008,Simulated,214,6089.140926137685
706,Primary commodity price,Cu,2008,Simulated,204,6953.189139672954
707,Primary commodity price,Cu,2008,Simulated,226,6355.123507670614
708,Primary commodity price,Cu,2008,Simulated,207,6145.534911481047
709,Primary commodity price,Cu,2008,Simulated,173,6620.881530351182
710,Primary commodity price,Cu,2008,Simulated,329,6894.073252433092
711,Primary commodity price,Cu,2008,Simulated,187,5060.061163295869
712,Primary commodity price,Cu,2008,Simulated,379,6731.068532359458
713,Primary commodity price,Cu,2008,Simulated,97,6660.987292422465
714,Primary commodity price,Cu,2008,Simulated,512,6614.303878054026
715,Primary commodity price,Cu,2008,Simulated,527,6423.276033002309
716,Primary commodity price,Cu,2008,Simulated,560,5385.272568772941
717,Primary commodity price,Cu,2008,Simulated,266,6101.139694272352
718,Primary commodity price,Cu,2008,Simulated,58,4824.831926089032
719,Primary commodity price,Cu,2008,Simulated,262,4704.884411203853
720,Primary commodity price,Cu,2008,Simulated,336,4801.961921119584
721,Primary commodity price,Cu,2008,Simulated,171,5931.732404738215
722,Primary commodity price,Cu,2008,Simulated,220,8745.837618576688
723,Primary commodity price,Cu,2008,Simulated,277,5515.5817499249215
724,Primary commodity price,Cu,2008,Simulated,193,4307.989822066865
725,Primary commodity price,Cu,2008,Simulated,157,6223.240914851249
