,Variable,Commodity,Year,Historical or simulated,Scenario,Value
5495,Primary commodity price,Steel,2017,Simulated,57,680.1014277564489
5496,Primary commodity price,Steel,2017,Simulated,275,432.83968927302186
5497,Primary commodity price,Steel,2017,Simulated,124,573.0107678480728
5498,Primary commodity price,Steel,2017,Simulated,239,484.0849638168338
5499,Primary commodity price,Steel,2017,Simulated,578,594.2225707838122
5500,Primary commodity price,Steel,2017,Simulated,469,541.7100131810065
5501,Primary commodity price,Steel,2017,Simulated,264,539.1157672325816
5502,Primary commodity price,Steel,2017,Simulated,218,424.100093071986
5503,Primary commodity price,Steel,2017,Simulated,394,378.6550777763744
5504,Primary commodity price,Steel,2017,Simulated,526,609.8633726631946
5505,Primary commodity price,Steel,2017,Simulated,409,782.5621820562698
5506,Primary commodity price,Steel,2017,Simulated,231,393.0152596186699
5507,Primary commodity price,Steel,2017,Simulated,255,518.9501053074744
5508,Primary commodity price,Steel,2017,Simulated,204,574.8351161465964
5509,Primary commodity price,Steel,2017,Simulated,555,380.70190104911546
5510,Primary commodity price,Steel,2017,Simulated,449,423.8422636777671
5511,Primary commodity price,Steel,2017,Simulated,251,598.9400949576973
5512,Primary commodity price,Steel,2017,"Historical, actual","Historical, actual",589.0487395373045
5513,Primary commodity price,Steel,2017,"Historical, rolling mean","Historical, rolling mean",561.4782886627637
5514,Primary commodity price,Steel,2018,Simulated,22,437.8970324889925
5515,Primary commodity price,Steel,2018,Simulated,326,460.3993628980511
5516,Primary commodity price,Steel,2018,Simulated,259,471.2903968639504
5517,Primary commodity price,Steel,2018,Simulated,328,369.5248507573477
5518,Primary commodity price,Steel,2018,Simulated,105,540.9475641075944
5519,Primary commodity price,Steel,2018,Simulated,362,498.0487772846537
5520,Primary commodity price,Steel,2018,Simulated,16,585.354690593891
5521,Primary commodity price,Steel,2018,Simulated,158,354.3844190787778
5522,Primary commodity price,Steel,2018,Simulated,57,662.3207533745257
5523,Primary commodity price,Steel,2018,Simulated,275,536.0237203341723
5524,Primary commodity price,Steel,2018,Simulated,124,583.2932117415354
5525,Primary commodity price,Steel,2018,Simulated,239,491.5094698320219
5526,Primary commodity price,Steel,2018,Simulated,578,578.5270019493385
5527,Primary commodity price,Steel,2018,Simulated,469,465.5853940361906
5528,Primary commodity price,Steel,2018,Simulated,264,552.3706797635923
5529,Primary commodity price,Steel,2018,Simulated,218,419.4304003450549
5530,Primary commodity price,Steel,2018,Simulated,394,399.327138245256
5531,Primary commodity price,Steel,2018,Simulated,526,601.4135929484884
5532,Primary commodity price,Steel,2018,Simulated,409,539.8325368224381
5533,Primary commodity price,Steel,2018,Simulated,231,397.7914279542416
5534,Primary commodity price,Steel,2018,Simulated,255,514.3594376721645
5535,Primary commodity price,Steel,2018,Simulated,204,529.0745436909096
5536,Primary commodity price,Steel,2018,Simulated,555,382.54985746899473
5537,Primary commodity price,Steel,2018,Simulated,449,425.20966673494735
5538,Primary commodity price,Steel,2018,Simulated,251,571.4379311356026
5539,Primary commodity price,Steel,2018,"Historical, actual","Historical, actual",671.3341543071292
5540,Primary commodity price,Steel,2018,"Historical, rolling mean","Historical, rolling mean",581.4895134043111
5541,Primary commodity price,Steel,2019,Simulated,22,435.3008084199962
5542,Primary commodity price,Steel,2019,Simulated,326,469.50488930674686
5543,Primary commodity price,Steel,2019,Simulated,259,468.06269375463495
5544,Primary commodity price,Steel,2019,Simulated,328,505.1681067517751
5545,Primary commodity price,Steel,2019,Simulated,105,527.6580276609685
5546,Primary commodity price,Steel,2019,Simulated,362,488.68791481611777
5547,Primary commodity price,Steel,2019,Simulated,16,582.3382019022104
5548,Primary commodity price,Steel,2019,Simulated,158,409.6110237858861
5549,Primary commodity price,Steel,2019,Simulated,57,687.5692635491188
5550,Primary commodity price,Steel,2019,Simulated,275,411.67548638096537
5551,Primary commodity price,Steel,2019,Simulated,124,579.8140472122418
5552,Primary commodity price,Steel,2019,Simulated,239,495.253463242223
5553,Primary commodity price,Steel,2019,Simulated,578,621.1084406253241
5554,Primary commodity price,Steel,2019,Simulated,469,560.1064595986907
5555,Primary commodity price,Steel,2019,Simulated,264,552.0399359901775
5556,Primary commodity price,Steel,2019,Simulated,218,410.25606090951
5557,Primary commodity price,Steel,2019,Simulated,394,331.1244123716005
5558,Primary commodity price,Steel,2019,Simulated,526,598.9646670633723
5559,Primary commodity price,Steel,2019,Simulated,409,825.0320366293995
5560,Primary commodity price,Steel,2019,Simulated,231,408.5797589694708
5561,Primary commodity price,Steel,2019,Simulated,255,516.9202499058458
5562,Primary commodity price,Steel,2019,Simulated,204,465.61390378691766
5563,Primary commodity price,Steel,2019,Simulated,555,403.8066602763084
5564,Primary commodity price,Steel,2019,Simulated,449,428.01257052509686
5565,Primary commodity price,Steel,2019,Simulated,251,639.9773544467828
5566,Primary commodity price,Steel,2019,"Historical, actual","Historical, actual",508.8352154961597
5567,Primary commodity price,Steel,2019,"Historical, rolling mean","Historical, rolling mean",703.6363737766308
5568,Primary supply,Steel,2001,Historical,Historical,502.359712230216
5569,Primary supply,Steel,2001,Simulated,22,534.7757976730342
5570,Primary supply,Steel,2001,Simulated,326,448.0214906467548
5571,Primary supply,Steel,2001,Simulated,259,504.37776311279725
5572,Primary supply,Steel,2001,Simulated,328,475.1299901280845
5573,Primary supply,Steel,2001,Simulated,105,486.81666891315183
5574,Primary supply,Steel,2001,Simulated,362,482.30618976087294
5575,Primary supply,Steel,2001,Simulated,16,525.0288591869776
5576,Primary supply,Steel,2001,Simulated,158,444.7290514171476
5577,Primary supply,Steel,2001,Simulated,57,498.0613066278796
5578,Primary supply,Steel,2001,Simulated,275,532.5669742168494
5579,Primary supply,Steel,2001,Simulated,124,471.60745150835106
5580,Primary supply,Steel,2001,Simulated,239,446.078338995681
5581,Primary supply,Steel,2001,Simulated,578,470.43462020051004
5582,Primary supply,Steel,2001,Simulated,469,471.92540117731016
5583,Primary supply,Steel,2001,Simulated,264,541.7149424573148
5584,Primary supply,Steel,2001,Simulated,218,503.46684507868287
5585,Primary supply,Steel,2001,Simulated,394,510.8458167689298
5586,Primary supply,Steel,2001,Simulated,526,473.99029889372605
5587,Primary supply,Steel,2001,Simulated,409,497.2856685640482
5588,Primary supply,Steel,2001,Simulated,231,484.07223342273517
5589,Primary supply,Steel,2001,Simulated,255,478.6222923819119
5590,Primary supply,Steel,2001,Simulated,204,494.0630405128682
5591,Primary supply,Steel,2001,Simulated,555,489.28328296018344
5592,Primary supply,Steel,2001,Simulated,449,467.08824976387945
5593,Primary supply,Steel,2001,Simulated,251,498.4099255938711
5594,Primary supply,Steel,2002,Historical,Historical,537.2302158273379
5595,Primary supply,Steel,2002,Simulated,22,561.4902668741629
5596,Primary supply,Steel,2002,Simulated,326,534.5307606815447
5597,Primary supply,Steel,2002,Simulated,259,538.6141112652351
5598,Primary supply,Steel,2002,Simulated,328,533.8166915378706
5599,Primary supply,Steel,2002,Simulated,105,564.8917226064192
5600,Primary supply,Steel,2002,Simulated,362,542.6591981427139
5601,Primary supply,Steel,2002,Simulated,16,566.6368392226276
5602,Primary supply,Steel,2002,Simulated,158,489.62546414948184
5603,Primary supply,Steel,2002,Simulated,57,573.7549855265
5604,Primary supply,Steel,2002,Simulated,275,562.675887388563
5605,Primary supply,Steel,2002,Simulated,124,537.41406887271
5606,Primary supply,Steel,2002,Simulated,239,637.7175256173457
5607,Primary supply,Steel,2002,Simulated,578,480.0532791733694
5608,Primary supply,Steel,2002,Simulated,469,558.9628600861528
5609,Primary supply,Steel,2002,Simulated,264,661.4210743762748
5610,Primary supply,Steel,2002,Simulated,218,478.00474286452925
5611,Primary supply,Steel,2002,Simulated,394,572.5799588213903
5612,Primary supply,Steel,2002,Simulated,526,405.570492634433
5613,Primary supply,Steel,2002,Simulated,409,576.7611691650418
5614,Primary supply,Steel,2002,Simulated,231,554.2240019674853
5615,Primary supply,Steel,2002,Simulated,255,475.27821055695296
5616,Primary supply,Steel,2002,Simulated,204,492.7874973949987
5617,Primary supply,Steel,2002,Simulated,555,497.5505325010665
5618,Primary supply,Steel,2002,Simulated,449,616.9657591321034
5619,Primary supply,Steel,2002,Simulated,251,527.6633801087835
5620,Primary supply,Steel,2003,Historical,Historical,561.791366906475
5621,Primary supply,Steel,2003,Simulated,22,624.1010336105987
5622,Primary supply,Steel,2003,Simulated,326,559.5860042024484
5623,Primary supply,Steel,2003,Simulated,259,516.624669447028
5624,Primary supply,Steel,2003,Simulated,328,574.6785879894474
5625,Primary supply,Steel,2003,Simulated,105,632.0734631229748
5626,Primary supply,Steel,2003,Simulated,362,551.2495654590514
5627,Primary supply,Steel,2003,Simulated,16,554.7713792694317
5628,Primary supply,Steel,2003,Simulated,158,486.77499148799416
5629,Primary supply,Steel,2003,Simulated,57,625.3897765683821
5630,Primary supply,Steel,2003,Simulated,275,543.6767820224629
5631,Primary supply,Steel,2003,Simulated,124,538.8629547984737
5632,Primary supply,Steel,2003,Simulated,239,612.5926515034615
5633,Primary supply,Steel,2003,Simulated,578,476.4094777113347
5634,Primary supply,Steel,2003,Simulated,469,559.0770192458386
5635,Primary supply,Steel,2003,Simulated,264,644.3304961589691
5636,Primary supply,Steel,2003,Simulated,218,523.2647388581638
5637,Primary supply,Steel,2003,Simulated,394,642.7882989915312
5638,Primary supply,Steel,2003,Simulated,526,410.70489573083506
5639,Primary supply,Steel,2003,Simulated,409,678.3339716902724
5640,Primary supply,Steel,2003,Simulated,231,585.6069620249627
5641,Primary supply,Steel,2003,Simulated,255,498.6256125120431
5642,Primary supply,Steel,2003,Simulated,204,637.4954564219684
5643,Primary supply,Steel,2003,Simulated,555,586.2127058260609
5644,Primary supply,Steel,2003,Simulated,449,660.939831912099
5645,Primary supply,Steel,2003,Simulated,251,564.5166732254859
5646,Primary supply,Steel,2004,Historical,Historical,617.5323741007201
5647,Primary supply,Steel,2004,Simulated,22,640.7364432881118
5648,Primary supply,Steel,2004,Simulated,326,598.5969950138901
5649,Primary supply,Steel,2004,Simulated,259,582.494462152159
5650,Primary supply,Steel,2004,Simulated,328,632.2847911825651
5651,Primary supply,Steel,2004,Simulated,105,623.4057505179682
5652,Primary supply,Steel,2004,Simulated,362,630.4735264085715
5653,Primary supply,Steel,2004,Simulated,16,656.8079363565857
5654,Primary supply,Steel,2004,Simulated,158,595.2264268089675
5655,Primary supply,Steel,2004,Simulated,57,688.6075273195072
5656,Primary supply,Steel,2004,Simulated,275,568.7360505153682
5657,Primary supply,Steel,2004,Simulated,124,563.7754666180126
5658,Primary supply,Steel,2004,Simulated,239,601.7848902296
5659,Primary supply,Steel,2004,Simulated,578,547.8966758829366
5660,Primary supply,Steel,2004,Simulated,469,625.8203212769737
5661,Primary supply,Steel,2004,Simulated,264,704.3067003140179
5662,Primary supply,Steel,2004,Simulated,218,506.78945558125963
5663,Primary supply,Steel,2004,Simulated,394,654.0206252146164
5664,Primary supply,Steel,2004,Simulated,526,389.80137871426126
5665,Primary supply,Steel,2004,Simulated,409,749.4480560855609
5666,Primary supply,Steel,2004,Simulated,231,640.6977343768968
5667,Primary supply,Steel,2004,Simulated,255,507.17709703475776
5668,Primary supply,Steel,2004,Simulated,204,650.6351859015169
5669,Primary supply,Steel,2004,Simulated,555,654.0765538871544
5670,Primary supply,Steel,2004,Simulated,449,794.6086900331431
5671,Primary supply,Steel,2004,Simulated,251,580.0659102894717
5672,Primary supply,Steel,2005,Historical,Historical,668.8633093525181
5673,Primary supply,Steel,2005,Simulated,22,735.8472994789524
5674,Primary supply,Steel,2005,Simulated,326,622.9217126272052
5675,Primary supply,Steel,2005,Simulated,259,588.7245123465805
5676,Primary supply,Steel,2005,Simulated,328,664.650011861425
5677,Primary supply,Steel,2005,Simulated,105,681.6011185033522
5678,Primary supply,Steel,2005,Simulated,362,693.173295985625
5679,Primary supply,Steel,2005,Simulated,16,654.414432110544
5680,Primary supply,Steel,2005,Simulated,158,596.48564849547
5681,Primary supply,Steel,2005,Simulated,57,600.8270548500982
5682,Primary supply,Steel,2005,Simulated,275,539.2683534376968
5683,Primary supply,Steel,2005,Simulated,124,574.0414396268046
5684,Primary supply,Steel,2005,Simulated,239,643.8748483326648
5685,Primary supply,Steel,2005,Simulated,578,571.8200028480021
5686,Primary supply,Steel,2005,Simulated,469,653.7402469188131
5687,Primary supply,Steel,2005,Simulated,264,656.5268164223766
5688,Primary supply,Steel,2005,Simulated,218,560.5983731693682
5689,Primary supply,Steel,2005,Simulated,394,754.435527101841
5690,Primary supply,Steel,2005,Simulated,526,352.19168110334937
5691,Primary supply,Steel,2005,Simulated,409,725.1330446390065
5692,Primary supply,Steel,2005,Simulated,231,671.5938255752043
5693,Primary supply,Steel,2005,Simulated,255,518.2919650802985
5694,Primary supply,Steel,2005,Simulated,204,707.2107859561869
5695,Primary supply,Steel,2005,Simulated,555,762.9083490932142
5696,Primary supply,Steel,2005,Simulated,449,863.2146599105823
5697,Primary supply,Steel,2005,Simulated,251,566.7211322154689
5698,Primary supply,Steel,2006,Historical,Historical,747.553956834533
5699,Primary supply,Steel,2006,Simulated,22,697.6534005384718
5700,Primary supply,Steel,2006,Simulated,326,647.9687306240086
5701,Primary supply,Steel,2006,Simulated,259,634.1283699422069
5702,Primary supply,Steel,2006,Simulated,328,725.4995717143835
5703,Primary supply,Steel,2006,Simulated,105,657.13228199258
5704,Primary supply,Steel,2006,Simulated,362,756.9301860910602
5705,Primary supply,Steel,2006,Simulated,16,684.4042907557392
