,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Ni,587,-0.19554220718459664,0.001031362982135648,0.006669398346017423,0.021393937656339672,0.04322589644117475,0.01932243441433797,0.010169886654865073,0.01448881551824998,0.004128641876619486,0.020154988102834063,0.009453999717598747,0.005223443365660274,0.01719157697781148,0.002084044129972422,0.0314487711360628,0.0028750302714887262,0.019477901994380854,0.033308026244905746,0.016439613292882186,0.00037385491185098243,0.0048442103571576115,-0.012445039989671065,0.01502238080115681,0.005771312503272814,0.00531481330639871,0.12372226845779893,-0.004780435397193399,0.008855924922558893,-0.010187445618825522,0.009084094233928485,0.0049455669309576055,0.0026122575805409293,0.0009747949091302462,0.00279059131851984,0.006388104847376393,0.0171629520372485,0.01603741156614701,0.003574822845158785,0.007067606645020382,0.0014029464837518057,0.001493273788171937
Au,160,0.3457312710233701,-0.005506578450320831,0.004675995511109906,0.002717294166456342,-0.012767743823885765,-0.024092729717962176,0.001709028473376267,0.008570382447616025,0.0027178447179850487,0.00045960195251888735,-0.0004245110131653148,-0.006914343811075239,0.006536158926920308,-0.009114435304873455,0.014352369638403155,0.00579454711114703,-0.009865688457016249,0.04064130998360617,0.005992012378227054,-0.006103918920409984,-0.004030420203092422,0.0012161430511482669,0.00543133988009947,-0.014427897376322791,-0.0019556969712874943,-0.002972845481595402,-0.0036494017747467303,-0.003916460413162898,0.0013520415700967743,0.0030133501512042546,0.0005879699311832772,-0.0020261707927535606,-0.0012860650300195926,-0.015337655424392796,0.0036890910873296,0.0030039084824397965,-0.005084137475060912,0.0014711774650018573,-0.0011607971038854966,-0.005620557902386115,-0.006243801074929859
Al,673,0.03196217634547965,-0.008670078602064861,-0.015298049010224387,0.017290123352332033,-0.007131060838261205,-0.007694683419078338,-0.003398549475784901,0.028219611810834183,-0.019501610876243924,-0.009258588989732256,-0.004375612839647866,-0.007451447785118208,-0.0047933512237285855,-0.018544574884707357,-0.08438612421407228,0.0006221511014197317,-0.016738805316482447,-0.04403167363103784,0.00832921635663661,0.000811262967415718,-0.00518922264113575,-0.03760490241108306,-0.001028269122071955,0.007140645133616239,-0.005667473972986318,0.007665261917401062,0.053818332510366204,0.0016486164550855783,-0.0056200312817653005,0.0009290201723527622,-0.023128336748662992,-0.0027485820398681702,-0.001364105083331545,0.00022144896993481523,-0.005736900617919299,-0.005560715184127561,-0.0031949891183340536,-0.0014997096135661776,0.004430854524834292,-4.6312895159240407e-05,-5.18219772116997e-06
Cu,905,0.7696520691302399,-0.002550578669565318,0.0015993265010172323,-0.014349277419680524,-0.0032607756468322926,-0.010154974093758443,-0.002787001175215516,-0.05586394588409881,0.00219182003548939,0.005049239977030433,-0.015170510179340705,0.004270348327006621,-0.025684779550699696,-0.00018060400954651956,0.00949590881942033,0.009384073293298108,-0.002410126930596079,-0.02425862711048345,0.024737435955372065,-0.002707213015225067,-0.003072614081424975,-8.139645400498132e-05,0.00097000341554592,0.010026127877880665,-0.0033724769382270257,-0.0036525962695655046,0.015496458815641176,-0.00012469931718682846,-0.012200201812981919,9.700458968073968e-05,-0.0037403844696267704,-0.001926523337239175,-0.0016272764911964893,0.00568819637880376,-0.0009120508701683535,-0.03197098269142539,-0.0021454506239028614,-0.0001457490910465973,-0.0027004042482931282,0.0022891129835452126,0.001864691683553632
Zn,1011,-1.3436411531158563,-0.00036366864801089976,0.0077734539701837,-0.011357967144241525,-0.028193798053401102,0.0033746796576542733,0.0060848134999964675,-0.01985323720139588,0.03400009760034067,0.004187769899447704,-0.0005470385875572278,-0.009553977529293349,0.009850215858245978,0.0020931997609010193,-0.01296747740580713,0.028782644357009047,0.0404481727043228,0.08619065117606575,-0.0077337037140229265,0.014174798322253233,0.010499603547797751,0.0031005406914851206,0.00791864757632918,0.01877362260381823,0.01019992140790635,0.18071319203491576,-0.009762747815897026,-0.00517193474446388,-0.02804547379529731,-0.005244852140047437,-0.03453416599042357,-0.007095447426625563,-0.0027462899410323096,8.935153141403834e-05,-0.012205679559188547,-0.02841386109132115,-0.008814957861511017,0.005830527422519236,0.03141289365747487,0.0014620050480598451,0.0007789584452317638
Ag,55,0.16821981257640364,-0.005915453872644157,-0.027014967987050085,-0.008568393147977619,-0.006265800548329059,-0.004976141301231523,-0.005103089060881123,0.0067731761231314405,-0.007868002893719694,-0.008269968122162947,-0.005446112300443844,-0.015109465298279839,-0.027464691103327714,-0.012746843620142223,0.0008049876209855905,-0.008345266856609515,-0.033326071576273306,-0.14427573265755858,0.004446595643337628,-0.021224093124733872,-0.010274903320830754,-0.00782116874825519,-0.005497321658622047,-0.05674489084209426,-0.005335409688947755,-0.164188222902194,-0.014498428237530187,-0.0026678949524954077,0.0008477869851340852,-0.003659641738681212,-0.002412070039985018,-0.0011011656483019617,-0.0002110776609794642,-0.0027343197812768633,0.0036061165663140676,-0.010475795383807341,-0.005092049117733862,-0.0036391772871353363,-0.0014994468319944152,-0.004189662532070156,-0.0030612076023920484
Steel,272,0.5017419079660779,-0.004461550064151623,-0.0049904226943697895,0.006184226798333695,-0.01810738362185263,0.01462411242730355,-0.0028323389294832315,0.027033322277489842,0.00835130441714765,-0.0030194817731992976,0.0016293678077332968,0.005758228593852304,0.004278526625507543,0.0036678269078399945,0.0194401919118299,-0.007352653157176642,0.01071885935355636,-0.07974031556371335,-0.014247012825003586,-0.0035927011209867265,0.0014811154931932515,0.0025361784745603546,0.0013245444351515597,0.0040078705985424215,0.004841816328853217,-0.07255398764127359,-0.01082151550562638,-0.0002440128349052117,-0.011368196274308327,0.001551129288958491,0.003570380216118938,0.0019051261189639618,-0.0022807232542447773,0.00026671229124735284,-0.007837545829408935,0.0014997621612022453,0.0015367052554738504,0.0025418441253470163,0.001036449593001934,0.00022396790208364633,0.0004670835119358822
Zn,1059,0.5888877736040738,0.0006634718927341881,0.0011839358728890032,-0.009664809980490801,-0.025396112203516747,0.037865572522711555,0.0008026975073033285,0.005118001059129726,0.0012268813116151128,0.004517469332108229,-0.0032194074498931194,0.003504232983653919,0.004601865860292339,0.002551322812845225,-0.014639655257057415,-0.004016172613002113,0.007399092360810369,0.03537490911159898,-0.012879543381120483,-0.0005811662209298385,-0.002147293659505519,-0.01034779472006923,0.0013482595055619526,0.005773781435239598,-0.006089585460373116,0.035441234755373585,-0.009533833758682107,0.00029338389192294336,-0.006078701054223943,0.0021590295839787684,0.0031999524169716285,-0.0017992369304428446,-0.000874167175913438,0.003953715569108422,0.005415952464827864,-0.010053217542166749,-0.00187537367391381,0.0016897057489343944,0.004390294237987141,0.001490507382423765,0.00135600431266718
Ag,752,0.3599092844019044,0.005078464476378512,-0.007577404092487502,-0.0021795135576262014,0.0024997070744361663,0.01906048808924014,0.03262147465266986,-0.005036781693220202,0.002193862023792649,-0.0025572651195169675,-0.009059833201356733,0.00398729606217838,0.0016154796350321906,-0.006171809920224502,-0.011779899118261706,0.00831082658577437,-0.0008484539051108279,0.015335575058743242,0.016551286417046014,-0.002662612117201533,-0.00200027102829006,-0.002163670789840051,-0.001404860681725581,0.005025449984760129,-0.0021703613640199006,0.04023544815532031,-0.0014105593053200598,-0.0035898380430143995,0.015473998414074807,-0.002897491856421391,-0.01059930837294473,-0.005029529128639101,-0.00024826673113193616,0.0004995100061299804,-0.007437786995710325,0.0023124245704629126,0.00210772398966075,-0.0028647814371817637,-0.000350368011082085,-0.002047173042140055,-0.001766118245872158
Au,205,0.4677387366133568,-0.004399544310245388,0.007930870417950828,0.0008592278837148003,-0.023879052032822447,-0.014584613623434585,0.006520251146931643,-0.007422739389487978,0.003727222003673151,0.0013280237464781738,0.007953288131763995,0.008622228168837296,0.006198513277915201,-0.004857224412470255,0.010927210796137817,0.007363065195821722,0.009818557757190902,-0.06320504074237487,0.00741709192284444,0.0018865099176246065,0.0002484919993728787,0.006206384902193344,0.0029651052546628568,-0.007823799821072048,0.0014802194101335073,0.01152041786113032,0.003531692275237116,-0.0029204485657380124,0.0002718431189208815,0.002745832131390559,0.0011013744071795973,-0.0009263505722035267,0.0004632194520532665,-0.010220170751308289,0.006452319338514244,0.0016574813646822552,-0.003329546145220418,0.001804637503427481,-0.0021530185532862033,-0.0036820959925885056,-0.005791919911867561
Steel,337,0.5059969989793738,-0.0008267008660929945,-0.002461656359896426,-0.004422492014777584,-0.02657156976779224,0.003614622743363654,-0.0007390593867251941,0.010272516630832727,-0.0009758714861844593,-0.004695195199740281,0.0019003817145507554,0.004471944396313321,0.0037520925340933727,-0.005681522681082111,0.009350650558038725,0.007826286726044237,-0.009966497900480646,-0.06711564071595816,0.006990636588815228,-0.008675291575698732,-0.0012876629349708516,-0.00010819269937724355,0.00013675366545596302,0.0033120185824138866,0.001308255094318111,-0.014842186244022301,-0.007714891855585287,0.0016047606389613073,-0.008125403102493796,0.002763142287341055,0.0023140896591724034,0.004123414928311834,0.0032813041335502976,0.0009344483813064246,-0.005613056953910421,0.0041952984750214485,0.0029907667535941057,0.0021750801955410033,0.0026201482320101005,0.0004562218563100183,0.0008238063970100928
Al,288,0.36213453124244116,0.002011194809386901,0.0008810133310794595,0.031325204569753955,-0.011741558425080085,-0.0004878353097328245,0.0014124605098979912,0.022487814161235676,0.003242890665839233,0.003403955636939802,0.0024857471127266825,0.0023041394688261556,0.0033880480356813934,-0.001369499542132374,0.009280319077258051,-0.0020717297492224705,-0.00417870153564598,0.008710892754771691,0.005195528622283658,0.0033629911072028396,0.0031625695775380344,-0.008986682227944083,0.0036632143475294862,0.012703989164030097,0.002581750801717322,0.019656759367871125,0.037823225558533714,0.0028324639642757416,0.0009442217654914256,0.0026709064648755445,-0.0037128955595688994,0.005452580698655467,0.0019747664864557626,0.001406957310703919,0.00018902304895717278,0.0035316470435223283,-0.00038368295007663845,7.16571937770548e-05,0.0030270247158057924,0.0007412410432362779,0.0007092390211478745
Pb,1027,-0.1438740120135626,0.007016660753881869,0.0033766815930165706,0.0678226850366648,0.017143978505539312,0.015508754738572942,-0.00913804415761128,0.04176560325604526,0.007311239733774811,0.006572122615524826,-0.0026715425347167724,0.0038300322434147564,-0.011433350175819085,0.02104631181888927,0.040056090900057635,0.05335896010824748,0.002404071203422205,0.07112405421655377,-0.017860412132240076,0.004221823970812556,0.010880482080779186,0.02467151856321693,0.006423036879376599,0.015400538696576701,0.016541234111561103,0.10047209247810272,-0.008358766720077406,0.0005090054770446049,0.006566102658570742,-0.012441051433717711,0.0030151515909180855,-0.001175500444886649,0.0008007579670987295,0.0021864742406930582,0.011177887701929505,0.017765379139720535,-0.0020002272175438903,0.003962400868325663,-0.01108208932429361,0.001130875866945901,0.0011912645563117018
Sn,883,0.5331355122881445,-0.0015818377923813712,7.802415366896122e-05,-0.010428994048896858,-0.028107446429394112,-0.008863828131762511,-0.011362582328172478,0.0025272455011508504,-0.012394530588609074,-0.0011087234682086535,0.00011156746097180726,0.003459208932677851,0.004831294367164329,0.0005252841736169626,0.0064214613472721215,0.0012894132661889432,-0.004927756841996121,-0.06411657082930099,-0.0030086473044652405,-0.004852933713271678,-0.001239903818087184,0.0031633647292068183,0.00041505230635516786,0.006926565233446831,0.0033738269790601293,0.04453000861679347,-0.005517031007085677,-0.0038500128717611046,-0.00892006961498342,-0.004410344477794767,-0.0015894043820026363,-0.0023840983798356884,-0.0010901715611238239,0.0019207529932836242,-0.004162191118795745,-0.022997218105080125,-0.00024857095210262817,-0.0010397544200562148,-0.0018756748881808881,0.0006453138657196763,0.0009116864100968862
Ta,203,0.315506230734287,0.00015262308655146218,0.0020325174332211974,0.07573528193950953,0.039604013325031856,0.0028851447609203173,0.002216552216022934,0.015241857264301306,-0.0002584334297744572,0.010198877596691027,0.0034424322272419146,0.020931975248435906,0.002439021048508309,0.014698924851497914,0.013962126177140044,0.005767228921474551,0.012153471929929825,-0.024363778305158786,0.011233105481033583,0.0009460846116332822,-0.004430852757619081,-0.00814968002726678,-0.003008819385760489,0.011881393307643687,0.0017879367367490324,-0.03394036627738358,-0.00939214468293389,0.0013194898794590658,0.03184506900780122,-0.001514659656914608,0.0027521970095766507,-0.0019683134347409552,0.00018167202056821122,0.0019013632205624616,0.010055804484667506,0.04479699208621297,0.00028733804964606915,-0.0010637179835931473,0.0010504230660422103,0.0022101712794327768,0.0012521541298415888
Ag,959,0.06315604721058907,0.009770830975445089,-0.010852988640591105,0.018013356760439844,0.03500067354838987,-0.008868518700465754,-0.005966824402641357,0.030557414806666,-0.01059795027672706,-0.0014686353246285346,-0.01914313086361373,-0.003951684246299251,-0.0063746607465030945,-0.0004200071319516801,0.004358142559457043,0.0022163788978271292,-0.019058198405152244,-0.11105787705468574,-0.01962589425126947,-0.002658085223382958,-0.013018473710033729,0.0062596536937795065,-0.003534849011305138,-0.005076025493113534,-0.0027801136194925565,0.028037514841761323,-0.007473514965710903,-5.734444918366736e-05,0.030842136187947705,0.0006868011519232531,0.002293287318322266,-0.001301742725041941,0.0014913859622203195,-0.0008393086773462022,0.010623080213486737,0.0012480037466935693,0.004756038999571418,0.0017664255911188807,0.0016421982203431986,-0.000564921346193722,0.0009445573635477103
Steel,540,0.06058048333830925,-0.0014088121713851326,-0.0024333812078115675,0.031916342431242785,-0.0589825495689556,0.006148719201317014,0.006325478425839185,0.0364716420849727,-0.012576056939918704,0.002854199232931364,-0.008635852373510817,-0.005242927331140414,-0.002174938769620932,0.0005001100707400513,0.034075186507186814,0.02704811382335519,-0.004345089385882531,-0.1112075897093613,0.011902280570754918,0.0023749956192569235,0.0013200555885819654,-0.01386609927887382,0.0060819597512795824,0.012753537773371303,0.0015330366952967139,0.04401256770832391,-0.010412108768036657,0.0018224544851871425,-0.013826120216100624,0.0024735366194105295,0.005180542109826966,0.002854699023707408,-0.00291922872851821,0.0005187966986292278,-0.005508465416838565,0.00843082385084349,0.002522493749920755,0.0021944464428796857,0.0006469152363761359,0.0005011986577355065,0.0005087831736779991
Ta,700,-0.3867750365445499,0.01317204104380445,-0.011475225965431107,-0.0009394926639281859,0.07769599261031138,-0.0010511389631779995,0.00269021666410629,-0.04565144088099817,0.0010413993538095946,-0.02291795791034224,-0.012139278184154367,0.0051166125617822114,0.0006315116973578072,-0.0008569226507234805,0.0066848663032291955,-0.008045235859220557,-0.018245064112682844,0.027542271704251123,-9.449845478342559e-05,-0.003523223492572008,-0.005895396805726907,0.011585763347060393,-0.016797593652814777,-0.01773664427413958,-0.009389703193935972,0.018811197100230517,-0.00712956893323911,0.004978430384293387,0.0845894882862356,0.011660564941570672,0.0049258675302833385,-0.000808794399955452,0.0021103532599449446,0.002448868018030507,0.02538998574730861,0.08665927875548239,0.006985580885178626,0.008271202169942265,0.011595561758878005,0.006366264240368669,0.0007397879359172532
